REGION,FUEL,YEAR,VALUE
REGION1,TNE3,2041,243.663
REGION1,UGE3,2041,28.096
REGION1,ZME3,2041,129.912
REGION1,ZWE3,2041,86.931
REGION1,ATE3,2042,388.079
REGION1,BEE3,2042,465.196
REGION1,BGE3,2042,141.437
REGION1,HRE3,2042,74.794
REGION1,CYE3,2042,22.37
REGION1,CZE3,2042,269.952
REGION1,DKE3,2042,185.965
REGION1,EEE3,2042,43.396
REGION1,FIE3,2042,467.078
REGION1,FRE3,2042,2519.906
REGION1,DEE3,2042,2902.996
REGION1,GRE3,2042,292.448
REGION1,HUE3,2042,190.365
REGION1,IEE3,2042,186.961
REGION1,ITE3,2042,1743.868
REGION1,LVE3,2042,39.267
REGION1,LTE3,2042,64.792
REGION1,LUE3,2042,37.328
REGION1,MTE3,2042,16.368
REGION1,NLE3,2042,630.65
REGION1,NOE3,2042,777.786
REGION1,PLE3,2042,651.359
REGION1,PTE3,2042,295.704
REGION1,ROE3,2042,196.738
REGION1,SKE3,2042,105.298
REGION1,SIE3,2042,60.042
REGION1,ESE3,2042,1363.35
REGION1,SEE3,2042,745.999
REGION1,CHE3,2042,399.344
REGION1,UKE3,2042,2050.313
REGION1,DZE3,2042,761.453
REGION1,AOE3,2042,180.516
REGION1,BJE3,2042,11.404
REGION1,BWE3,2042,38.565
REGION1,BFE3,2042,20.754
REGION1,BIE3,2042,2.616
REGION1,CME3,2042,52.508
REGION1,CFE3,2042,0.688
REGION1,TDE3,2042,1.797
REGION1,CDE3,2042,210.369
REGION1,CIE3,2042,74.029
REGION1,DJE3,2042,5.167
REGION1,EGE3,2042,1878.363
REGION1,GQE3,2042,10.574
REGION1,ERE3,2042,2.594
REGION1,ETE3,2042,180.374
REGION1,GAE3,2042,16.502
REGION1,GME3,2042,2.953
REGION1,GHE3,2042,134.92
REGION1,GNE3,2042,21.224
REGION1,GWE3,2042,1.348
REGION1,KEE3,2042,97.368
REGION1,LSE3,2042,8.359
REGION1,LRE3,2042,2.46
REGION1,LYE3,2042,215.396
REGION1,MWE3,2042,16.772
REGION1,MLE3,2042,24.883
REGION1,MRE3,2042,12.966
REGION1,MAE3,2042,433.054
REGION1,MZE3,2042,85.486
REGION1,NAE3,2042,31.617
REGION1,NEE3,2042,10.741
REGION1,NGE3,2042,374.063
REGION1,CGE3,2042,13.156
REGION1,RWE3,2042,7.321
REGION1,SNE3,2042,52.291
REGION1,SLE3,2042,2.632
REGION1,SOE3,2042,3.935
REGION1,ZAE3,2042,1300.042
REGION1,SSE3,2042,4.067
REGION1,SDE3,2042,104.958
REGION1,SZE3,2042,13.298
REGION1,TZE3,2042,52.136
REGION1,TGE3,2042,13.308
REGION1,TNE3,2042,252.267
REGION1,UGE3,2042,31.219
REGION1,ZME3,2042,134.61
REGION1,ZWE3,2042,90.075
REGION1,ATE3,2043,399.118
REGION1,BEE3,2043,478.428
REGION1,BGE3,2043,147.345
REGION1,HRE3,2043,77.918
REGION1,CYE3,2043,23.304
REGION1,CZE3,2043,281.229
REGION1,DKE3,2043,191.254
REGION1,EEE3,2043,44.63
REGION1,FIE3,2043,480.364
REGION1,FRE3,2043,2591.582
REGION1,DEE3,2043,2985.568
REGION1,GRE3,2043,300.766
REGION1,HUE3,2043,198.317
REGION1,IEE3,2043,192.278
REGION1,ITE3,2043,1793.47
REGION1,LVE3,2043,40.384
REGION1,LTE3,2043,66.635
REGION1,LUE3,2043,38.39
REGION1,MTE3,2043,16.833
REGION1,NLE3,2043,648.588
REGION1,NOE3,2043,799.909
REGION1,PLE3,2043,678.569
REGION1,PTE3,2043,304.115
REGION1,ROE3,2043,204.957
REGION1,SKE3,2043,109.696
REGION1,SIE3,2043,62.551
REGION1,ESE3,2043,1402.129
REGION1,SEE3,2043,767.218
REGION1,CHE3,2043,410.703
REGION1,UKE3,2043,2108.632
REGION1,DZE3,2043,790.505
REGION1,AOE3,2043,187.525
REGION1,BJE3,2043,11.907
REGION1,BWE3,2043,39.911
REGION1,BFE3,2043,21.67
REGION1,BIE3,2043,2.878
REGION1,CME3,2043,54.378
REGION1,CFE3,2043,0.713
REGION1,TDE3,2043,1.861
REGION1,CDE3,2043,220.365
REGION1,CIE3,2043,77.297
REGION1,DJE3,2043,5.683
REGION1,EGE3,2043,1948.345
REGION1,GQE3,2043,10.951
REGION1,ERE3,2043,2.854
REGION1,ETE3,2043,187.969
REGION1,GAE3,2043,17.09
REGION1,GME3,2043,3.083
REGION1,GHE3,2043,140.877
REGION1,GNE3,2043,22.161
REGION1,GWE3,2043,1.407
REGION1,KEE3,2043,101.959
REGION1,LSE3,2043,8.651
REGION1,LRE3,2043,2.569
REGION1,LYE3,2043,222.15
REGION1,MWE3,2043,17.357
REGION1,MLE3,2043,25.982
REGION1,MRE3,2043,13.538
REGION1,MAE3,2043,448.957
REGION1,MZE3,2043,89.427
REGION1,NAE3,2043,32.72
REGION1,NEE3,2043,11.215
REGION1,NGE3,2043,389.156
REGION1,CGE3,2043,13.624
REGION1,RWE3,2043,8.054
REGION1,SNE3,2043,54.599
REGION1,SLE3,2043,2.748
REGION1,SOE3,2043,4.329
REGION1,ZAE3,2043,1332.353
REGION1,SSE3,2043,4.474
REGION1,SDE3,2043,115.458
REGION1,SZE3,2043,13.762
REGION1,TZE3,2043,54.54
REGION1,TGE3,2043,13.896
REGION1,TNE3,2043,260.872
REGION1,UGE3,2043,34.342
REGION1,ZME3,2043,139.308
REGION1,ZWE3,2043,93.218
REGION1,ATE3,2044,410.156
REGION1,BEE3,2044,491.66
REGION1,BGE3,2044,153.253
REGION1,HRE3,2044,81.043
REGION1,CYE3,2044,24.239
REGION1,CZE3,2044,292.506
REGION1,DKE3,2044,196.544
REGION1,EEE3,2044,45.865
REGION1,FIE3,2044,493.649
REGION1,FRE3,2044,2663.257
REGION1,DEE3,2044,3068.14
REGION1,GRE3,2044,309.084
REGION1,HUE3,2044,206.27
REGION1,IEE3,2044,197.596
REGION1,ITE3,2044,1843.072
REGION1,LVE3,2044,41.501
REGION1,LTE3,2044,68.478
REGION1,LUE3,2044,39.451
REGION1,MTE3,2044,17.299
REGION1,NLE3,2044,666.526
REGION1,NOE3,2044,822.032
REGION1,PLE3,2044,705.779
REGION1,PTE3,2044,312.526
REGION1,ROE3,2044,213.175
REGION1,SKE3,2044,114.095
REGION1,SIE3,2044,65.059
REGION1,ESE3,2044,1440.907
REGION1,SEE3,2044,788.437
REGION1,CHE3,2044,422.062
REGION1,UKE3,2044,2166.95
REGION1,DZE3,2044,819.557
REGION1,AOE3,2044,194.533
REGION1,BJE3,2044,12.411
REGION1,BWE3,2044,41.257
REGION1,BFE3,2044,22.586
REGION1,BIE3,2044,3.14
REGION1,CME3,2044,56.247
REGION1,CFE3,2044,0.737
REGION1,TDE3,2044,1.925
REGION1,CDE3,2044,230.362
REGION1,CIE3,2044,80.565
REGION1,DJE3,2044,6.2
REGION1,EGE3,2044,2018.328
REGION1,GQE3,2044,11.327
REGION1,ERE3,2044,3.113
REGION1,ETE3,2044,195.564
REGION1,GAE3,2044,17.677
REGION1,GME3,2044,3.213
REGION1,GHE3,2044,146.834
REGION1,GNE3,2044,23.099
REGION1,GWE3,2044,1.467
REGION1,KEE3,2044,106.55
REGION1,LSE3,2044,8.942
REGION1,LRE3,2044,2.678
REGION1,LYE3,2044,228.905
REGION1,MWE3,2044,17.943
REGION1,MLE3,2044,27.08
REGION1,MRE3,2044,14.111
REGION1,MAE3,2044,464.86
REGION1,MZE3,2044,93.368
REGION1,NAE3,2044,33.824
REGION1,NEE3,2044,11.689
REGION1,NGE3,2044,404.249
REGION1,CGE3,2044,14.092
REGION1,RWE3,2044,8.786
REGION1,SNE3,2044,56.908
REGION1,SLE3,2044,2.864
REGION1,SOE3,2044,4.723
REGION1,ZAE3,2044,1364.664
REGION1,SSE3,2044,4.881
REGION1,SDE3,2044,125.959
REGION1,SZE3,2044,14.226
REGION1,TZE3,2044,56.943
REGION1,TGE3,2044,14.483
REGION1,TNE3,2044,269.476
REGION1,UGE3,2044,37.466
REGION1,ZME3,2044,144.006
REGION1,ZWE3,2044,96.362
REGION1,ATE3,2045,421.195
REGION1,BEE3,2045,504.892
REGION1,BGE3,2045,159.162
REGION1,HRE3,2045,84.167
REGION1,CYE3,2045,25.173
REGION1,CZE3,2045,303.783
REGION1,DKE3,2045,201.833
REGION1,EEE3,2045,47.099
REGION1,FIE3,2045,506.935
REGION1,FRE3,2045,2734.933
REGION1,DEE3,2045,3150.712
REGION1,GRE3,2045,317.403
REGION1,HUE3,2045,214.222
REGION1,IEE3,2045,202.914
REGION1,ITE3,2045,1892.674
REGION1,LVE3,2045,42.618
REGION1,LTE3,2045,70.321
REGION1,LUE3,2045,40.513
REGION1,MTE3,2045,17.764
REGION1,NLE3,2045,684.464
REGION1,NOE3,2045,844.155
REGION1,PLE3,2045,732.989
REGION1,PTE3,2045,320.937
REGION1,ROE3,2045,221.394
REGION1,SKE3,2045,118.494
REGION1,SIE3,2045,67.567
REGION1,ESE3,2045,1479.686
REGION1,SEE3,2045,809.656
REGION1,CHE3,2045,433.421
REGION1,UKE3,2045,2225.269
REGION1,DZE3,2045,848.609
REGION1,AOE3,2045,201.542
REGION1,BJE3,2045,12.914
REGION1,BWE3,2045,42.603
REGION1,BFE3,2045,23.503
REGION1,BIE3,2045,3.401
REGION1,CME3,2045,58.116
REGION1,CFE3,2045,0.762
REGION1,TDE3,2045,1.989
REGION1,CDE3,2045,240.358
REGION1,CIE3,2045,83.834
REGION1,DJE3,2045,6.717
REGION1,EGE3,2045,2088.311
REGION1,GQE3,2045,11.704
REGION1,ERE3,2045,3.373
REGION1,ETE3,2045,203.159
REGION1,GAE3,2045,18.265
REGION1,GME3,2045,3.344
REGION1,GHE3,2045,152.791
REGION1,GNE3,2045,24.036
REGION1,GWE3,2045,1.526
REGION1,KEE3,2045,111.141
REGION1,LSE3,2045,9.234
REGION1,LRE3,2045,2.786
REGION1,LYE3,2045,235.659
REGION1,MWE3,2045,18.528
REGION1,MLE3,2045,28.179
REGION1,MRE3,2045,14.683
REGION1,MAE3,2045,480.764
REGION1,MZE3,2045,97.308
REGION1,NAE3,2045,34.927
REGION1,NEE3,2045,12.163
REGION1,NGE3,2045,419.342
REGION1,CGE3,2045,14.561
REGION1,RWE3,2045,9.518
REGION1,SNE3,2045,59.217
REGION1,SLE3,2045,2.98
REGION1,SOE3,2045,5.117
REGION1,ZAE3,2045,1396.975
REGION1,SSE3,2045,5.288
REGION1,SDE3,2045,136.46
REGION1,SZE3,2045,14.691
REGION1,TZE3,2045,59.346
REGION1,TGE3,2045,15.071
REGION1,TNE3,2045,278.08
REGION1,UGE3,2045,40.589
REGION1,ZME3,2045,148.704
REGION1,ZWE3,2045,99.506
REGION1,ATE3,2046,429.549
REGION1,BEE3,2046,514.906
REGION1,BGE3,2046,164.586
REGION1,HRE3,2046,87.035
REGION1,CYE3,2046,26.031
REGION1,CZE3,2046,314.136
REGION1,DKE3,2046,205.837
REGION1,EEE3,2046,48.033
REGION1,FIE3,2046,516.989
REGION1,FRE3,2046,2789.179
REGION1,DEE3,2046,3213.205
REGION1,GRE3,2046,323.698
REGION1,HUE3,2046,221.523
REGION1,IEE3,2046,206.939
REGION1,ITE3,2046,1930.214
REGION1,LVE3,2046,43.463
REGION1,LTE3,2046,71.715
REGION1,LUE3,2046,41.317
REGION1,MTE3,2046,18.117
REGION1,NLE3,2046,698.04
REGION1,NOE3,2046,860.899
REGION1,PLE3,2046,757.969
REGION1,PTE3,2046,327.302
REGION1,ROE3,2046,228.939
REGION1,SKE3,2046,122.532
REGION1,SIE3,2046,69.87
REGION1,ESE3,2046,1509.035
REGION1,SEE3,2046,825.715
REGION1,CHE3,2046,442.018
REGION1,UKE3,2046,2269.406
REGION1,DZE3,2046,903.866
REGION1,AOE3,2046,208.112
REGION1,BJE3,2046,13.954
REGION1,BWE3,2046,43.88
REGION1,BFE3,2046,25.395
REGION1,BIE3,2046,3.895
REGION1,CME3,2046,60.063
REGION1,CFE3,2046,0.787
REGION1,TDE3,2046,2.056
REGION1,CDE3,2046,262.171
REGION1,CIE3,2046,90.585
REGION1,DJE3,2046,7.692
REGION1,EGE3,2046,2334.144
REGION1,GQE3,2046,12.096
REGION1,ERE3,2046,3.862
REGION1,ETE3,2046,230.681
REGION1,GAE3,2046,18.876
REGION1,GME3,2046,3.613
REGION1,GHE3,2046,165.095
REGION1,GNE3,2046,25.971
REGION1,GWE3,2046,1.649
REGION1,KEE3,2046,125.784
REGION1,LSE3,2046,9.511
REGION1,LRE3,2046,3.011
REGION1,LYE3,2046,245.769
REGION1,MWE3,2046,19.084
REGION1,MLE3,2046,30.448
REGION1,MRE3,2046,15.865
REGION1,MAE3,2046,505.587
REGION1,MZE3,2046,103.303
REGION1,NAE3,2046,35.975
REGION1,NEE3,2046,13.143
REGION1,NGE3,2046,432.14
REGION1,CGE3,2046,15.049
REGION1,RWE3,2046,10.899
REGION1,SNE3,2046,63.985
REGION1,SLE3,2046,3.22
REGION1,SOE3,2046,5.859
REGION1,ZAE3,2046,1428.266
REGION1,SSE3,2046,6.055
REGION1,SDE3,2046,156.254
REGION1,SZE3,2046,15.131
REGION1,TZE3,2046,63.002
REGION1,TGE3,2046,16.284
REGION1,TNE3,2046,289.213
REGION1,UGE3,2046,46.477
REGION1,ZME3,2046,153.163
REGION1,ZWE3,2046,102.489
REGION1,ATE3,2047,437.903
REGION1,BEE3,2047,524.921
REGION1,BGE3,2047,170.01
REGION1,HRE3,2047,89.904
REGION1,CYE3,2047,26.889
REGION1,CZE3,2047,324.489
REGION1,DKE3,2047,209.84
REGION1,EEE3,2047,48.967
REGION1,FIE3,2047,527.044
REGION1,FRE3,2047,2843.425
REGION1,DEE3,2047,3275.698
REGION1,GRE3,2047,329.994
REGION1,HUE3,2047,228.823
REGION1,IEE3,2047,210.964
REGION1,ITE3,2047,1967.754
REGION1,LVE3,2047,44.309
REGION1,LTE3,2047,73.11
REGION1,LUE3,2047,42.12
REGION1,MTE3,2047,18.469
REGION1,NLE3,2047,711.616
REGION1,NOE3,2047,877.642
REGION1,PLE3,2047,782.949
REGION1,PTE3,2047,333.668
REGION1,ROE3,2047,236.484
REGION1,SKE3,2047,126.57
REGION1,SIE3,2047,72.172
REGION1,ESE3,2047,1538.384
REGION1,SEE3,2047,841.775
REGION1,CHE3,2047,450.614
REGION1,UKE3,2047,2313.543
REGION1,DZE3,2047,959.123
REGION1,AOE3,2047,214.681
REGION1,BJE3,2047,14.994
REGION1,BWE3,2047,45.157
REGION1,BFE3,2047,27.288
REGION1,BIE3,2047,4.388
REGION1,CME3,2047,62.01
REGION1,CFE3,2047,0.813
REGION1,TDE3,2047,2.123
REGION1,CDE3,2047,283.985
REGION1,CIE3,2047,97.336
REGION1,DJE3,2047,8.666
REGION1,EGE3,2047,2579.977
REGION1,GQE3,2047,12.488
REGION1,ERE3,2047,4.351
REGION1,ETE3,2047,258.202
REGION1,GAE3,2047,19.488
REGION1,GME3,2047,3.882
REGION1,GHE3,2047,177.398
REGION1,GNE3,2047,27.907
REGION1,GWE3,2047,1.772
REGION1,KEE3,2047,140.427
REGION1,LSE3,2047,9.788
REGION1,LRE3,2047,3.235
REGION1,LYE3,2047,255.88
REGION1,MWE3,2047,19.639
REGION1,MLE3,2047,32.717
REGION1,MRE3,2047,17.048
REGION1,MAE3,2047,530.411
REGION1,MZE3,2047,109.298
REGION1,NAE3,2047,37.022
REGION1,NEE3,2047,14.122
REGION1,NGE3,2047,444.939
REGION1,CGE3,2047,15.536
REGION1,RWE3,2047,12.28
REGION1,SNE3,2047,68.754
REGION1,SLE3,2047,3.46
REGION1,SOE3,2047,6.601
REGION1,ZAE3,2047,1459.557
REGION1,SSE3,2047,6.822
REGION1,SDE3,2047,176.048
REGION1,SZE3,2047,15.571
REGION1,TZE3,2047,66.658
REGION1,TGE3,2047,17.498
REGION1,TNE3,2047,300.345
REGION1,UGE3,2047,52.364
REGION1,ZME3,2047,157.621
REGION1,ZWE3,2047,105.473
REGION1,ATE3,2048,446.257
REGION1,BEE3,2048,534.935
REGION1,BGE3,2048,175.435
REGION1,HRE3,2048,92.772
REGION1,CYE3,2048,27.747
REGION1,CZE3,2048,334.842
REGION1,DKE3,2048,213.843
REGION1,EEE3,2048,49.902
REGION1,FIE3,2048,537.099
REGION1,FRE3,2048,2897.672
REGION1,DEE3,2048,3338.191
REGION1,GRE3,2048,336.289
REGION1,HUE3,2048,236.124
REGION1,IEE3,2048,214.988
REGION1,ITE3,2048,2005.295
REGION1,LVE3,2048,45.154
REGION1,LTE3,2048,74.505
REGION1,LUE3,2048,42.924
REGION1,MTE3,2048,18.821
REGION1,NLE3,2048,725.192
REGION1,NOE3,2048,894.386
REGION1,PLE3,2048,807.929
REGION1,PTE3,2048,340.033
REGION1,ROE3,2048,244.029
REGION1,SKE3,2048,130.609
REGION1,SIE3,2048,74.475
REGION1,ESE3,2048,1567.733
REGION1,SEE3,2048,857.834
REGION1,CHE3,2048,459.211
REGION1,UKE3,2048,2357.68
REGION1,DZE3,2048,1014.38
REGION1,AOE3,2048,221.25
REGION1,BJE3,2048,16.034
REGION1,BWE3,2048,46.434
REGION1,BFE3,2048,29.18
REGION1,BIE3,2048,4.882
REGION1,CME3,2048,63.957
REGION1,CFE3,2048,0.838
REGION1,TDE3,2048,2.189
REGION1,CDE3,2048,305.798
REGION1,CIE3,2048,104.086
REGION1,DJE3,2048,9.64
REGION1,EGE3,2048,2825.811
REGION1,GQE3,2048,12.88
REGION1,ERE3,2048,4.841
REGION1,ETE3,2048,285.724
REGION1,GAE3,2048,20.1
REGION1,GME3,2048,4.151
REGION1,GHE3,2048,189.702
REGION1,GNE3,2048,29.842
REGION1,GWE3,2048,1.895
REGION1,KEE3,2048,155.07
REGION1,LSE3,2048,10.065
REGION1,LRE3,2048,3.46
REGION1,LYE3,2048,265.99
REGION1,MWE3,2048,20.195
REGION1,MLE3,2048,34.986
REGION1,MRE3,2048,18.23
REGION1,MAE3,2048,555.235
REGION1,MZE3,2048,115.292
REGION1,NAE3,2048,38.069
REGION1,NEE3,2048,15.102
REGION1,NGE3,2048,457.738
REGION1,CGE3,2048,16.024
REGION1,RWE3,2048,13.66
REGION1,SNE3,2048,73.522
REGION1,SLE3,2048,3.7
REGION1,SOE3,2048,7.343
REGION1,ZAE3,2048,1490.848
REGION1,SSE3,2048,7.589
REGION1,SDE3,2048,195.841
REGION1,SZE3,2048,16.012
REGION1,TZE3,2048,70.314
REGION1,TGE3,2048,18.711
REGION1,TNE3,2048,311.477
REGION1,UGE3,2048,58.252
REGION1,ZME3,2048,162.079
REGION1,ZWE3,2048,108.456
REGION1,ATE3,2049,454.612
REGION1,BEE3,2049,544.949
REGION1,BGE3,2049,180.859
REGION1,HRE3,2049,95.641
REGION1,CYE3,2049,28.605
REGION1,CZE3,2049,345.195
REGION1,DKE3,2049,217.846
REGION1,EEE3,2049,50.836
REGION1,FIE3,2049,547.154
REGION1,FRE3,2049,2951.918
REGION1,DEE3,2049,3400.685
REGION1,GRE3,2049,342.585
REGION1,HUE3,2049,243.425
REGION1,IEE3,2049,219.013
REGION1,ITE3,2049,2042.835
REGION1,LVE3,2049,45.999
REGION1,LTE3,2049,75.9
REGION1,LUE3,2049,43.727
REGION1,MTE3,2049,19.174
REGION1,NLE3,2049,738.768
REGION1,NOE3,2049,911.129
REGION1,PLE3,2049,832.91
REGION1,PTE3,2049,346.399
REGION1,ROE3,2049,251.574
REGION1,SKE3,2049,134.647
REGION1,SIE3,2049,76.778
REGION1,ESE3,2049,1597.082
REGION1,SEE3,2049,873.893
REGION1,CHE3,2049,467.808
REGION1,UKE3,2049,2401.818
REGION1,DZE3,2049,1069.637
REGION1,AOE3,2049,227.819
REGION1,BJE3,2049,17.074
REGION1,BWE3,2049,47.712
REGION1,BFE3,2049,31.073
REGION1,BIE3,2049,5.375
REGION1,CME3,2049,65.904
REGION1,CFE3,2049,0.864
REGION1,TDE3,2049,2.256
REGION1,CDE3,2049,327.612
REGION1,CIE3,2049,110.837
REGION1,DJE3,2049,10.615
REGION1,EGE3,2049,3071.644
REGION1,GQE3,2049,13.272
REGION1,ERE3,2049,5.33
REGION1,ETE3,2049,313.246
REGION1,GAE3,2049,20.712
REGION1,GME3,2049,4.421
REGION1,GHE3,2049,202.006
REGION1,GNE3,2049,31.778
REGION1,GWE3,2049,2.018
REGION1,KEE3,2049,169.713
REGION1,LSE3,2049,10.341
REGION1,LRE3,2049,3.684
REGION1,LYE3,2049,276.101
REGION1,MWE3,2049,20.75
REGION1,MLE3,2049,37.255
REGION1,MRE3,2049,19.413
REGION1,MAE3,2049,580.059
REGION1,MZE3,2049,121.287
REGION1,NAE3,2049,39.116
REGION1,NEE3,2049,16.081
REGION1,NGE3,2049,470.537
REGION1,CGE3,2049,16.512
REGION1,RWE3,2049,15.041
REGION1,SNE3,2049,78.291
REGION1,SLE3,2049,3.94
REGION1,SOE3,2049,8.085
REGION1,ZAE3,2049,1522.138
REGION1,SSE3,2049,8.356
REGION1,SDE3,2049,215.635
REGION1,SZE3,2049,16.452
REGION1,TZE3,2049,73.97
REGION1,TGE3,2049,19.925
REGION1,TNE3,2049,322.61
REGION1,UGE3,2049,64.139
REGION1,ZME3,2049,166.538
REGION1,ZWE3,2049,111.439
REGION1,ATE3,2050,462.966
REGION1,BEE3,2050,554.964
REGION1,BGE3,2050,186.283
REGION1,HRE3,2050,98.509
REGION1,CYE3,2050,29.463
REGION1,CZE3,2050,355.548
REGION1,DKE3,2050,221.85
REGION1,EEE3,2050,51.77
REGION1,FIE3,2050,557.209
REGION1,FRE3,2050,3006.164
REGION1,DEE3,2050,3463.178
REGION1,GRE3,2050,348.88
REGION1,HUE3,2050,250.725
REGION1,IEE3,2050,223.038
REGION1,ITE3,2050,2080.376
REGION1,LVE3,2050,46.845
REGION1,LTE3,2050,77.295
REGION1,LUE3,2050,44.531
REGION1,MTE3,2050,19.526
REGION1,NLE3,2050,752.344
REGION1,NOE3,2050,927.873
REGION1,PLE3,2050,857.89
REGION1,PTE3,2050,352.765
REGION1,ROE3,2050,259.119
REGION1,SKE3,2050,138.685
REGION1,SIE3,2050,79.08
REGION1,ESE3,2050,1626.431
REGION1,SEE3,2050,889.952
REGION1,CHE3,2050,476.405
REGION1,UKE3,2050,2445.955
REGION1,DZE3,2050,1124.894
REGION1,AOE3,2050,234.388
REGION1,BJE3,2050,18.114
REGION1,BWE3,2050,48.989
REGION1,BFE3,2050,32.965
REGION1,BIE3,2050,5.868
REGION1,CME3,2050,67.851
REGION1,CFE3,2050,0.89
REGION1,TDE3,2050,2.323
REGION1,CDE3,2050,349.425
REGION1,CIE3,2050,117.588
REGION1,DJE3,2050,11.589
REGION1,EGE3,2050,3317.477
REGION1,GQE3,2050,13.664
REGION1,ERE3,2050,5.819
REGION1,ETE3,2050,340.768
REGION1,GAE3,2050,21.324
REGION1,GME3,2050,4.69
REGION1,GHE3,2050,214.309
REGION1,GNE3,2050,33.713
REGION1,GWE3,2050,2.141
REGION1,KEE3,2050,184.356
REGION1,LSE3,2050,10.618
REGION1,LRE3,2050,3.908
REGION1,LYE3,2050,286.211
REGION1,MWE3,2050,21.306
REGION1,MLE3,2050,39.525
REGION1,MRE3,2050,20.595
REGION1,MAE3,2050,604.882
REGION1,MZE3,2050,127.281
REGION1,NAE3,2050,40.163
REGION1,NEE3,2050,17.06
REGION1,NGE3,2050,483.336
REGION1,CGE3,2050,17.0
REGION1,RWE3,2050,16.422
REGION1,SNE3,2050,83.059
REGION1,SLE3,2050,4.18
REGION1,SOE3,2050,8.827
REGION1,ZAE3,2050,1553.429
REGION1,SSE3,2050,9.123
REGION1,SDE3,2050,235.429
REGION1,SZE3,2050,16.893
REGION1,TZE3,2050,77.626
REGION1,TGE3,2050,21.139
REGION1,TNE3,2050,333.742
REGION1,UGE3,2050,70.027
REGION1,ZME3,2050,170.996
REGION1,ZWE3,2050,114.423
REGION1,ATE3,2051,462.966
REGION1,BEE3,2051,554.964
REGION1,BGE3,2051,186.283
REGION1,HRE3,2051,98.509
REGION1,CYE3,2051,29.463
REGION1,CZE3,2051,355.548
REGION1,DKE3,2051,221.85
REGION1,EEE3,2051,51.77
REGION1,FIE3,2051,557.209
REGION1,FRE3,2051,3006.164
REGION1,DEE3,2051,3463.178
REGION1,GRE3,2051,348.88
REGION1,HUE3,2051,250.725
REGION1,IEE3,2051,223.038
REGION1,ITE3,2051,2080.376
REGION1,LVE3,2051,46.845
REGION1,LTE3,2051,77.295
REGION1,LUE3,2051,44.531
REGION1,MTE3,2051,19.526
REGION1,NLE3,2051,752.344
REGION1,NOE3,2051,927.873
REGION1,PLE3,2051,857.89
REGION1,PTE3,2051,352.765
REGION1,ROE3,2051,259.119
REGION1,SKE3,2051,138.685
REGION1,SIE3,2051,79.08
REGION1,ESE3,2051,1626.431
REGION1,SEE3,2051,889.952
REGION1,CHE3,2051,476.405
REGION1,UKE3,2051,2445.955
REGION1,DZE3,2051,1124.894
REGION1,AOE3,2051,234.388
REGION1,BJE3,2051,18.114
REGION1,BWE3,2051,48.989
REGION1,BFE3,2051,32.965
REGION1,BIE3,2051,5.868
REGION1,CME3,2051,67.851
REGION1,CFE3,2051,0.89
REGION1,TDE3,2051,2.323
REGION1,CDE3,2051,349.425
REGION1,CIE3,2051,117.588
REGION1,DJE3,2051,11.589
REGION1,EGE3,2051,3317.477
REGION1,GQE3,2051,13.664
REGION1,ERE3,2051,5.819
REGION1,ETE3,2051,340.768
REGION1,GAE3,2051,21.324
REGION1,GME3,2051,4.69
REGION1,GHE3,2051,214.309
REGION1,GNE3,2051,33.713
REGION1,GWE3,2051,2.141
REGION1,KEE3,2051,184.356
REGION1,LSE3,2051,10.618
REGION1,LRE3,2051,3.908
REGION1,LYE3,2051,286.211
REGION1,MWE3,2051,21.306
REGION1,MLE3,2051,39.525
REGION1,MRE3,2051,20.595
REGION1,MAE3,2051,604.882
REGION1,MZE3,2051,127.281
REGION1,NAE3,2051,40.163
REGION1,NEE3,2051,17.06
REGION1,NGE3,2051,483.336
REGION1,CGE3,2051,17.0
REGION1,RWE3,2051,16.422
REGION1,SNE3,2051,83.059
REGION1,SLE3,2051,4.18
REGION1,SOE3,2051,8.827
REGION1,ZAE3,2051,1553.429
REGION1,SSE3,2051,9.123
REGION1,SDE3,2051,235.429
REGION1,SZE3,2051,16.893
REGION1,TZE3,2051,77.626
REGION1,TGE3,2051,21.139
REGION1,TNE3,2051,333.742
REGION1,UGE3,2051,70.027
REGION1,ZME3,2051,170.996
REGION1,ZWE3,2051,114.423
REGION1,ATE3,2052,462.966
REGION1,BEE3,2052,554.964
REGION1,BGE3,2052,186.283
REGION1,HRE3,2052,98.509
REGION1,CYE3,2052,29.463
REGION1,CZE3,2052,355.548
REGION1,DKE3,2052,221.85
REGION1,EEE3,2052,51.77
REGION1,FIE3,2052,557.209
REGION1,FRE3,2052,3006.164
REGION1,DEE3,2052,3463.178
REGION1,GRE3,2052,348.88
REGION1,HUE3,2052,250.725
REGION1,IEE3,2052,223.038
REGION1,ITE3,2052,2080.376
REGION1,LVE3,2052,46.845
REGION1,LTE3,2052,77.295
REGION1,LUE3,2052,44.531
REGION1,MTE3,2052,19.526
REGION1,NLE3,2052,752.344
REGION1,NOE3,2052,927.873
REGION1,PLE3,2052,857.89
REGION1,PTE3,2052,352.765
REGION1,ROE3,2052,259.119
REGION1,SKE3,2052,138.685
REGION1,SIE3,2052,79.08
REGION1,ESE3,2052,1626.431
REGION1,SEE3,2052,889.952
REGION1,CHE3,2052,476.405
REGION1,UKE3,2052,2445.955
REGION1,DZE3,2052,1124.894
REGION1,AOE3,2052,234.388
REGION1,BJE3,2052,18.114
