REGION,EMISSION,YEAR,VALUE
REGION1,GMCO2,2030,0.0676539299197621
REGION1,GNCO2,2030,0.134445310675335
REGION1,GQCO2,2030,10.3051212
REGION1,GRCO2,2030,11.8217888626723
REGION1,GWCO2,2030,0.0597431434461842
REGION1,HRCO2,2030,5.66716683177637
REGION1,HUCO2,2030,17.017924278408998
REGION1,IECO2,2030,11.601282370365498
REGION1,ITCO2,2030,164.942490964753
REGION1,KECO2,2030,0.6897826565425259
REGION1,LRCO2,2030,0.0
REGION1,LSCO2,2030,0.0
REGION1,LTCO2,2030,4.98470527056918
REGION1,LUCO2,2030,2.1745748242381002
REGION1,LVCO2,2030,2.77719360777918
REGION1,LYCO2,2030,22.037706899999897
REGION1,MACO2,2030,26.591529735091793
REGION1,MLCO2,2030,0.101657449745212
REGION1,MRCO2,2030,0.24522975876416497
REGION1,MTCO2,2030,0.46813992834653595
REGION1,MWCO2,2030,0.0
REGION1,MZCO2,2030,0.9497168999999988
REGION1,NACO2,2030,1.75598870140363
REGION1,NECO2,2030,7.48606743368119
REGION1,NGCO2,2030,32.8736596412361
REGION1,NLCO2,2030,60.273163840992595
REGION1,NOCO2,2030,1.72611512081463
REGION1,PLCO2,2030,68.622281599387
REGION1,PTCO2,2030,10.294073546960798
REGION1,ROCO2,2030,13.240071949083598
REGION1,RWCO2,2030,0.584698480632678
REGION1,SDCO2,2030,1.79683427365097
REGION1,SECO2,2030,1.1741431980848
REGION1,SICO2,2030,2.82753472776593
REGION1,SKCO2,2030,10.6424025055063
REGION1,SLCO2,2030,0.07939551273998019
REGION1,SNCO2,2030,8.540540702455337
REGION1,SOCO2,2030,0.4273254652257519
REGION1,SSCO2,2030,0.31370920472859193
REGION1,SZCO2,2030,0.0
REGION1,TDCO2,2030,0.0
REGION1,TGCO2,2030,0.054408305773642196
REGION1,TNCO2,2030,10.466485102743299
REGION1,TZCO2,2030,3.2426478271528
REGION1,UGCO2,2030,0.0236862038518583
REGION1,UKCO2,2030,95.7613948748571
REGION1,ZACO2,2030,214.76570619183394
REGION1,ZMCO2,2030,4.169334356852569
REGION1,ZWCO2,2030,14.646675030356498
REGION1,AOCO2,2031,1.9663054195271294
REGION1,ATCO2,2031,18.36275237891097
REGION1,BECO2,2031,31.593356038802067
REGION1,BFCO2,2031,0.012621512916868312
REGION1,BGCO2,2031,3.8877846317234033
REGION1,BICO2,2031,0.0
REGION1,BJCO2,2031,0.14740282961465384
REGION1,BWCO2,2031,5.401820609657594
REGION1,CDCO2,2031,0.0
REGION1,CFCO2,2031,0.00021113961863793336
REGION1,CGCO2,2031,0.0
REGION1,CHCO2,2031,5.690192355567962
REGION1,CICO2,2031,26.603451374297673
REGION1,CMCO2,2031,0.047564540321221156
REGION1,CYCO2,2031,1.0363623655118606
REGION1,CZCO2,2031,17.512604939947384
REGION1,DECO2,2031,222.00236001157657
REGION1,DJCO2,2031,0.901299541625793
REGION1,DKCO2,2031,3.4208571295805243
REGION1,DZCO2,2031,95.38305355009507
REGION1,EECO2,2031,0.4987123907828031
REGION1,EGCO2,2031,77.20374689229766
REGION1,ERCO2,2031,0.22050194108384177
REGION1,ESCO2,2031,62.82131263635231
REGION1,ETCO2,2031,1.7702623616963058
REGION1,FICO2,2031,4.160376317672128
REGION1,FRCO2,2031,63.49331976334176
REGION1,GACO2,2031,0.06510176385933772
REGION1,GHCO2,2031,18.616560137075478
REGION1,GMCO2,2031,0.064271233423774
REGION1,GNCO2,2031,0.12772304514156826
REGION1,GQCO2,2031,9.78986514
REGION1,GRCO2,2031,11.230699419538684
REGION1,GWCO2,2031,0.05675598627387499
REGION1,HRCO2,2031,5.383808490187552
REGION1,HUCO2,2031,16.167028064488548
REGION1,IECO2,2031,11.021218251847223
REGION1,ITCO2,2031,156.69536641651536
REGION1,KECO2,2031,0.6552935237153996
REGION1,LRCO2,2031,0.0
REGION1,LSCO2,2031,0.0
REGION1,LTCO2,2031,4.735470007040721
REGION1,LUCO2,2031,2.0658460830261953
REGION1,LVCO2,2031,2.638333927390221
REGION1,LYCO2,2031,20.935821554999904
REGION1,MACO2,2031,25.261953248337203
REGION1,MLCO2,2031,0.09657457725795139
REGION1,MRCO2,2031,0.23296827082595672
REGION1,MTCO2,2031,0.44473293192920915
REGION1,MWCO2,2031,0.0
REGION1,MZCO2,2031,0.9022310549999989
REGION1,NACO2,2031,1.6681892663334483
REGION1,NECO2,2031,7.111764061997131
REGION1,NGCO2,2031,31.229976659174298
REGION1,NLCO2,2031,57.25950564894297
REGION1,NOCO2,2031,1.6398093647738983
REGION1,PLCO2,2031,65.19116751941765
REGION1,PTCO2,2031,9.779369869612758
REGION1,ROCO2,2031,12.578068351629419
REGION1,RWCO2,2031,0.5554635566010441
REGION1,SDCO2,2031,1.7069925599684215
REGION1,SECO2,2031,1.11543603818056
REGION1,SICO2,2031,2.686157991377634
REGION1,SKCO2,2031,10.110282380230984
REGION1,SLCO2,2031,0.07542573710298117
REGION1,SNCO2,2031,8.11351366733257
REGION1,SOCO2,2031,0.4059591919644643
REGION1,SSCO2,2031,0.29802374449216235
REGION1,SZCO2,2031,0.0
REGION1,TDCO2,2031,0.0
REGION1,TGCO2,2031,0.051687890484960086
REGION1,TNCO2,2031,9.943160847606134
REGION1,TZCO2,2031,3.0805154357951596
REGION1,UGCO2,2031,0.022501893659265384
REGION1,UKCO2,2031,90.97332513111425
REGION1,ZACO2,2031,204.02742088224227
REGION1,ZMCO2,2031,3.9608676390099404
REGION1,ZWCO2,2031,13.914341278838673
REGION1,AOCO2,2032,1.8628156606046489
REGION1,ATCO2,2032,17.39629172738934
REGION1,BECO2,2032,29.93054782623354
REGION1,BFCO2,2032,0.011957222763348926
REGION1,BGCO2,2032,3.6831643879484877
REGION1,BICO2,2032,0.0
REGION1,BJCO2,2032,0.13964478595072471
REGION1,BWCO2,2032,5.117514261780878
REGION1,CDCO2,2032,0.0
REGION1,CFCO2,2032,0.0002000270071306737
REGION1,CGCO2,2032,0.0
REGION1,CHCO2,2032,5.390708547380175
REGION1,CICO2,2032,25.20326972301885
REGION1,CMCO2,2032,0.04506114346220952
REGION1,CYCO2,2032,0.9818169778533417
REGION1,CZCO2,2032,16.590888890476467
REGION1,DECO2,2032,210.31802527412515
REGION1,DJCO2,2032,0.8538627236454881
REGION1,DKCO2,2032,3.2408120174973387
REGION1,DZCO2,2032,90.36289283693216
REGION1,EECO2,2032,0.47246437021528714
REGION1,EGCO2,2032,73.14039179270306
REGION1,ERCO2,2032,0.20889657576363957
REGION1,ESCO2,2032,59.51492776075482
REGION1,ETCO2,2032,1.6770906584491319
REGION1,FICO2,2032,3.9414091430578053
REGION1,FRCO2,2032,60.15156609158693
REGION1,GACO2,2032,0.06167535523516205
REGION1,GHCO2,2032,17.636741182492557
REGION1,GMCO2,2032,0.06088853692778589
REGION1,GNCO2,2032,0.1210007796078015
REGION1,GQCO2,2032,9.274609080000001
REGION1,GRCO2,2032,10.639609976405069
REGION1,GWCO2,2032,0.05376882910156578
REGION1,HRCO2,2032,5.100450148598734
REGION1,HUCO2,2032,15.316131850568098
REGION1,IECO2,2032,10.441154133328949
REGION1,ITCO2,2032,148.4482418682777
REGION1,KECO2,2032,0.6208043908882733
REGION1,LRCO2,2032,0.0
REGION1,LSCO2,2032,0.0
REGION1,LTCO2,2032,4.486234743512263
REGION1,LUCO2,2032,1.9571173418142902
REGION1,LVCO2,2032,2.499474247001262
REGION1,LYCO2,2032,19.83393620999991
REGION1,MACO2,2032,23.932376761582614
REGION1,MLCO2,2032,0.0914917047706908
REGION1,MRCO2,2032,0.22070678288774848
REGION1,MTCO2,2032,0.42132593551188235
REGION1,MWCO2,2032,0.0
REGION1,MZCO2,2032,0.8547452099999989
REGION1,NACO2,2032,1.580389831263267
REGION1,NECO2,2032,6.737460690313071
REGION1,NGCO2,2032,29.586293677112494
REGION1,NLCO2,2032,54.24584745689334
REGION1,NOCO2,2032,1.5535036087331668
REGION1,PLCO2,2032,61.76005343944829
REGION1,PTCO2,2032,9.264666192264718
REGION1,ROCO2,2032,11.916064754175238
REGION1,RWCO2,2032,0.5262286325694102
REGION1,SDCO2,2032,1.617150846285873
REGION1,SECO2,2032,1.05672887827632
REGION1,SICO2,2032,2.544781254989337
REGION1,SKCO2,2032,9.57816225495567
REGION1,SLCO2,2032,0.07145596146598217
REGION1,SNCO2,2032,7.686486632209803
REGION1,SOCO2,2032,0.3845929187031767
REGION1,SSCO2,2032,0.2823382842557327
REGION1,SZCO2,2032,0.0
REGION1,TDCO2,2032,0.0
REGION1,TGCO2,2032,0.048967475196277976
REGION1,TNCO2,2032,9.419836592468968
REGION1,TZCO2,2032,2.91838304443752
REGION1,UGCO2,2032,0.02131758346667247
REGION1,UKCO2,2032,86.1852553873714
REGION1,ZACO2,2032,193.28913557265057
REGION1,ZMCO2,2032,3.752400921167312
REGION1,ZWCO2,2032,13.182007527320849
REGION1,AOCO2,2033,1.7593259016821685
REGION1,ATCO2,2033,16.429831075867707
REGION1,BECO2,2033,28.267739613665007
REGION1,BFCO2,2033,0.011292932609829543
REGION1,BGCO2,2033,3.4785441441735716
REGION1,BICO2,2033,0.0
REGION1,BJCO2,2033,0.13188674228679556
REGION1,BWCO2,2033,4.833207913904163
REGION1,CDCO2,2033,0.0
REGION1,CFCO2,2033,0.00018891439562341406
REGION1,CGCO2,2033,0.0
REGION1,CHCO2,2033,5.091224739192388
REGION1,CICO2,2033,23.803088071740024
REGION1,CMCO2,2033,0.04255774660319788
REGION1,CYCO2,2033,0.9272715901948227
REGION1,CZCO2,2033,15.669172841005553
REGION1,DECO2,2033,198.63369053667378
REGION1,DJCO2,2033,0.8064259056651831
REGION1,DKCO2,2033,3.060766905414153
REGION1,DZCO2,2033,85.34273212376927
REGION1,EECO2,2033,0.4462163496477712
REGION1,EGCO2,2033,69.07703669310844
REGION1,ERCO2,2033,0.19729121044343736
REGION1,ESCO2,2033,56.20854288515733
REGION1,ETCO2,2033,1.583918955201958
REGION1,FICO2,2033,3.7224419684434826
REGION1,FRCO2,2033,56.8098124198321
REGION1,GACO2,2033,0.05824894661098638
REGION1,GHCO2,2033,16.65692222790964
REGION1,GMCO2,2033,0.05750584043179778
REGION1,GNCO2,2033,0.11427851407403475
REGION1,GQCO2,2033,8.75935302
REGION1,GRCO2,2033,10.048520533271455
REGION1,GWCO2,2033,0.050781671929256575
REGION1,HRCO2,2033,4.8170918070099145
REGION1,HUCO2,2033,14.465235636647648
REGION1,IECO2,2033,9.861090014810674
REGION1,ITCO2,2033,140.20111732004005
REGION1,KECO2,2033,0.586315258061147
REGION1,LRCO2,2033,0.0
REGION1,LSCO2,2033,0.0
REGION1,LTCO2,2033,4.236999479983804
REGION1,LUCO2,2033,1.848388600602385
REGION1,LVCO2,2033,2.360614566612303
REGION1,LYCO2,2033,18.732050864999913
REGION1,MACO2,2033,22.602800274828027
REGION1,MLCO2,2033,0.0864088322834302
REGION1,MRCO2,2033,0.20844529494954023
REGION1,MTCO2,2033,0.39791893909455556
REGION1,MWCO2,2033,0.0
REGION1,MZCO2,2033,0.8072593649999991
REGION1,NACO2,2033,1.4925903961930853
REGION1,NECO2,2033,6.363157318629011
REGION1,NGCO2,2033,27.942610695050686
REGION1,NLCO2,2033,51.23218926484371
REGION1,NOCO2,2033,1.4671978526924354
REGION1,PLCO2,2033,58.328939359478944
REGION1,PTCO2,2033,8.749962514916678
REGION1,ROCO2,2033,11.25406115672106
REGION1,RWCO2,2033,0.4969937085377763
REGION1,SDCO2,2033,1.5273091326033243
REGION1,SECO2,2033,0.99802171837208
REGION1,SICO2,2033,2.403404518601041
REGION1,SKCO2,2033,9.046042129680355
REGION1,SLCO2,2033,0.06748618582898316
REGION1,SNCO2,2033,7.259459597087037
REGION1,SOCO2,2033,0.3632266454418891
REGION1,SSCO2,2033,0.2666528240193031
REGION1,SZCO2,2033,0.0
REGION1,TDCO2,2033,0.0
REGION1,TGCO2,2033,0.04624705990759587
REGION1,TNCO2,2033,8.896512337331805
REGION1,TZCO2,2033,2.7562506530798796
REGION1,UGCO2,2033,0.020133273274079554
REGION1,UKCO2,2033,81.39718564362853
REGION1,ZACO2,2033,182.55085026305886
REGION1,ZMCO2,2033,3.5439342033246835
REGION1,ZWCO2,2033,12.449673775803024
REGION1,AOCO2,2034,1.655836142759688
REGION1,ATCO2,2034,15.463370424346078
REGION1,BECO2,2034,26.60493140109648
REGION1,BFCO2,2034,0.010628642456310157
REGION1,BGCO2,2034,3.2739239003986556
REGION1,BICO2,2034,0.0
REGION1,BJCO2,2034,0.1241286986228664
REGION1,BWCO2,2034,4.548901566027447
REGION1,CDCO2,2034,0.0
REGION1,CFCO2,2034,0.0001778017841161544
REGION1,CGCO2,2034,0.0
REGION1,CHCO2,2034,4.7917409310046
REGION1,CICO2,2034,22.4029064204612
REGION1,CMCO2,2034,0.04005434974418624
REGION1,CYCO2,2034,0.8727262025363037
REGION1,CZCO2,2034,14.747456791534638
REGION1,DECO2,2034,186.94935579922236
REGION1,DJCO2,2034,0.7589890876848783
REGION1,DKCO2,2034,2.8807217933309675
REGION1,DZCO2,2034,80.32257141060637
REGION1,EECO2,2034,0.4199683290802553
REGION1,EGCO2,2034,65.01368159351382
REGION1,ERCO2,2034,0.18568584512323516
REGION1,ESCO2,2034,52.90215800955984
REGION1,ETCO2,2034,1.490747251954784
REGION1,FICO2,2034,3.5034747938291604
REGION1,FRCO2,2034,53.46805874807727
REGION1,GACO2,2034,0.05482253798681071
REGION1,GHCO2,2034,15.677103273326718
REGION1,GMCO2,2034,0.05412314393580968
REGION1,GNCO2,2034,0.107556248540268
REGION1,GQCO2,2034,8.24409696
REGION1,GRCO2,2034,9.45743109013784
REGION1,GWCO2,2034,0.04779451475694736
REGION1,HRCO2,2034,4.533733465421096
REGION1,HUCO2,2034,13.614339422727198
REGION1,IECO2,2034,9.281025896292398
REGION1,ITCO2,2034,131.9539927718024
REGION1,KECO2,2034,0.5518261252340207
REGION1,LRCO2,2034,0.0
REGION1,LSCO2,2034,0.0
REGION1,LTCO2,2034,3.9877642164553446
REGION1,LUCO2,2034,1.7396598593904802
REGION1,LVCO2,2034,2.221754886223344
REGION1,LYCO2,2034,17.63016551999992
REGION1,MACO2,2034,21.273223788073437
REGION1,MLCO2,2034,0.0813259597961696
REGION1,MRCO2,2034,0.19618380701133198
REGION1,MTCO2,2034,0.37451194267722876
REGION1,MWCO2,2034,0.0
REGION1,MZCO2,2034,0.7597735199999991
REGION1,NACO2,2034,1.404790961122904
REGION1,NECO2,2034,5.9888539469449515
REGION1,NGCO2,2034,26.29892771298888
REGION1,NLCO2,2034,48.21853107279408
REGION1,NOCO2,2034,1.380892096651704
REGION1,PLCO2,2034,54.8978252795096
REGION1,PTCO2,2034,8.235258837568638
REGION1,ROCO2,2034,10.592057559266879
REGION1,RWCO2,2034,0.4677587845061424
REGION1,SDCO2,2034,1.437467418920776
REGION1,SECO2,2034,0.93931455846784
REGION1,SICO2,2034,2.262027782212744
REGION1,SKCO2,2034,8.51392200440504
REGION1,SLCO2,2034,0.06351641019198415
REGION1,SNCO2,2034,6.83243256196427
REGION1,SOCO2,2034,0.3418603721806015
REGION1,SSCO2,2034,0.25096736378287354
REGION1,SZCO2,2034,0.0
REGION1,TDCO2,2034,0.0
REGION1,TGCO2,2034,0.04352664461891376
REGION1,TNCO2,2034,8.37318808219464
REGION1,TZCO2,2034,2.59411826172224
REGION1,UGCO2,2034,0.01894896308148664
REGION1,UKCO2,2034,76.60911589988568
REGION1,ZACO2,2034,171.81256495346716
REGION1,ZMCO2,2034,3.335467485482055
REGION1,ZWCO2,2034,11.7173400242852
REGION1,AOCO2,2035,1.5523463838372074
REGION1,ATCO2,2035,14.496909772824448
REGION1,BECO2,2035,24.94212318852795
REGION1,BFCO2,2035,0.009964352302790773
REGION1,BGCO2,2035,3.06930365662374
REGION1,BICO2,2035,0.0
REGION1,BJCO2,2035,0.11637065495893725
REGION1,BWCO2,2035,4.264595218150731
REGION1,CDCO2,2035,0.0
REGION1,CFCO2,2035,0.00016668917260889476
REGION1,CGCO2,2035,0.0
REGION1,CHCO2,2035,4.492257122816812
REGION1,CICO2,2035,21.00272476918237
REGION1,CMCO2,2035,0.0375509528851746
REGION1,CYCO2,2035,0.8181808148777847
REGION1,CZCO2,2035,13.825740742063722
REGION1,DECO2,2035,175.26502106177097
REGION1,DJCO2,2035,0.7115522697045734
REGION1,DKCO2,2035,2.7006766812477823
REGION1,DZCO2,2035,75.30241069744348
REGION1,EECO2,2035,0.3937203085127393
REGION1,EGCO2,2035,60.95032649391921
REGION1,ERCO2,2035,0.17408047980303298
REGION1,ESCO2,2035,49.59577313396235
REGION1,ETCO2,2035,1.3975755487076098
REGION1,FICO2,2035,3.284507619214838
REGION1,FRCO2,2035,50.12630507632244
REGION1,GACO2,2035,0.051396129362635046
REGION1,GHCO2,2035,14.6972843187438
REGION1,GMCO2,2035,0.050740447439821576
REGION1,GNCO2,2035,0.10083398300650126
REGION1,GQCO2,2035,7.728840900000001
REGION1,GRCO2,2035,8.866341647004225
REGION1,GWCO2,2035,0.04480735758463815
REGION1,HRCO2,2035,4.250375123832278
REGION1,HUCO2,2035,12.763443208806748
REGION1,IECO2,2035,8.700961777774124
REGION1,ITCO2,2035,123.70686822356477
REGION1,KECO2,2035,0.5173369924068945
REGION1,LRCO2,2035,0.0
REGION1,LSCO2,2035,0.0
REGION1,LTCO2,2035,3.7385289529268855
REGION1,LUCO2,2035,1.6309311181785753
REGION1,LVCO2,2035,2.082895205834385
REGION1,LYCO2,2035,16.528280174999924
REGION1,MACO2,2035,19.943647301318848
REGION1,MLCO2,2035,0.076243087308909
REGION1,MRCO2,2035,0.18392231907312373
REGION1,MTCO2,2035,0.351104946259902
REGION1,MWCO2,2035,0.0
REGION1,MZCO2,2035,0.7122876749999991
REGION1,NACO2,2035,1.3169915260527225
REGION1,NECO2,2035,5.614550575260893
REGION1,NGCO2,2035,24.655244730927077
REGION1,NLCO2,2035,45.204872880744446
REGION1,NOCO2,2035,1.2945863406109726
REGION1,PLCO2,2035,51.46671119954024
REGION1,PTCO2,2035,7.720555160220598
REGION1,ROCO2,2035,9.9300539618127
REGION1,RWCO2,2035,0.43852386047450853
REGION1,SDCO2,2035,1.3476257052382274
REGION1,SECO2,2035,0.8806073985636
REGION1,SICO2,2035,2.120651045824448
REGION1,SKCO2,2035,7.981801879129725
REGION1,SLCO2,2035,0.05954663455498514
REGION1,SNCO2,2035,6.405405526841503
REGION1,SOCO2,2035,0.3204940989193139
REGION1,SSCO2,2035,0.23528190354644396
REGION1,SZCO2,2035,0.0
REGION1,TDCO2,2035,0.0
REGION1,TGCO2,2035,0.04080622933023165
REGION1,TNCO2,2035,7.849863827057474
REGION1,TZCO2,2035,2.4319858703646
REGION1,UGCO2,2035,0.01776465288889372
REGION1,UKCO2,2035,71.82104615614283
REGION1,ZACO2,2035,161.07427964387546
REGION1,ZMCO2,2035,3.1270007676394265
REGION1,ZWCO2,2035,10.985006272767373
REGION1,AOCO2,2036,1.4488566249147268
REGION1,ATCO2,2036,13.53044912130282
REGION1,BECO2,2036,23.27931497595942
REGION1,BFCO2,2036,0.009300062149271388
REGION1,BGCO2,2036,2.864683412848824
REGION1,BICO2,2036,0.0
REGION1,BJCO2,2036,0.1086126112950081
REGION1,BWCO2,2036,3.9802888702740162
REGION1,CDCO2,2036,0.0
REGION1,CFCO2,2036,0.0001555765611016351
REGION1,CGCO2,2036,0.0
REGION1,CHCO2,2036,4.192773314629025
REGION1,CICO2,2036,19.60254311790355
REGION1,CMCO2,2036,0.03504755602616296
REGION1,CYCO2,2036,0.7636354272192658
REGION1,CZCO2,2036,12.904024692592808
REGION1,DECO2,2036,163.58068632431957
REGION1,DJCO2,2036,0.6641154517242684
REGION1,DKCO2,2036,2.5206315691645966
REGION1,DZCO2,2036,70.28224998428058
REGION1,EECO2,2036,0.36747228794522335
REGION1,EGCO2,2036,56.886971394324604
REGION1,ERCO2,2036,0.16247511448283078
REGION1,ESCO2,2036,46.289388258364866
REGION1,ETCO2,2036,1.3044038454604359
REGION1,FICO2,2036,3.0655404446005154
REGION1,FRCO2,2036,46.78455140456761
REGION1,GACO2,2036,0.04796972073845937
REGION1,GHCO2,2036,13.71746536416088
REGION1,GMCO2,2036,0.047357750943833474
REGION1,GNCO2,2036,0.0941117174727345
REGION1,GQCO2,2036,7.213584840000001
REGION1,GRCO2,2036,8.275252203870611
REGION1,GWCO2,2036,0.041820200412328944
REGION1,HRCO2,2036,3.9670167822434594
REGION1,HUCO2,2036,11.912546994886299
REGION1,IECO2,2036,8.12089765925585
REGION1,ITCO2,2036,115.45974367532712
REGION1,KECO2,2036,0.48284785957976817
REGION1,LRCO2,2036,0.0
REGION1,LSCO2,2036,0.0
REGION1,LTCO2,2036,3.4892936893984263
REGION1,LUCO2,2036,1.5222023769666702
REGION1,LVCO2,2036,1.944035525445426
REGION1,LYCO2,2036,15.426394829999929
REGION1,MACO2,2036,18.614070814564258
REGION1,MLCO2,2036,0.0711602148216484
REGION1,MRCO2,2036,0.17166083113491548
REGION1,MTCO2,2036,0.3276979498425752
REGION1,MWCO2,2036,0.0
REGION1,MZCO2,2036,0.6648018299999991
REGION1,NACO2,2036,1.229192090982541
REGION1,NECO2,2036,5.240247203576833
REGION1,NGCO2,2036,23.01156174886527
REGION1,NLCO2,2036,42.19121468869482
REGION1,NOCO2,2036,1.208280584570241
REGION1,PLCO2,2036,48.035597119570895
REGION1,PTCO2,2036,7.205851482872558
REGION1,ROCO2,2036,9.268050364358519
REGION1,RWCO2,2036,0.4092889364428746
REGION1,SDCO2,2036,1.2577839915556788
REGION1,SECO2,2036,0.82190023865936
REGION1,SICO2,2036,1.9792743094361511
REGION1,SKCO2,2036,7.44968175385441
REGION1,SLCO2,2036,0.05557685891798614
REGION1,SNCO2,2036,5.978378491718736
REGION1,SOCO2,2036,0.2991278256580263
REGION1,SSCO2,2036,0.21959644331001438
REGION1,SZCO2,2036,0.0
REGION1,TDCO2,2036,0.0
REGION1,TGCO2,2036,0.03808581404154954
REGION1,TNCO2,2036,7.326539571920309
REGION1,TZCO2,2036,2.2698534790069598
REGION1,UGCO2,2036,0.016580342696300807
REGION1,UKCO2,2036,67.03297641239996
REGION1,ZACO2,2036,150.33599433428378
REGION1,ZMCO2,2036,2.918534049796798
REGION1,ZWCO2,2036,10.252672521249549
REGION1,AOCO2,2037,1.3453668659922464
REGION1,ATCO2,2037,12.56398846978119
REGION1,BECO2,2037,21.616506763390888
REGION1,BFCO2,2037,0.008635771995752004
REGION1,BGCO2,2037,2.660063169073908
REGION1,BICO2,2037,0.0
REGION1,BJCO2,2037,0.10085456763107895
REGION1,BWCO2,2037,3.695982522397301
REGION1,CDCO2,2037,0.0
REGION1,CFCO2,2037,0.00014446394959437547
REGION1,CGCO2,2037,0.0
REGION1,CHCO2,2037,3.8932895064412376
REGION1,CICO2,2037,18.202361466624723
REGION1,CMCO2,2037,0.032544159167151324
REGION1,CYCO2,2037,0.7090900395607468
REGION1,CZCO2,2037,11.982308643121893
REGION1,DECO2,2037,151.89635158686818
REGION1,DJCO2,2037,0.6166786337439636
REGION1,DKCO2,2037,2.340586457081411
REGION1,DZCO2,2037,65.26208927111767
REGION1,EECO2,2037,0.3412242673777074
REGION1,EGCO2,2037,52.82361629472999
REGION1,ERCO2,2037,0.15086974916262857
REGION1,ESCO2,2037,42.98300338276737
REGION1,ETCO2,2037,1.211232142213262
REGION1,FICO2,2037,2.8465732699861928
REGION1,FRCO2,2037,43.44279773281278
REGION1,GACO2,2037,0.04454331211428371
REGION1,GHCO2,2037,12.737646409577959
REGION1,GMCO2,2037,0.043975054447845364
REGION1,GNCO2,2037,0.08738945193896774
REGION1,GQCO2,2037,6.698328780000001
REGION1,GRCO2,2037,7.684162760736995
REGION1,GWCO2,2037,0.03883304324001974
REGION1,HRCO2,2037,3.6836584406546407
REGION1,HUCO2,2037,11.061650780965849
REGION1,IECO2,2037,7.540833540737575
REGION1,ITCO2,2037,107.21261912708947
REGION1,KECO2,2037,0.4483587267526419
REGION1,LRCO2,2037,0.0
REGION1,LSCO2,2037,0.0
REGION1,LTCO2,2037,3.240058425869967
REGION1,LUCO2,2037,1.413473635754765
REGION1,LVCO2,2037,1.805175845056467
REGION1,LYCO2,2037,14.324509484999934
REGION1,MACO2,2037,17.284494327809668
REGION1,MLCO2,2037,0.0660773423343878
REGION1,MRCO2,2037,0.15939934319670723
REGION1,MTCO2,2037,0.3042909534252484
REGION1,MWCO2,2037,0.0
REGION1,MZCO2,2037,0.6173159849999993
REGION1,NACO2,2037,1.1413926559123593
REGION1,NECO2,2037,4.865943831892773
REGION1,NGCO2,2037,21.367878766803464
REGION1,NLCO2,2037,39.177556496645195
REGION1,NOCO2,2037,1.1219748285295095
REGION1,PLCO2,2037,44.60448303960155
REGION1,PTCO2,2037,6.691147805524518
REGION1,ROCO2,2037,8.606046766904338
REGION1,RWCO2,2037,0.3800540124112407
REGION1,SDCO2,2037,1.1679422778731303
REGION1,SECO2,2037,0.76319307875512
REGION1,SICO2,2037,1.8378975730478546
REGION1,SKCO2,2037,6.9175616285790955
REGION1,SLCO2,2037,0.05160708328098713
REGION1,SNCO2,2037,5.551351456595969
REGION1,SOCO2,2037,0.2777615523967387
REGION1,SSCO2,2037,0.20391098307358477
REGION1,SZCO2,2037,0.0
REGION1,TDCO2,2037,0.0
REGION1,TGCO2,2037,0.03536539875286743
REGION1,TNCO2,2037,6.803215316783144
REGION1,TZCO2,2037,2.10772108764932
REGION1,UGCO2,2037,0.015396032503707894
REGION1,UKCO2,2037,62.244906668657116
REGION1,ZACO2,2037,139.59770902469208
REGION1,ZMCO2,2037,2.7100673319541695
REGION1,ZWCO2,2037,9.520338769731724
REGION1,AOCO2,2038,1.241877107069766
REGION1,ATCO2,2038,11.59752781825956
REGION1,BECO2,2038,19.95369855082236
REGION1,BFCO2,2038,0.00797148184223262
REGION1,BGCO2,2038,2.4554429252989918
REGION1,BICO2,2038,0.0
REGION1,BJCO2,2038,0.0930965239671498
REGION1,BWCO2,2038,3.4116761745205855
REGION1,CDCO2,2038,0.0
REGION1,CFCO2,2038,0.0001333513380871158
REGION1,CGCO2,2038,0.0
REGION1,CHCO2,2038,3.5938056982534503
REGION1,CICO2,2038,16.8021798153459
REGION1,CMCO2,2038,0.03004076230813968
REGION1,CYCO2,2038,0.6545446519022278
REGION1,CZCO2,2038,11.060592593650977
REGION1,DECO2,2038,140.21201684941678
REGION1,DJCO2,2038,0.5692418157636587
REGION1,DKCO2,2038,2.160541344998226
REGION1,DZCO2,2038,60.241928557954786
REGION1,EECO2,2038,0.3149762468101915
REGION1,EGCO2,2038,48.76026119513537
REGION1,ERCO2,2038,0.1392643838424264
REGION1,ESCO2,2038,39.67661850716988
REGION1,ETCO2,2038,1.1180604389660878
REGION1,FICO2,2038,2.6276060953718705
REGION1,FRCO2,2038,40.10104406105795
REGION1,GACO2,2038,0.041116903490108034
REGION1,GHCO2,2038,11.75782745499504
REGION1,GMCO2,2038,0.040592357951857255
REGION1,GNCO2,2038,0.080667186405201
REGION1,GQCO2,2038,6.18307272
REGION1,GRCO2,2038,7.09307331760338
REGION1,GWCO2,2038,0.035845886067710525
REGION1,HRCO2,2038,3.4003000990658223
REGION1,HUCO2,2038,10.210754567045399
REGION1,IECO2,2038,6.9607694222193
REGION1,ITCO2,2038,98.96549457885182
REGION1,KECO2,2038,0.4138695939255156
REGION1,LRCO2,2038,0.0
REGION1,LSCO2,2038,0.0
REGION1,LTCO2,2038,2.9908231623415085
REGION1,LUCO2,2038,1.3047448945428601
REGION1,LVCO2,2038,1.666316164667508
REGION1,LYCO2,2038,13.22262413999994
