REGION,TECHNOLOGY,VALUE
REGION1,NALFRCPH1,31.536
REGION1,NAHFGCPH1,31.536
REGION1,NABMCHPH1,31.536
REGION1,NAHYDMSH1,31.536
REGION1,NAWINDPH1,31.536
REGION1,NECOSCPH1,31.536
REGION1,NENGCCPH1,31.536
REGION1,NGBMCHPH1,31.536
REGION1,RWWINDPH1,31.536
REGION1,RWNGGCPH1,31.536
REGION1,RWLFRCPH1,31.536
REGION1,RWHFGCPH1,31.536
REGION1,RWBMCHPH1,31.536
REGION1,RWHYDMSH1,31.536
REGION1,SNHYDMSH1,31.536
REGION1,SNCOSCPH1,31.536
REGION1,SNBMCHPH1,31.536
REGION1,SLWINDPH1,31.536
REGION1,SLLFRCPH1,31.536
REGION1,SLHFGCPH1,31.536
REGION1,SLBMCHPH1,31.536
REGION1,SLHYDMSH1,31.536
REGION1,ZACOSCPH1,31.536
REGION1,ZALFRCPH1,31.536
REGION1,ZAHFGCPH1,31.536
REGION1,ZABMCHPH1,31.536
REGION1,ZAHYDMSH1,31.536
REGION1,ZASOC1PH1,31.536
REGION1,SSLFRCPH1,31.536
REGION1,SSHFGCPH1,31.536
REGION1,TGNGCCPH1,31.536
REGION1,TGLFRCPH1,31.536
REGION1,TGHFGCPH1,31.536
REGION1,TGHYDMSH1,31.536
REGION1,UGSOU1PH1,31.536
REGION1,UGLFRCPH1,31.536
REGION1,UGHFGCPH1,31.536
REGION1,UGBMCHPH1,31.536
REGION1,TZNGGCPH1,31.536
REGION1,TZLFRCPH1,31.536
REGION1,TZHFGCPH1,31.536
REGION1,TZBMCHPH1,31.536
REGION1,TZHYDMSH1,31.536
REGION1,ZMWINDPH1,31.536
REGION1,ZMCOSCPH1,31.536
REGION1,ZMLFRCPH1,31.536
REGION1,ZMHFGCPH1,31.536
REGION1,ZMBMCHPH1,31.536
REGION1,ZWLFRCPH1,31.536
REGION1,DZNGCCPN1,31.536
REGION1,DZNGGCPN1,31.536
REGION1,DZSOU1PN1,31.536
REGION1,EGBMCHPN1,31.536
REGION1,EGSOU1PN1,31.536
REGION1,EGWINDPN1,31.536
REGION1,LYNGCCPN1,31.536
REGION1,LYNGGCPN1,31.536
REGION1,LYLFRCPN1,31.536
REGION1,LYHFGCPN1,31.536
REGION1,LYSOU1PN1,31.536
REGION1,MASOU1PN1,31.536
REGION1,MAWINDPN1,31.536
REGION1,SDSOU1PN1,31.536
REGION1,TNNGCCPN1,31.536
REGION1,TNNGGCPN1,31.536
REGION1,TNSOU1PN1,31.536
REGION1,AOSOU1PN1,31.536
REGION1,BJSOU1PN1,31.536
REGION1,BFLFRCPN1,31.536
REGION1,BFHFGCPN1,31.536
REGION1,BFHYDMSN1,31.536
REGION1,BFSOU1PN1,31.536
REGION1,BIHYDMSN1,31.536
REGION1,CMHYDMSN1,31.536
REGION1,CMSOU1PN1,31.536
REGION1,CFSOU1PN1,31.536
REGION1,CINGCCPN1,31.536
REGION1,CINGGCPN1,31.536
REGION1,CISOU1PN1,31.536
REGION1,CDLFRCPN1,31.536
REGION1,CDHFGCPN1,31.536
REGION1,CDHYDMSN1,31.536
REGION1,CDSOU1PN1,31.536
REGION1,DJWINDPN1,31.536
REGION1,ETBMCHPN1,31.536
REGION1,ETHYDMSN1,31.536
REGION1,ETWINDPN1,31.536
REGION1,GHNGCCPN1,31.536
REGION1,GHNGGCPN1,31.536
REGION1,GHSOU1PN1,31.536
REGION1,KEGOCVPN1,31.536
REGION1,KEHYDMSN1,31.536
REGION1,KESOU1PN1,31.536
REGION1,LSSOU1PN1,31.536
REGION1,MWSOU1PN1,31.536
REGION1,MLHYDMSN1,31.536
REGION1,MLSOU1PN1,31.536
REGION1,MRSOU1PN1,31.536
REGION1,MRWINDPN1,31.536
REGION1,MZLFRCPN1,31.536
REGION1,MZHFGCPN1,31.536
REGION1,MZSOU1PN1,31.536
REGION1,NASOU1PN1,31.536
REGION1,NELFRCPN1,31.536
REGION1,NEHFGCPN1,31.536
REGION1,NESOU1PN1,31.536
REGION1,NGNGCCPN1,31.536
REGION1,NGNGGCPN1,31.536
REGION1,NGLFRCPN1,31.536
REGION1,NGHFGCPN1,31.536
REGION1,NGHYDMSN1,31.536
REGION1,NGSOU1PN1,31.536
REGION1,RWCOSCPN1,31.536
REGION1,SNNGCCPN1,31.536
REGION1,SNLFRCPN1,31.536
REGION1,SNHFGCPN1,31.536
REGION1,SNSOU1PN1,31.536
REGION1,ZANULWPN1,31.536
REGION1,ZASOU1PN1,31.536
REGION1,SSWINDPN1,31.536
REGION1,TGSOU1PN1,31.536
REGION1,UGHYDMSN1,31.536
REGION1,TZSOU1PN1,31.536
REGION1,ZMHYDMSN1,31.536
REGION1,ZWSOU1PN1,31.536
REGION1,ZWCOSCPN1,31.536
REGION1,DZLFRCPN1,31.536
REGION1,DZHFGCPN1,31.536
REGION1,DZHYDMSN1,31.536
REGION1,DZSOC1PN1,31.536
REGION1,EGNGCCPN1,31.536
REGION1,EGNGGCPN1,31.536
REGION1,EGLFRCPN1,31.536
REGION1,EGHFGCPN1,31.536
REGION1,EGHYDMSN1,31.536
REGION1,EGSOC1PN1,31.536
REGION1,MACOSCPN1,31.536
REGION1,MALFRCPN1,31.536
REGION1,MAHFGCPN1,31.536
REGION1,MANGCCPN1,31.536
REGION1,MANGGCPN1,31.536
REGION1,MABMCHPN1,31.536
REGION1,MAHYDMSN1,31.536
REGION1,MASOC1PN1,31.536
REGION1,SDLFRCPN1,31.536
REGION1,SDHFGCPN1,31.536
REGION1,SDBMCHPN1,31.536
REGION1,SDHYDMSN1,31.536
REGION1,TNLFRCPN1,31.536
REGION1,TNHFGCPN1,31.536
REGION1,TNHYDMSN1,31.536
REGION1,TNWINDPN1,31.536
REGION1,AONGGCPN1,31.536
REGION1,AOLFRCPN1,31.536
REGION1,AOHFGCPN1,31.536
REGION1,AOBMCHPN1,31.536
REGION1,AOHYDMSN1,31.536
REGION1,BJNGGCPN1,31.536
REGION1,BJLFRCPN1,31.536
REGION1,BJHFGCPN1,31.536
REGION1,BJHYDMSN1,31.536
REGION1,BWCOSCPN1,31.536
REGION1,BWLFRCPN1,31.536
REGION1,BWSOU1PN1,31.536
REGION1,BFBMCHPN1,31.536
REGION1,BILFRCPN1,31.536
REGION1,BISOU1PN1,31.536
REGION1,CMNGGCPN1,31.536
REGION1,CMLFRCPN1,31.536
REGION1,CMHFGCPN1,31.536
REGION1,CFLFRCPN1,31.536
REGION1,CFHYDMSN1,31.536
REGION1,TDNGCCPN1,31.536
REGION1,TDLFRCPN1,31.536
REGION1,TDHFGCPN1,31.536
REGION1,TDBMCHPN1,31.536
REGION1,TDSOU1PN1,31.536
REGION1,CGNGGCPN1,31.536
REGION1,CGLFRCPN1,31.536
REGION1,CGHFGCPN1,31.536
REGION1,CGBMCHPN1,31.536
REGION1,CGHYDMSN1,31.536
REGION1,CILFRCPN1,31.536
REGION1,CIHFGCPN1,31.536
REGION1,CIHYDMSN1,31.536
REGION1,DJLFRCPN1,31.536
REGION1,DJHFGCPN1,31.536
REGION1,GWNGCCPN1,31.536
REGION1,GQNGGCPN1,31.536
REGION1,GQLFRCPN1,31.536
REGION1,GQHFGCPN1,31.536
REGION1,GQHYDMSN1,31.536
REGION1,ERLFRCPN1,31.536
REGION1,ERHFGCPN1,31.536
REGION1,SZLFRCPN1,31.536
REGION1,SZHFGCPN1,31.536
REGION1,SZBMCHPN1,31.536
REGION1,SZHYDMSN1,31.536
REGION1,SZSOU1PN1,31.536
REGION1,ETLFRCPN1,31.536
REGION1,ETGOCVPN1,31.536
REGION1,GANGGCPN1,31.536
REGION1,GALFRCPN1,31.536
REGION1,GAHFGCPN1,31.536
REGION1,GAHYDMSN1,31.536
REGION1,GMLFRCPN1,31.536
REGION1,GMHFGCPN1,31.536
REGION1,GMWINDPN1,31.536
REGION1,GMSOU1PN1,31.536
REGION1,GAWINDPN1,31.536
REGION1,GHLFRCPN1,31.536
REGION1,GHHFGCPN1,31.536
REGION1,GHBMCHPN1,31.536
REGION1,GHHYDMSN1,31.536
REGION1,GNLFRCPN1,31.536
REGION1,GNHFGCPN1,31.536
REGION1,GNHYDMSN1,31.536
REGION1,GNSOU1PN1,31.536
REGION1,GWLFRCPN1,31.536
REGION1,KELFRCPN1,31.536
REGION1,KEHFGCPN1,31.536
REGION1,KEBMCHPN1,31.536
REGION1,KEWINDPN1,31.536
REGION1,LSHYDMSN1,31.536
REGION1,LRLFRCPN1,31.536
REGION1,LRHFGCPN1,31.536
REGION1,LRHYDMSN1,31.536
REGION1,MWLFRCPN1,31.536
REGION1,MWBMCHPN1,31.536
REGION1,MWHYDMSN1,31.536
REGION1,MLLFRCPN1,31.536
REGION1,MLHFGCPN1,31.536
REGION1,MLBMCHPN1,31.536
REGION1,MRNGCCPN1,31.536
REGION1,MRLFRCPN1,31.536
REGION1,MRHFGCPN1,31.536
REGION1,MZNGGCPN1,31.536
REGION1,MZBMCHPN1,31.536
REGION1,MZHYDMSN1,31.536
REGION1,NACOSCPN1,31.536
REGION1,NALFRCPN1,31.536
REGION1,NAHFGCPN1,31.536
REGION1,NABMCHPN1,31.536
REGION1,NAHYDMSN1,31.536
REGION1,NAWINDPN1,31.536
REGION1,NECOSCPN1,31.536
REGION1,NENGCCPN1,31.536
REGION1,NGBMCHPN1,31.536
REGION1,RWWINDPN1,31.536
REGION1,RWNGGCPN1,31.536
REGION1,RWLFRCPN1,31.536
REGION1,RWHFGCPN1,31.536
REGION1,RWBMCHPN1,31.536
REGION1,RWHYDMSN1,31.536
REGION1,SNHYDMSN1,31.536
REGION1,SNCOSCPN1,31.536
REGION1,SNBMCHPN1,31.536
REGION1,SLWINDPN1,31.536
REGION1,SLLFRCPN1,31.536
REGION1,SLHFGCPN1,31.536
REGION1,SLBMCHPN1,31.536
REGION1,SLHYDMSN1,31.536
REGION1,ZACOSCPN1,31.536
REGION1,ZALFRCPN1,31.536
REGION1,ZAHFGCPN1,31.536
REGION1,ZABMCHPN1,31.536
REGION1,ZAHYDMSN1,31.536
REGION1,ZASOC1PN1,31.536
REGION1,SSLFRCPN1,31.536
REGION1,SSHFGCPN1,31.536
REGION1,TGNGCCPN1,31.536
REGION1,TGLFRCPN1,31.536
REGION1,TGHFGCPN1,31.536
REGION1,TGHYDMSN1,31.536
REGION1,UGSOU1PN1,31.536
REGION1,UGLFRCPN1,31.536
REGION1,UGHFGCPN1,31.536
REGION1,UGBMCHPN1,31.536
REGION1,TZNGGCPN1,31.536
REGION1,TZLFRCPN1,31.536
REGION1,TZHFGCPN1,31.536
REGION1,TZBMCHPN1,31.536
REGION1,TZHYDMSN1,31.536
REGION1,ZMWINDPN1,31.536
REGION1,ZMCOSCPN1,31.536
REGION1,ZMLFRCPN1,31.536
REGION1,ZMHFGCPN1,31.536
REGION1,ZMBMCHPN1,31.536
REGION1,ZWLFRCPN1,31.536
REGION1,AOWINDPN1,31.536
REGION1,BFNGCCPN1,31.536
REGION1,BFWINDPN1,31.536
REGION1,BINGCCPN1,31.536
REGION1,BIWINDPN1,31.536
REGION1,BJWINDPN1,31.536
REGION1,BWNGCCPN1,31.536
REGION1,BWWINDPN1,31.536
REGION1,CDNGCCPN1,31.536
REGION1,CDWINDPN1,31.536
REGION1,CFNGCCPN1,31.536
REGION1,CFWINDPN1,31.536
REGION1,CGSOU1PN1,31.536
REGION1,CGWINDPN1,31.536
REGION1,CIWINDPN1,31.536
REGION1,CMWINDPN1,31.536
REGION1,DJNGCCPN1,31.536
REGION1,DJSOU1PN1,31.536
REGION1,DZWINDPN1,31.536
REGION1,ERNGCCPN1,31.536
REGION1,ERSOU1PN1,31.536
REGION1,ERWINDPN1,31.536
REGION1,ETNGCCPN1,31.536
REGION1,ETSOU1PN1,31.536
REGION1,GASOU1PN1,31.536
REGION1,GHWINDPN1,31.536
REGION1,GMNGCCPN1,31.536
REGION1,GNNGCCPN1,31.536
REGION1,GNWINDPN1,31.536
REGION1,GQSOU1PN1,31.536
REGION1,GQWINDPN1,31.536
REGION1,GWSOU1PN1,31.536
REGION1,GWWINDPN1,31.536
REGION1,KENGCCPN1,31.536
REGION1,LRNGCCPN1,31.536
REGION1,LRSOU1PN1,31.536
REGION1,LRWINDPN1,31.536
REGION1,LSNGCCPN1,31.536
REGION1,LSWINDPN1,31.536
REGION1,LYWINDPN1,31.536
REGION1,MLNGCCPN1,31.536
REGION1,MLWINDPN1,31.536
REGION1,MWNGCCPN1,31.536
REGION1,MWWINDPN1,31.536
REGION1,MZWINDPN1,31.536
REGION1,NANGCCPN1,31.536
REGION1,NEWINDPN1,31.536
REGION1,NGWINDPN1,31.536
REGION1,RWSOU1PN1,31.536
REGION1,SDNGCCPN1,31.536
REGION1,SDWINDPN1,31.536
REGION1,SLNGCCPN1,31.536
REGION1,SLSOU1PN1,31.536
REGION1,SNWINDPN1,31.536
REGION1,SONGCCPN1,31.536
REGION1,SOSOU1PN1,31.536
REGION1,SOWINDPN1,31.536
REGION1,SSNGCCPN1,31.536
REGION1,SSSOU1PN1,31.536
REGION1,SZNGCCPN1,31.536
REGION1,SZWINDPN1,31.536
REGION1,TDWINDPN1,31.536
REGION1,TGWINDPN1,31.536
REGION1,TZWINDPN1,31.536
REGION1,UGNGCCPN1,31.536
REGION1,UGWINDPN1,31.536
REGION1,ZANGCCPN1,31.536
REGION1,ZAWINDPN1,31.536
REGION1,ZMNGCCPN1,31.536
REGION1,ZMSOU1PN1,31.536
REGION1,ZWNGCCPN1,31.536
REGION1,ZWWINDPN1,31.536
REGION1,AONGCCSPN1,31.536
REGION1,BFNGCCSPN1,31.536
REGION1,BINGCCSPN1,31.536
REGION1,BJNGCCSPN1,31.536
REGION1,BWNGCCSPN1,31.536
REGION1,CDNGCCSPN1,31.536
REGION1,CFNGCCSPN1,31.536
REGION1,CGNGCCSPN1,31.536
REGION1,CINGCCSPN1,31.536
REGION1,CMNGCCSPN1,31.536
REGION1,DJNGCCSPN1,31.536
REGION1,DZNGCCSPN1,31.536
REGION1,EGNGCCSPN1,31.536
REGION1,ERNGCCSPN1,31.536
REGION1,ETNGCCSPN1,31.536
REGION1,GANGCCSPN1,31.536
REGION1,GHNGCCSPN1,31.536
REGION1,GMNGCCSPN1,31.536
REGION1,GNNGCCSPN1,31.536
REGION1,GQNGCCSPN1,31.536
REGION1,GWNGCCSPN1,31.536
REGION1,KENGCCSPN1,31.536
REGION1,LRNGCCSPN1,31.536
REGION1,LSNGCCSPN1,31.536
REGION1,LYNGCCSPN1,31.536
REGION1,MANGCCSPN1,31.536
REGION1,MLNGCCSPN1,31.536
REGION1,MRNGCCSPN1,31.536
REGION1,MWNGCCSPN1,31.536
REGION1,MZNGCCSPN1,31.536
REGION1,NANGCCSPN1,31.536
REGION1,NENGCCSPN1,31.536
REGION1,NGNGCCSPN1,31.536
REGION1,RWNGCCSPN1,31.536
REGION1,SDNGCCSPN1,31.536
REGION1,SLNGCCSPN1,31.536
REGION1,SNNGCCSPN1,31.536
REGION1,SONGCCSPN1,31.536
REGION1,SSNGCCSPN1,31.536
REGION1,SZNGCCSPN1,31.536
REGION1,TDNGCCSPN1,31.536
REGION1,TGNGCCSPN1,31.536
REGION1,TNNGCCSPN1,31.536
REGION1,TZNGCCSPN1,31.536
REGION1,UGNGCCSPN1,31.536
REGION1,ZANGCCSPN1,31.536
REGION1,ZMNGCCSPN1,31.536
REGION1,ZWNGCCSPN1,31.536
REGION1,EGBMCCSPN1,31.536
REGION1,ETBMCCSPN1,31.536
REGION1,MABMCCSPN1,31.536
REGION1,SDBMCCSPN1,31.536
REGION1,AOBMCCSPN1,31.536
REGION1,BFBMCCSPN1,31.536
REGION1,TDBMCCSPN1,31.536
REGION1,CGBMCCSPN1,31.536
REGION1,SZBMCCSPN1,31.536
REGION1,GHBMCCSPN1,31.536
REGION1,KEBMCCSPN1,31.536
REGION1,MWBMCCSPN1,31.536
REGION1,MLBMCCSPN1,31.536
REGION1,MZBMCCSPN1,31.536
REGION1,NABMCCSPN1,31.536
REGION1,NGBMCCSPN1,31.536
REGION1,RWBMCCSPN1,31.536
REGION1,SNBMCCSPN1,31.536
REGION1,SLBMCCSPN1,31.536
REGION1,ZABMCCSPN1,31.536
REGION1,UGBMCCSPN1,31.536
REGION1,TZBMCCSPN1,31.536
REGION1,ZMBMCCSPN1,31.536
REGION1,RWCOCCSPN1,31.536
REGION1,ZWCOCCSPN1,31.536
REGION1,MACOCCSPN1,31.536
REGION1,BWCOCCSPN1,31.536
REGION1,NACOCCSPN1,31.536
REGION1,NECOCCSPN1,31.536
REGION1,SNCOCCSPN1,31.536
REGION1,ZACOCCSPN1,31.536
REGION1,ZMCOCCSPN1,31.536
REGION1,ZWHYDMSH1,31.536
REGION1,ZWBMCHPH1,31.536
REGION1,ZWHYDMSN1,31.536
REGION1,ZWBMCHPN1,31.536
REGION1,ZWBMCCSPN1,31.536
REGION1,SOLFRCPH1,31.536
REGION1,SOLFRCPN1,31.536
REGION1,SOSOU1PH1,31.536
REGION1,SOWINDPH1,31.536
REGION1,SNWINDPH1,31.536
REGION1,DZBATTN1,31.536
REGION1,AOBATTN1,31.536
REGION1,BJBATTN1,31.536
REGION1,BWBATTN1,31.536
REGION1,BFBATTN1,31.536
REGION1,BIBATTN1,31.536
REGION1,CMBATTN1,31.536
REGION1,CFBATTN1,31.536
REGION1,TDBATTN1,31.536
REGION1,CIBATTN1,31.536
REGION1,DJBATTN1,31.536
REGION1,CDBATTN1,31.536
REGION1,EGBATTN1,31.536
REGION1,GQBATTN1,31.536
REGION1,ERBATTN1,31.536
REGION1,SZBATTN1,31.536
REGION1,ETBATTN1,31.536
REGION1,GABATTN1,31.536
REGION1,GMBATTN1,31.536
REGION1,GHBATTN1,31.536
REGION1,GNBATTN1,31.536
REGION1,GWBATTN1,31.536
REGION1,KEBATTN1,31.536
REGION1,LSBATTN1,31.536
REGION1,LRBATTN1,31.536
REGION1,LYBATTN1,31.536
REGION1,MWBATTN1,31.536
REGION1,MLBATTN1,31.536
REGION1,MRBATTN1,31.536
REGION1,MABATTN1,31.536
REGION1,MZBATTN1,31.536
REGION1,NABATTN1,31.536
REGION1,NEBATTN1,31.536
REGION1,NGBATTN1,31.536
REGION1,CGBATTN1,31.536
REGION1,RWBATTN1,31.536
REGION1,SNBATTN1,31.536
REGION1,SLBATTN1,31.536
REGION1,SOBATTN1,31.536
REGION1,ZABATTN1,31.536
REGION1,SSBATTN1,31.536
REGION1,SDBATTN1,31.536
REGION1,TZBATTN1,31.536
REGION1,TGBATTN1,31.536
REGION1,TNBATTN1,31.536
REGION1,UGBATTN1,31.536
REGION1,ZMBATTN1,31.536
REGION1,ZWBATTN1,31.536
REGION1,MAHYDSPH1,31.536
REGION1,ZAHYDSPH1,31.536
REGION1,MAHYDSPN1,31.536
REGION1,ZAHYDSPN1,31.536
REGION1,CICOSCPN1,31.536
REGION1,EGNULWPN1,31.536
REGION1,SSHYDMSN1,31.536
REGION1,TNHYDSPN1,31.536
REGION1,ATELCZPH1,31.536
REGION1,ATELDEPH1,31.536
REGION1,ATELHUPH1,31.536
REGION1,ATELITPH1,31.536
REGION1,ATELSIPH1,31.536
REGION1,ATELCHPH1,31.536
REGION1,BEELFRPH1,31.536
REGION1,BEELDEPH1,31.536
REGION1,BEELLUPH1,31.536
REGION1,BEELNLPH1,31.536
REGION1,BEELUKPH1,31.536
REGION1,BGELGRPH1,31.536
REGION1,BGELROPH1,31.536
REGION1,CZELDEPH1,31.536
REGION1,CZELPLPH1,31.536
REGION1,CZELSKPH1,31.536
REGION1,HRELHUPH1,31.536
REGION1,HRELSIPH1,31.536
REGION1,DKELNLPH1,31.536
REGION1,DKELNOPH1,31.536
REGION1,DKELSEPH1,31.536
REGION1,DKELUKPH1,31.536
REGION1,EEELFIPH1,31.536
REGION1,EEELLVPH1,31.536
REGION1,FIELNOPH1,31.536
REGION1,FIELSEPH1,31.536
REGION1,FRELITPH1,31.536
REGION1,FRELLUPH1,31.536
REGION1,FRELUKPH1,31.536
REGION1,DEELDKPH1,31.536
REGION1,DEELFRPH1,31.536
REGION1,DEELLUPH1,31.536
REGION1,DEELNLPH1,31.536
REGION1,DEELNOPH1,31.536
REGION1,DEELPLPH1,31.536
REGION1,DEELSEPH1,31.536
REGION1,DEELUKPH1,31.536
REGION1,HUELROPH1,31.536
REGION1,HUELSKPH1,31.536
REGION1,HUELSIPH1,31.536
REGION1,IEELUKPH1,31.536
REGION1,ITELMTPH1,31.536
REGION1,ITELSIPH1,31.536
REGION1,LTELLVPH1,31.536
REGION1,LTELPLPH1,31.536
REGION1,LTELSEPH1,31.536
REGION1,NLELNOPH1,31.536
REGION1,NLELUKPH1,31.536
REGION1,NOELSEPH1,31.536
REGION1,NOELUKPH1,31.536
REGION1,PLELSKPH1,31.536
REGION1,PLELSEPH1,31.536
REGION1,ESELFRPH1,31.536
REGION1,ESELPTPH1,31.536
REGION1,CHELFRPH1,31.536
REGION1,CHELDEPH1,31.536
REGION1,CHELITPH1,31.536
REGION1,GRELITPH1,31.536
REGION1,BGELMKPH1,31.536
REGION1,BGELRSPH1,31.536
REGION1,BGELTRPH1,31.536
REGION1,HRELBAPH1,31.536
REGION1,HRELRSPH1,31.536
REGION1,EEELRUPH1,31.536
REGION1,GRELALPH1,31.536
REGION1,GRELTRPH1,31.536
REGION1,HUELRSPH1,31.536
REGION1,HUELUAPH1,31.536
REGION1,ITELMEPH1,31.536
REGION1,LVELRUPH1,31.536
REGION1,LTELBYPH1,31.536
REGION1,LTELRUPH1,31.536
REGION1,PLELUAPH1,31.536
REGION1,ROELMDPH1,31.536
REGION1,ROELRSPH1,31.536
REGION1,ROELUAPH1,31.536
REGION1,SKELUAPH1,31.536
REGION1,GRELMKPH1,31.536
REGION1,ESELMAPH1,31.536
REGION1,CYELILPH1,31.536
REGION1,SEELLVPH1,31.536
REGION1,BEELDKPH1,31.536
REGION1,ITELTNPH1,31.536
REGION1,GRELEGPH1,31.536
REGION1,ITELDZPH1,31.536
REGION1,MTELTNPH1,31.536
REGION1,ROELGEPH1,31.536
REGION1,ESELITPH1,31.536
REGION1,DEELLVPH1,31.536
REGION1,GRELDEPH1,31.536
REGION1,ITELSAPH1,31.536
REGION1,UKELMAPH1,31.536
REGION1,DEELMAPH1,31.536
REGION1,BIELRWPH1,31.536
REGION1,BWELZAPH1,31.536
REGION1,CDELBIPH1,31.536
REGION1,CDELCGPH1,31.536
REGION1,CDELRWPH1,31.536
REGION1,CDELZMPH1,31.536
REGION1,CIELBFPH1,31.536
REGION1,EGELJOPH1,31.536
REGION1,EGELSDPH1,31.536
REGION1,ETELDJPH1,31.536
REGION1,ETELSDPH1,31.536
REGION1,GHELCIPH1,31.536
REGION1,GHELTGPH1,31.536
REGION1,KEELTZPH1,31.536
REGION1,LSELZAPH1,31.536
REGION1,LYELEGPH1,31.536
REGION1,MAELDZPH1,31.536
REGION1,MZELSZPH1,31.536
REGION1,MZELZAPH1,31.536
REGION1,MZELZWPH1,31.536
REGION1,NGELBJPH1,31.536
REGION1,NGELNEPH1,31.536
REGION1,NAELZAPH1,31.536
REGION1,RWELBIPH1,31.536
REGION1,SNELMLPH1,31.536
REGION1,TGELBJPH1,31.536
REGION1,TNELDZPH1,31.536
REGION1,TZELUGPH1,31.536
REGION1,UGELKEPH1,31.536
REGION1,UGELRWPH1,31.536
REGION1,UGELTZPH1,31.536
REGION1,ZAELSZPH1,31.536
REGION1,ZAELZWPH1,31.536
REGION1,ZMELZWPH1,31.536
REGION1,AOELBWPH1,31.536
REGION1,AOELCDPH1,31.536
REGION1,AOELNAPH1,31.536
REGION1,BFELMLPH1,31.536
REGION1,BWELNAPH1,31.536
REGION1,CDELNAPH1,31.536
REGION1,CDELZAPH1,31.536
REGION1,CGELGAPH1,31.536
REGION1,CMELTDPH1,31.536
REGION1,ETELKEPH1,31.536
REGION1,GAELGQPH1,31.536
REGION1,GHELBFPH1,31.536
REGION1,GMELGWPH1,31.536
REGION1,GQELCMPH1,31.536
REGION1,GWELGNPH1,31.536
REGION1,LRELGNPH1,31.536
REGION1,LRELSLPH1,31.536
REGION1,MLELCIPH1,31.536
REGION1,MWELMZPH1,31.536
REGION1,MWELZMPH1,31.536
REGION1,NAELZWPH1,31.536
REGION1,NEELBFPH1,31.536
REGION1,NEELBJPH1,31.536
REGION1,NEELTGPH1,31.536
REGION1,SLELGNPH1,31.536
REGION1,SNELGMPH1,31.536
REGION1,SNELGNPH1,31.536
REGION1,TGELGHPH1,31.536
REGION1,TZELZMPH1,31.536
REGION1,CIELLRPH1,31.536
REGION1,GNELMLPH1,31.536
REGION1,AOELZMPH1,31.536
REGION1,BFELBJPH1,31.536
REGION1,BFELTGPH1,31.536
REGION1,BIELTZPH1,31.536
REGION1,BJELGHPH1,31.536
REGION1,BWELZMPH1,31.536
REGION1,CDELCFPH1,31.536
REGION1,CDELSDPH1,31.536
REGION1,CDELTZPH1,31.536
REGION1,CDELUGPH1,31.536
REGION1,CFELCGPH1,31.536
REGION1,CFELCMPH1,31.536
REGION1,CFELSDPH1,31.536
REGION1,CFELTDPH1,31.536
REGION1,CGELCMPH1,31.536
REGION1,CIELGNPH1,31.536
REGION1,CMELGAPH1,31.536
REGION1,CMELNGPH1,31.536
REGION1,DJELERPH1,31.536
REGION1,DJELSOPH1,31.536
REGION1,DZELLYPH1,31.536
REGION1,DZELMLPH1,31.536
REGION1,DZELMRPH1,31.536
REGION1,DZELNEPH1,31.536
REGION1,ETELERPH1,31.536
REGION1,ETELSOPH1,31.536
REGION1,GWELSNPH1,31.536
REGION1,KEELSDPH1,31.536
REGION1,KEELSOPH1,31.536
REGION1,LYELNEPH1,31.536
REGION1,LYELSDPH1,31.536
REGION1,LYELTDPH1,31.536
REGION1,LYELTNPH1,31.536
REGION1,MLELMRPH1,31.536
REGION1,MLELNEPH1,31.536
REGION1,MRELSNPH1,31.536
REGION1,MWELTZPH1,31.536
REGION1,MZELTZPH1,31.536
REGION1,MZELZMPH1,31.536
REGION1,NEELTDPH1,31.536
REGION1,NGELTDPH1,31.536
REGION1,RWELTZPH1,31.536
REGION1,SDELERPH1,31.536
REGION1,SDELTDPH1,31.536
REGION1,SDELUGPH1,31.536
REGION1,CYELGRPH1,31.536
