REGION,EMISSION,YEAR,VALUE
REGION1,CMCO2,2040,0.0
REGION1,CFCO2,2040,0.0
REGION1,TDCO2,2040,0.0
REGION1,CDCO2,2040,0.0
REGION1,CICO2,2040,-43.563
REGION1,DJCO2,2040,0.0
REGION1,EGCO2,2040,-55.812
REGION1,GQCO2,2040,-16.847
REGION1,ERCO2,2040,0.0
REGION1,ETCO2,2040,0.0
REGION1,GACO2,2040,-0.02
REGION1,GMCO2,2040,0.0
REGION1,GHCO2,2040,-25.431
REGION1,GNCO2,2040,0.0
REGION1,GWCO2,2040,0.0
REGION1,KECO2,2040,0.0
REGION1,LSCO2,2040,0.0
REGION1,LRCO2,2040,0.0
REGION1,LYCO2,2040,-3.392
REGION1,MWCO2,2040,0.0
REGION1,MLCO2,2040,0.0
REGION1,MRCO2,2040,0.0
REGION1,MACO2,2040,-0.059
REGION1,MZCO2,2040,-2.505
REGION1,NACO2,2040,0.0
REGION1,NECO2,2040,0.0
REGION1,NGCO2,2040,-41.133
REGION1,CGCO2,2040,0.0
REGION1,RWCO2,2040,0.0
REGION1,SNCO2,2040,0.0
REGION1,SLCO2,2040,0.0
REGION1,SOCO2,2040,0.0
REGION1,ZACO2,2040,-5.413
REGION1,SSCO2,2040,0.0
REGION1,SDCO2,2040,0.0
REGION1,SZCO2,2040,0.0
REGION1,TZCO2,2040,-8.349
REGION1,TGCO2,2040,0.0
REGION1,TNCO2,2040,-2.514
REGION1,UGCO2,2040,0.0
REGION1,ZMCO2,2040,0.0
REGION1,ZWCO2,2040,0.0
REGION1,ATCO2,2041,-12.665
REGION1,BECO2,2041,-27.086
REGION1,BGCO2,2041,-2.866
REGION1,HRCO2,2041,-2.845
REGION1,CYCO2,2041,0.0
REGION1,CZCO2,2041,-10.826
REGION1,DKCO2,2041,-4.055
REGION1,EECO2,2041,-0.499
REGION1,FICO2,2041,-1.802
REGION1,FRCO2,2041,-71.745
REGION1,DECO2,2041,-147.801
REGION1,GRCO2,2041,-3.594
REGION1,HUCO2,2041,-12.556
REGION1,IECO2,2041,-5.113
REGION1,ITCO2,2041,-92.137
REGION1,LVCO2,2041,-0.858
REGION1,LTCO2,2041,-2.878
REGION1,LUCO2,2041,-1.418
REGION1,MTCO2,2041,0.0
REGION1,NLCO2,2041,-43.101
REGION1,NOCO2,2041,-1.936
REGION1,PLCO2,2041,-27.1
REGION1,PTCO2,2041,-5.208
REGION1,ROCO2,2041,-12.778
REGION1,SKCO2,2041,-6.433
REGION1,SICO2,2041,-1.341
REGION1,ESCO2,2041,-40.741
REGION1,SECO2,2041,-1.374
REGION1,CHCO2,2041,-7.594
REGION1,UKCO2,2041,-106.55
REGION1,DZCO2,2041,-88.361
REGION1,AOCO2,2041,-6.637
REGION1,BJCO2,2041,0.0
REGION1,BWCO2,2041,0.0
REGION1,BFCO2,2041,0.0
REGION1,BICO2,2041,0.0
REGION1,CMCO2,2041,0.0
REGION1,CFCO2,2041,0.0
REGION1,TDCO2,2041,0.0
REGION1,CDCO2,2041,0.0
REGION1,CICO2,2041,-45.94
REGION1,DJCO2,2041,0.0
REGION1,EGCO2,2041,-56.217
REGION1,GQCO2,2041,-17.501
REGION1,ERCO2,2041,0.0
REGION1,ETCO2,2041,0.0
REGION1,GACO2,2041,-0.021
REGION1,GMCO2,2041,0.0
REGION1,GHCO2,2041,-26.819
REGION1,GNCO2,2041,0.0
REGION1,GWCO2,2041,0.0
REGION1,KECO2,2041,0.0
REGION1,LSCO2,2041,0.0
REGION1,LRCO2,2041,0.0
REGION1,LYCO2,2041,-3.454
REGION1,MWCO2,2041,0.0
REGION1,MLCO2,2041,0.0
REGION1,MRCO2,2041,0.0
REGION1,MACO2,2041,-0.06
REGION1,MZCO2,2041,-2.631
REGION1,NACO2,2041,0.0
REGION1,NECO2,2041,0.0
REGION1,NGCO2,2041,-42.713
REGION1,CGCO2,2041,0.0
REGION1,RWCO2,2041,0.0
REGION1,SNCO2,2041,0.0
REGION1,SLCO2,2041,0.0
REGION1,SOCO2,2041,0.0
REGION1,ZACO2,2041,-5.62
REGION1,SSCO2,2041,0.0
REGION1,SDCO2,2041,0.0
REGION1,SZCO2,2041,0.0
REGION1,TZCO2,2041,-8.768
REGION1,TGCO2,2041,0.0
REGION1,TNCO2,2041,-2.602
REGION1,UGCO2,2041,0.0
REGION1,ZMCO2,2041,0.0
REGION1,ZWCO2,2041,0.0
REGION1,ATCO2,2042,-12.72
REGION1,BECO2,2042,-27.201
REGION1,BGCO2,2042,-2.868
REGION1,HRCO2,2042,-2.847
REGION1,CYCO2,2042,0.0
REGION1,CZCO2,2042,-10.831
REGION1,DKCO2,2042,-4.074
REGION1,EECO2,2042,-0.501
REGION1,FICO2,2042,-1.81
REGION1,FRCO2,2042,-72.065
REGION1,DECO2,2042,-148.461
REGION1,GRCO2,2042,-3.609
REGION1,HUCO2,2042,-12.562
REGION1,IECO2,2042,-5.137
REGION1,ITCO2,2042,-92.556
REGION1,LVCO2,2042,-0.862
REGION1,LTCO2,2042,-2.887
REGION1,LUCO2,2042,-1.425
REGION1,MTCO2,2042,0.0
REGION1,NLCO2,2042,-43.282
REGION1,NOCO2,2042,-1.941
REGION1,PLCO2,2042,-27.112
REGION1,PTCO2,2042,-5.232
REGION1,ROCO2,2042,-12.784
REGION1,SKCO2,2042,-6.436
REGION1,SICO2,2042,-1.341
REGION1,ESCO2,2042,-40.924
REGION1,SECO2,2042,-1.378
REGION1,CHCO2,2042,-7.629
REGION1,UKCO2,2042,-107.037
REGION1,DZCO2,2042,-90.276
REGION1,AOCO2,2042,-7.035
REGION1,BJCO2,2042,0.0
REGION1,BWCO2,2042,0.0
REGION1,BFCO2,2042,0.0
REGION1,BICO2,2042,0.0
REGION1,CMCO2,2042,0.0
REGION1,CFCO2,2042,0.0
REGION1,TDCO2,2042,0.0
REGION1,CDCO2,2042,0.0
REGION1,CICO2,2042,-48.317
REGION1,DJCO2,2042,0.0
REGION1,EGCO2,2042,-56.622
REGION1,GQCO2,2042,-18.155
REGION1,ERCO2,2042,0.0
REGION1,ETCO2,2042,0.0
REGION1,GACO2,2042,-0.022
REGION1,GMCO2,2042,0.0
REGION1,GHCO2,2042,-28.207
REGION1,GNCO2,2042,0.0
REGION1,GWCO2,2042,0.0
REGION1,KECO2,2042,0.0
REGION1,LSCO2,2042,0.0
REGION1,LRCO2,2042,0.0
REGION1,LYCO2,2042,-3.515
REGION1,MWCO2,2042,0.0
REGION1,MLCO2,2042,0.0
REGION1,MRCO2,2042,0.0
REGION1,MACO2,2042,-0.061
REGION1,MZCO2,2042,-2.757
REGION1,NACO2,2042,0.0
REGION1,NECO2,2042,0.0
REGION1,NGCO2,2042,-44.293
REGION1,CGCO2,2042,0.0
REGION1,RWCO2,2042,0.0
REGION1,SNCO2,2042,0.0
REGION1,SLCO2,2042,0.0
REGION1,SOCO2,2042,0.0
REGION1,ZACO2,2042,-5.826
REGION1,SSCO2,2042,0.0
REGION1,SDCO2,2042,0.0
REGION1,SZCO2,2042,0.0
REGION1,TZCO2,2042,-9.188
REGION1,TGCO2,2042,0.0
REGION1,TNCO2,2042,-2.69
REGION1,UGCO2,2042,0.0
REGION1,ZMCO2,2042,0.0
REGION1,ZWCO2,2042,0.0
REGION1,ATCO2,2043,-12.775
REGION1,BECO2,2043,-27.317
REGION1,BGCO2,2043,-2.869
REGION1,HRCO2,2043,-2.848
REGION1,CYCO2,2043,0.0
REGION1,CZCO2,2043,-10.837
REGION1,DKCO2,2043,-4.092
REGION1,EECO2,2043,-0.503
REGION1,FICO2,2043,-1.818
REGION1,FRCO2,2043,-72.386
REGION1,DECO2,2043,-149.122
REGION1,GRCO2,2043,-3.625
REGION1,HUCO2,2043,-12.568
REGION1,IECO2,2043,-5.16
REGION1,ITCO2,2043,-92.974
REGION1,LVCO2,2043,-0.866
REGION1,LTCO2,2043,-2.895
REGION1,LUCO2,2043,-1.431
REGION1,MTCO2,2043,0.0
REGION1,NLCO2,2043,-43.463
REGION1,NOCO2,2043,-1.946
REGION1,PLCO2,2043,-27.124
REGION1,PTCO2,2043,-5.255
REGION1,ROCO2,2043,-12.79
REGION1,SKCO2,2043,-6.439
REGION1,SICO2,2043,-1.342
REGION1,ESCO2,2043,-41.106
REGION1,SECO2,2043,-1.383
REGION1,CHCO2,2043,-7.664
REGION1,UKCO2,2043,-107.523
REGION1,DZCO2,2043,-92.19
REGION1,AOCO2,2043,-7.433
REGION1,BJCO2,2043,0.0
REGION1,BWCO2,2043,0.0
REGION1,BFCO2,2043,0.0
REGION1,BICO2,2043,0.0
REGION1,CMCO2,2043,0.0
REGION1,CFCO2,2043,0.0
REGION1,TDCO2,2043,0.0
REGION1,CDCO2,2043,0.0
REGION1,CICO2,2043,-50.694
REGION1,DJCO2,2043,0.0
REGION1,EGCO2,2043,-57.027
REGION1,GQCO2,2043,-18.809
REGION1,ERCO2,2043,0.0
REGION1,ETCO2,2043,0.0
REGION1,GACO2,2043,-0.023
REGION1,GMCO2,2043,0.0
REGION1,GHCO2,2043,-29.594
REGION1,GNCO2,2043,0.0
REGION1,GWCO2,2043,0.0
REGION1,KECO2,2043,0.0
REGION1,LSCO2,2043,0.0
REGION1,LRCO2,2043,0.0
REGION1,LYCO2,2043,-3.577
REGION1,MWCO2,2043,0.0
REGION1,MLCO2,2043,0.0
REGION1,MRCO2,2043,0.0
REGION1,MACO2,2043,-0.062
REGION1,MZCO2,2043,-2.883
REGION1,NACO2,2043,0.0
REGION1,NECO2,2043,0.0
REGION1,NGCO2,2043,-45.873
REGION1,CGCO2,2043,0.0
REGION1,RWCO2,2043,0.0
REGION1,SNCO2,2043,0.0
REGION1,SLCO2,2043,0.0
REGION1,SOCO2,2043,0.0
REGION1,ZACO2,2043,-6.033
REGION1,SSCO2,2043,0.0
REGION1,SDCO2,2043,0.0
REGION1,SZCO2,2043,0.0
REGION1,TZCO2,2043,-9.608
REGION1,TGCO2,2043,0.0
REGION1,TNCO2,2043,-2.778
REGION1,UGCO2,2043,0.0
REGION1,ZMCO2,2043,0.0
REGION1,ZWCO2,2043,0.0
REGION1,ATCO2,2044,-12.83
REGION1,BECO2,2044,-27.432
REGION1,BGCO2,2044,-2.87
REGION1,HRCO2,2044,-2.849
REGION1,CYCO2,2044,0.0
REGION1,CZCO2,2044,-10.842
REGION1,DKCO2,2044,-4.111
REGION1,EECO2,2044,-0.506
REGION1,FICO2,2044,-1.826
REGION1,FRCO2,2044,-72.706
REGION1,DECO2,2044,-149.782
REGION1,GRCO2,2044,-3.64
REGION1,HUCO2,2044,-12.573
REGION1,IECO2,2044,-5.184
REGION1,ITCO2,2044,-93.393
REGION1,LVCO2,2044,-0.87
REGION1,LTCO2,2044,-2.903
REGION1,LUCO2,2044,-1.438
REGION1,MTCO2,2044,0.0
REGION1,NLCO2,2044,-43.644
REGION1,NOCO2,2044,-1.951
REGION1,PLCO2,2044,-27.135
REGION1,PTCO2,2044,-5.278
REGION1,ROCO2,2044,-12.796
REGION1,SKCO2,2044,-6.442
REGION1,SICO2,2044,-1.343
REGION1,ESCO2,2044,-41.289
REGION1,SECO2,2044,-1.387
REGION1,CHCO2,2044,-7.699
REGION1,UKCO2,2044,-108.01
REGION1,DZCO2,2044,-94.105
REGION1,AOCO2,2044,-7.83
REGION1,BJCO2,2044,0.0
REGION1,BWCO2,2044,0.0
REGION1,BFCO2,2044,0.0
REGION1,BICO2,2044,0.0
REGION1,CMCO2,2044,0.0
REGION1,CFCO2,2044,0.0
REGION1,TDCO2,2044,0.0
REGION1,CDCO2,2044,0.0
REGION1,CICO2,2044,-53.071
REGION1,DJCO2,2044,0.0
REGION1,EGCO2,2044,-57.432
REGION1,GQCO2,2044,-19.463
REGION1,ERCO2,2044,0.0
REGION1,ETCO2,2044,0.0
REGION1,GACO2,2044,-0.023
REGION1,GMCO2,2044,0.0
REGION1,GHCO2,2044,-30.982
REGION1,GNCO2,2044,0.0
REGION1,GWCO2,2044,0.0
REGION1,KECO2,2044,0.0
REGION1,LSCO2,2044,0.0
REGION1,LRCO2,2044,0.0
REGION1,LYCO2,2044,-3.639
REGION1,MWCO2,2044,0.0
REGION1,MLCO2,2044,0.0
REGION1,MRCO2,2044,0.0
REGION1,MACO2,2044,-0.062
REGION1,MZCO2,2044,-3.009
REGION1,NACO2,2044,0.0
REGION1,NECO2,2044,0.0
REGION1,NGCO2,2044,-47.453
REGION1,CGCO2,2044,0.0
REGION1,RWCO2,2044,0.0
REGION1,SNCO2,2044,0.0
REGION1,SLCO2,2044,0.0
REGION1,SOCO2,2044,0.0
REGION1,ZACO2,2044,-6.239
REGION1,SSCO2,2044,0.0
REGION1,SDCO2,2044,0.0
REGION1,SZCO2,2044,0.0
REGION1,TZCO2,2044,-10.028
REGION1,TGCO2,2044,0.0
REGION1,TNCO2,2044,-2.866
REGION1,UGCO2,2044,0.0
REGION1,ZMCO2,2044,0.0
REGION1,ZWCO2,2044,0.0
REGION1,ATCO2,2045,-12.885
REGION1,BECO2,2045,-27.548
REGION1,BGCO2,2045,-2.871
REGION1,HRCO2,2045,-2.85
REGION1,CYCO2,2045,0.0
REGION1,CZCO2,2045,-10.847
REGION1,DKCO2,2045,-4.13
REGION1,EECO2,2045,-0.508
REGION1,FICO2,2045,-1.834
REGION1,FRCO2,2045,-73.026
REGION1,DECO2,2045,-150.443
REGION1,GRCO2,2045,-3.655
REGION1,HUCO2,2045,-12.579
REGION1,IECO2,2045,-5.207
REGION1,ITCO2,2045,-93.812
REGION1,LVCO2,2045,-0.874
REGION1,LTCO2,2045,-2.911
REGION1,LUCO2,2045,-1.444
REGION1,MTCO2,2045,0.0
REGION1,NLCO2,2045,-43.825
REGION1,NOCO2,2045,-1.956
REGION1,PLCO2,2045,-27.147
REGION1,PTCO2,2045,-5.302
REGION1,ROCO2,2045,-12.803
REGION1,SKCO2,2045,-6.444
REGION1,SICO2,2045,-1.343
REGION1,ESCO2,2045,-41.472
REGION1,SECO2,2045,-1.392
REGION1,CHCO2,2045,-7.734
REGION1,UKCO2,2045,-108.497
REGION1,DZCO2,2045,-96.019
REGION1,AOCO2,2045,-8.228
REGION1,BJCO2,2045,0.0
REGION1,BWCO2,2045,0.0
REGION1,BFCO2,2045,0.0
REGION1,BICO2,2045,0.0
REGION1,CMCO2,2045,0.0
REGION1,CFCO2,2045,0.0
REGION1,TDCO2,2045,0.0
REGION1,CDCO2,2045,0.0
REGION1,CICO2,2045,-55.448
REGION1,DJCO2,2045,0.0
REGION1,EGCO2,2045,-57.836
REGION1,GQCO2,2045,-20.117
REGION1,ERCO2,2045,0.0
REGION1,ETCO2,2045,0.0
REGION1,GACO2,2045,-0.024
REGION1,GMCO2,2045,0.0
REGION1,GHCO2,2045,-32.369
REGION1,GNCO2,2045,0.0
REGION1,GWCO2,2045,0.0
REGION1,KECO2,2045,0.0
REGION1,LSCO2,2045,0.0
REGION1,LRCO2,2045,0.0
REGION1,LYCO2,2045,-3.7
REGION1,MWCO2,2045,0.0
REGION1,MLCO2,2045,0.0
REGION1,MRCO2,2045,0.0
REGION1,MACO2,2045,-0.063
REGION1,MZCO2,2045,-3.135
REGION1,NACO2,2045,0.0
REGION1,NECO2,2045,0.0
REGION1,NGCO2,2045,-49.033
REGION1,CGCO2,2045,0.0
REGION1,RWCO2,2045,0.0
REGION1,SNCO2,2045,0.0
REGION1,SLCO2,2045,0.0
REGION1,SOCO2,2045,0.0
REGION1,ZACO2,2045,-6.446
REGION1,SSCO2,2045,0.0
REGION1,SDCO2,2045,0.0
REGION1,SZCO2,2045,0.0
REGION1,TZCO2,2045,-10.448
REGION1,TGCO2,2045,0.0
REGION1,TNCO2,2045,-2.955
REGION1,UGCO2,2045,0.0
REGION1,ZMCO2,2045,0.0
REGION1,ZWCO2,2045,0.0
REGION1,ATCO2,2046,-12.848
REGION1,BECO2,2046,-27.47
REGION1,BGCO2,2046,-2.927
REGION1,HRCO2,2046,-2.906
REGION1,CYCO2,2046,0.0
REGION1,CZCO2,2046,-11.075
REGION1,DKCO2,2046,-4.117
REGION1,EECO2,2046,-0.507
REGION1,FICO2,2046,-1.828
REGION1,FRCO2,2046,-72.812
REGION1,DECO2,2046,-150.0
REGION1,GRCO2,2046,-3.645
REGION1,HUCO2,2046,-12.824
REGION1,IECO2,2046,-5.192
REGION1,ITCO2,2046,-93.531
REGION1,LVCO2,2046,-0.871
REGION1,LTCO2,2046,-2.906
REGION1,LUCO2,2046,-1.44
REGION1,MTCO2,2046,0.0
REGION1,NLCO2,2046,-43.704
REGION1,NOCO2,2046,-1.952
REGION1,PLCO2,2046,-27.657
REGION1,PTCO2,2046,-5.286
REGION1,ROCO2,2046,-13.074
REGION1,SKCO2,2046,-6.567
REGION1,SICO2,2046,-1.372
REGION1,ESCO2,2046,-41.349
REGION1,SECO2,2046,-1.389
REGION1,CHCO2,2046,-7.711
REGION1,UKCO2,2046,-108.17
REGION1,DZCO2,2046,-100.869
REGION1,AOCO2,2046,-8.767
REGION1,BJCO2,2046,0.0
REGION1,BWCO2,2046,0.0
REGION1,BFCO2,2046,0.0
REGION1,BICO2,2046,0.0
REGION1,CMCO2,2046,0.0
REGION1,CFCO2,2046,0.0
REGION1,TDCO2,2046,0.0
REGION1,CDCO2,2046,0.0
REGION1,CICO2,2046,-57.825
REGION1,DJCO2,2046,0.0
REGION1,EGCO2,2046,-57.048
REGION1,GQCO2,2046,-20.771
REGION1,ERCO2,2046,0.0
REGION1,ETCO2,2046,0.0
REGION1,GACO2,2046,-0.025
REGION1,GMCO2,2046,0.0
REGION1,GHCO2,2046,-33.757
REGION1,GNCO2,2046,0.0
REGION1,GWCO2,2046,0.0
REGION1,KECO2,2046,0.0
REGION1,LSCO2,2046,0.0
REGION1,LRCO2,2046,0.0
REGION1,LYCO2,2046,-3.772
REGION1,MWCO2,2046,0.0
REGION1,MLCO2,2046,0.0
REGION1,MRCO2,2046,0.0
REGION1,MACO2,2046,-0.064
REGION1,MZCO2,2046,-3.313
REGION1,NACO2,2046,0.0
REGION1,NECO2,2046,0.0
REGION1,NGCO2,2046,-51.326
REGION1,CGCO2,2046,0.0
REGION1,RWCO2,2046,0.0
REGION1,SNCO2,2046,0.0
REGION1,SLCO2,2046,0.0
REGION1,SOCO2,2046,0.0
REGION1,ZACO2,2046,-6.883
REGION1,SSCO2,2046,0.0
REGION1,SDCO2,2046,0.0
REGION1,SZCO2,2046,0.0
REGION1,TZCO2,2046,-11.04
REGION1,TGCO2,2046,0.0
REGION1,TNCO2,2046,-3.084
REGION1,UGCO2,2046,0.0
REGION1,ZMCO2,2046,0.0
REGION1,ZWCO2,2046,0.0
REGION1,ATCO2,2047,-12.811
REGION1,BECO2,2047,-27.393
REGION1,BGCO2,2047,-2.982
REGION1,HRCO2,2047,-2.961
REGION1,CYCO2,2047,0.0
REGION1,CZCO2,2047,-11.304
REGION1,DKCO2,2047,-4.105
REGION1,EECO2,2047,-0.505
REGION1,FICO2,2047,-1.823
REGION1,FRCO2,2047,-72.597
REGION1,DECO2,2047,-149.557
REGION1,GRCO2,2047,-3.635
REGION1,HUCO2,2047,-13.069
REGION1,IECO2,2047,-5.176
REGION1,ITCO2,2047,-93.25
REGION1,LVCO2,2047,-0.868
REGION1,LTCO2,2047,-2.9
REGION1,LUCO2,2047,-1.435
REGION1,MTCO2,2047,0.0
REGION1,NLCO2,2047,-43.582
REGION1,NOCO2,2047,-1.949
REGION1,PLCO2,2047,-28.167
REGION1,PTCO2,2047,-5.27
REGION1,ROCO2,2047,-13.346
REGION1,SKCO2,2047,-6.689
REGION1,SICO2,2047,-1.4
REGION1,ESCO2,2047,-41.227
REGION1,SECO2,2047,-1.386
REGION1,CHCO2,2047,-7.687
REGION1,UKCO2,2047,-107.844
REGION1,DZCO2,2047,-105.719
REGION1,AOCO2,2047,-9.305
REGION1,BJCO2,2047,0.0
REGION1,BWCO2,2047,0.0
REGION1,BFCO2,2047,0.0
REGION1,BICO2,2047,0.0
REGION1,CMCO2,2047,0.0
REGION1,CFCO2,2047,0.0
REGION1,TDCO2,2047,0.0
REGION1,CDCO2,2047,0.0
REGION1,CICO2,2047,-60.202
REGION1,DJCO2,2047,0.0
REGION1,EGCO2,2047,-56.26
REGION1,GQCO2,2047,-21.426
REGION1,ERCO2,2047,0.0
REGION1,ETCO2,2047,0.0
REGION1,GACO2,2047,-0.026
REGION1,GMCO2,2047,0.0
REGION1,GHCO2,2047,-35.145
REGION1,GNCO2,2047,0.0
REGION1,GWCO2,2047,0.0
REGION1,KECO2,2047,0.0
REGION1,LSCO2,2047,0.0
REGION1,LRCO2,2047,0.0
REGION1,LYCO2,2047,-3.843
REGION1,MWCO2,2047,0.0
REGION1,MLCO2,2047,0.0
REGION1,MRCO2,2047,0.0
REGION1,MACO2,2047,-0.064
REGION1,MZCO2,2047,-3.49
REGION1,NACO2,2047,0.0
REGION1,NECO2,2047,0.0
REGION1,NGCO2,2047,-53.618
REGION1,CGCO2,2047,0.0
REGION1,RWCO2,2047,0.0
REGION1,SNCO2,2047,0.0
REGION1,SLCO2,2047,0.0
REGION1,SOCO2,2047,0.0
REGION1,ZACO2,2047,-7.32
REGION1,SSCO2,2047,0.0
REGION1,SDCO2,2047,0.0
REGION1,SZCO2,2047,0.0
REGION1,TZCO2,2047,-11.631
REGION1,TGCO2,2047,0.0
REGION1,TNCO2,2047,-3.213
REGION1,UGCO2,2047,0.0
REGION1,ZMCO2,2047,0.0
REGION1,ZWCO2,2047,0.0
REGION1,ATCO2,2048,-12.774
REGION1,BECO2,2048,-27.315
REGION1,BGCO2,2048,-3.037
REGION1,HRCO2,2048,-3.016
REGION1,CYCO2,2048,0.0
REGION1,CZCO2,2048,-11.532
REGION1,DKCO2,2048,-4.092
REGION1,EECO2,2048,-0.503
REGION1,FICO2,2048,-1.818
REGION1,FRCO2,2048,-72.382
REGION1,DECO2,2048,-149.114
REGION1,GRCO2,2048,-3.625
REGION1,HUCO2,2048,-13.314
REGION1,IECO2,2048,-5.16
REGION1,ITCO2,2048,-92.97
REGION1,LVCO2,2048,-0.866
REGION1,LTCO2,2048,-2.895
REGION1,LUCO2,2048,-1.431
REGION1,MTCO2,2048,0.0
REGION1,NLCO2,2048,-43.461
REGION1,NOCO2,2048,-1.946
REGION1,PLCO2,2048,-28.677
REGION1,PTCO2,2048,-5.255
REGION1,ROCO2,2048,-13.617
REGION1,SKCO2,2048,-6.811
REGION1,SICO2,2048,-1.429
REGION1,ESCO2,2048,-41.104
REGION1,SECO2,2048,-1.383
REGION1,CHCO2,2048,-7.664
REGION1,UKCO2,2048,-107.518
REGION1,DZCO2,2048,-110.569
REGION1,AOCO2,2048,-9.844
REGION1,BJCO2,2048,0.0
REGION1,BWCO2,2048,0.0
REGION1,BFCO2,2048,0.0
REGION1,BICO2,2048,0.0
REGION1,CMCO2,2048,0.0
REGION1,CFCO2,2048,0.0
REGION1,TDCO2,2048,0.0
REGION1,CDCO2,2048,0.0
REGION1,CICO2,2048,-62.579
REGION1,DJCO2,2048,0.0
REGION1,EGCO2,2048,-55.472
REGION1,GQCO2,2048,-22.08
REGION1,ERCO2,2048,0.0
REGION1,ETCO2,2048,0.0
REGION1,GACO2,2048,-0.026
REGION1,GMCO2,2048,0.0
REGION1,GHCO2,2048,-36.532
REGION1,GNCO2,2048,0.0
REGION1,GWCO2,2048,0.0
REGION1,KECO2,2048,0.0
REGION1,LSCO2,2048,0.0
REGION1,LRCO2,2048,0.0
REGION1,LYCO2,2048,-3.915
REGION1,MWCO2,2048,0.0
REGION1,MLCO2,2048,0.0
REGION1,MRCO2,2048,0.0
REGION1,MACO2,2048,-0.065
REGION1,MZCO2,2048,-3.668
REGION1,NACO2,2048,0.0
REGION1,NECO2,2048,0.0
REGION1,NGCO2,2048,-55.91
REGION1,CGCO2,2048,0.0
REGION1,RWCO2,2048,0.0
REGION1,SNCO2,2048,0.0
REGION1,SLCO2,2048,0.0
REGION1,SOCO2,2048,0.0
REGION1,ZACO2,2048,-7.757
REGION1,SSCO2,2048,0.0
REGION1,SDCO2,2048,0.0
REGION1,SZCO2,2048,0.0
REGION1,TZCO2,2048,-12.223
REGION1,TGCO2,2048,0.0
REGION1,TNCO2,2048,-3.342
REGION1,UGCO2,2048,0.0
REGION1,ZMCO2,2048,0.0
REGION1,ZWCO2,2048,0.0
REGION1,ATCO2,2049,-12.737
REGION1,BECO2,2049,-27.238
REGION1,BGCO2,2049,-3.092
REGION1,HRCO2,2049,-3.071
REGION1,CYCO2,2049,0.0
REGION1,CZCO2,2049,-11.76
REGION1,DKCO2,2049,-4.08
REGION1,EECO2,2049,-0.502
REGION1,FICO2,2049,-1.813
REGION1,FRCO2,2049,-72.167
REGION1,DECO2,2049,-148.672
REGION1,GRCO2,2049,-3.614
REGION1,HUCO2,2049,-13.559
REGION1,IECO2,2049,-5.144
REGION1,ITCO2,2049,-92.689
REGION1,LVCO2,2049,-0.863
REGION1,LTCO2,2049,-2.889
REGION1,LUCO2,2049,-1.427
REGION1,MTCO2,2049,0.0
REGION1,NLCO2,2049,-43.34
REGION1,NOCO2,2049,-1.943
REGION1,PLCO2,2049,-29.187
REGION1,PTCO2,2049,-5.239
REGION1,ROCO2,2049,-13.888
REGION1,SKCO2,2049,-6.933
REGION1,SICO2,2049,-1.457
REGION1,ESCO2,2049,-40.982
REGION1,SECO2,2049,-1.38
REGION1,CHCO2,2049,-7.641
REGION1,UKCO2,2049,-107.192
REGION1,DZCO2,2049,-115.419
REGION1,AOCO2,2049,-10.383
REGION1,BJCO2,2049,0.0
REGION1,BWCO2,2049,0.0
REGION1,BFCO2,2049,0.0
REGION1,BICO2,2049,0.0
REGION1,CMCO2,2049,0.0
REGION1,CFCO2,2049,0.0
REGION1,TDCO2,2049,0.0
REGION1,CDCO2,2049,0.0
REGION1,CICO2,2049,-64.956
REGION1,DJCO2,2049,0.0
REGION1,EGCO2,2049,-54.684
REGION1,GQCO2,2049,-22.734
REGION1,ERCO2,2049,0.0
REGION1,ETCO2,2049,0.0
REGION1,GACO2,2049,-0.027
REGION1,GMCO2,2049,0.0
REGION1,GHCO2,2049,-37.92
REGION1,GNCO2,2049,0.0
REGION1,GWCO2,2049,0.0
REGION1,KECO2,2049,0.0
REGION1,LSCO2,2049,0.0
REGION1,LRCO2,2049,0.0
REGION1,LYCO2,2049,-3.987
REGION1,MWCO2,2049,0.0
REGION1,MLCO2,2049,0.0
REGION1,MRCO2,2049,0.0
REGION1,MACO2,2049,-0.066
REGION1,MZCO2,2049,-3.845
REGION1,NACO2,2049,0.0
REGION1,NECO2,2049,0.0
REGION1,NGCO2,2049,-58.202
REGION1,CGCO2,2049,0.0
REGION1,RWCO2,2049,0.0
REGION1,SNCO2,2049,0.0
REGION1,SLCO2,2049,0.0
REGION1,SOCO2,2049,0.0
REGION1,ZACO2,2049,-8.194
REGION1,SSCO2,2049,0.0
REGION1,SDCO2,2049,0.0
REGION1,SZCO2,2049,0.0
REGION1,TZCO2,2049,-12.815
REGION1,TGCO2,2049,0.0
REGION1,TNCO2,2049,-3.471
REGION1,UGCO2,2049,0.0
REGION1,ZMCO2,2049,0.0
REGION1,ZWCO2,2049,0.0
REGION1,ATCO2,2050,-12.7
REGION1,BECO2,2050,-27.161
REGION1,BGCO2,2050,-3.147
REGION1,HRCO2,2050,-3.126
REGION1,CYCO2,2050,0.0
REGION1,CZCO2,2050,-11.989
REGION1,DKCO2,2050,-4.067
REGION1,EECO2,2050,-0.5
REGION1,FICO2,2050,-1.807
REGION1,FRCO2,2050,-71.953
REGION1,DECO2,2050,-148.229
REGION1,GRCO2,2050,-3.604
REGION1,HUCO2,2050,-13.804
REGION1,IECO2,2050,-5.128
REGION1,ITCO2,2050,-92.408
REGION1,LVCO2,2050,-0.86
