REGION,FUEL,YEAR,VALUE
REGION1,BING,2031,0.0
REGION1,CMNG,2031,0.0
REGION1,CFNG,2031,0.0
REGION1,TDNG,2031,0.0
REGION1,CDNG,2031,0.0
REGION1,CING,2031,395.2006785714286
REGION1,DJNG,2031,0.0
REGION1,EGNG,2031,803.432
REGION1,GQNG,2031,195.35224642857142
REGION1,ERNG,2031,0.0
REGION1,ETNG,2031,0.0
REGION1,GANG,2031,0.23535714285714285
REGION1,GMNG,2031,0.0
REGION1,GHNG,2031,230.7104285714285
REGION1,GNNG,2031,0.0
REGION1,GWNG,2031,0.0
REGION1,KENG,2031,0.0
REGION1,LSNG,2031,0.0
REGION1,LRNG,2031,0.0
REGION1,LYNG,2031,49.79
REGION1,MWNG,2031,0.0
REGION1,MLNG,2031,0.0
REGION1,MRNG,2031,0.0
REGION1,MANG,2031,1.003
REGION1,MZNG,2031,19.379
REGION1,NANG,2031,0.0
REGION1,NENG,2031,0.0
REGION1,NGNG,2031,407.504
REGION1,CGNG,2031,0.0
REGION1,RWNG,2031,0.0
REGION1,SNNG,2031,0.0
REGION1,SLNG,2031,0.0
REGION1,SONG,2031,0.0
REGION1,ZANG,2031,76.542
REGION1,SSNG,2031,0.0
REGION1,SDNG,2031,0.0
REGION1,SZNG,2031,0.0
REGION1,TZNG,2031,64.582
REGION1,TGNG,2031,0.0
REGION1,TNNG,2031,46.183
REGION1,UGNG,2031,0.0
REGION1,ZMNG,2031,0.0
REGION1,ZWNG,2031,0.0
REGION1,ATNG,2032,188.999
REGION1,BENG,2032,405.646
REGION1,BGNG,2032,49.533
REGION1,HRNG,2032,49.161
REGION1,CYNG,2032,0.0
REGION1,CZNG,2032,186.521
REGION1,DKNG,2032,59.808
REGION1,EENG,2032,7.358
REGION1,FING,2032,26.882
REGION1,FRNG,2032,1064.654
REGION1,DENG,2032,2192.903
REGION1,GRNG,2032,53.859
REGION1,HUNG,2032,216.896
REGION1,IENG,2032,75.413
REGION1,ITNG,2032,1362.318
REGION1,LVNG,2032,12.652
REGION1,LTNG,2032,45.869
REGION1,LUNG,2032,20.915
REGION1,MTNG,2032,0.0
REGION1,NLNG,2032,647.245
REGION1,NONG,2032,31.25
REGION1,PLNG,2032,468.643
REGION1,PTNG,2032,77.211
REGION1,RONG,2032,220.088
REGION1,SKNG,2032,111.216
REGION1,SING,2032,23.097
REGION1,ESNG,2032,604.152
REGION1,SENG,2032,21.52
REGION1,CHNG,2032,112.007
REGION1,UKNG,2032,1573.832
REGION1,DZNG,2032,1229.558
REGION1,AONG,2032,41.072
REGION1,BJNG,2032,0.0
REGION1,BWNG,2032,0.0
REGION1,BFNG,2032,0.0
REGION1,BING,2032,0.0
REGION1,CMNG,2032,0.0
REGION1,CFNG,2032,0.0
REGION1,TDNG,2032,0.0
REGION1,CDNG,2032,0.0
REGION1,CING,2032,437.57064285714296
REGION1,DJNG,2032,0.0
REGION1,EGNG,2032,829.478
REGION1,GQNG,2032,207.01260714285712
REGION1,ERNG,2032,0.0
REGION1,ETNG,2032,0.0
REGION1,GANG,2032,0.24928571428571428
REGION1,GMNG,2032,0.0
REGION1,GHNG,2032,255.4451428571428
REGION1,GNNG,2032,0.0
REGION1,GWNG,2032,0.0
REGION1,KENG,2032,0.0
REGION1,LSNG,2032,0.0
REGION1,LRNG,2032,0.0
REGION1,LYNG,2032,51.08
REGION1,MWNG,2032,0.0
REGION1,MLNG,2032,0.0
REGION1,MRNG,2032,0.0
REGION1,MANG,2032,1.015
REGION1,MZNG,2032,21.829
REGION1,NANG,2032,0.0
REGION1,NENG,2032,0.0
REGION1,NGNG,2032,438.35
REGION1,CGNG,2032,0.0
REGION1,RWNG,2032,0.0
REGION1,SNNG,2032,0.0
REGION1,SLNG,2032,0.0
REGION1,SONG,2032,0.0
REGION1,ZANG,2032,78.899
REGION1,SSNG,2032,0.0
REGION1,SDNG,2032,0.0
REGION1,SZNG,2032,0.0
REGION1,TZNG,2032,72.746
REGION1,TGNG,2032,0.0
REGION1,TNNG,2032,44.164
REGION1,UGNG,2032,0.0
REGION1,ZMNG,2032,0.0
REGION1,ZWNG,2032,0.0
REGION1,ATNG,2033,194.054
REGION1,BENG,2033,416.258
REGION1,BGNG,2033,49.117
REGION1,HRNG,2033,48.745
REGION1,CYNG,2033,0.0
REGION1,CZNG,2033,184.801
REGION1,DKNG,2033,61.523
REGION1,EENG,2033,7.569
REGION1,FING,2033,27.604
REGION1,FRNG,2033,1094.114
REGION1,DENG,2033,2253.645
REGION1,GRNG,2033,55.263
REGION1,HUNG,2033,215.051
REGION1,IENG,2033,77.576
REGION1,ITNG,2033,1400.831
REGION1,LVNG,2033,13.015
REGION1,LTNG,2033,46.617
REGION1,LUNG,2033,21.515
REGION1,MTNG,2033,0.0
REGION1,NLNG,2033,663.891
REGION1,NONG,2033,31.699
REGION1,PLNG,2033,464.8
REGION1,PTNG,2033,79.36
REGION1,RONG,2033,218.043
REGION1,SKNG,2033,110.296
REGION1,SING,2033,22.883
REGION1,ESNG,2033,620.94
REGION1,SENG,2033,21.929
REGION1,CHNG,2033,115.221
REGION1,UKNG,2033,1618.589
REGION1,DZNG,2033,1287.636
REGION1,AONG,2033,48.773
REGION1,BJNG,2033,0.0
REGION1,BWNG,2033,0.0
REGION1,BFNG,2033,0.0
REGION1,BING,2033,0.0
REGION1,CMNG,2033,0.0
REGION1,CFNG,2033,0.0
REGION1,TDNG,2033,0.0
REGION1,CDNG,2033,0.0
REGION1,CING,2033,479.94060714285723
REGION1,DJNG,2033,0.0
REGION1,EGNG,2033,855.524
REGION1,GQNG,2033,218.67296785714285
REGION1,ERNG,2033,0.0
REGION1,ETNG,2033,0.0
REGION1,GANG,2033,0.26321428571428573
REGION1,GMNG,2033,0.0
REGION1,GHNG,2033,280.1798571428571
REGION1,GNNG,2033,0.0
REGION1,GWNG,2033,0.0
REGION1,KENG,2033,0.0
REGION1,LSNG,2033,0.0
REGION1,LRNG,2033,0.0
REGION1,LYNG,2033,52.371
REGION1,MWNG,2033,0.0
REGION1,MLNG,2033,0.0
REGION1,MRNG,2033,0.0
REGION1,MANG,2033,1.028
REGION1,MZNG,2033,24.278
REGION1,NANG,2033,0.0
REGION1,NENG,2033,0.0
REGION1,NGNG,2033,469.196
REGION1,CGNG,2033,0.0
REGION1,RWNG,2033,0.0
REGION1,SNNG,2033,0.0
REGION1,SLNG,2033,0.0
REGION1,SONG,2033,0.0
REGION1,ZANG,2033,81.256
REGION1,SSNG,2033,0.0
REGION1,SDNG,2033,0.0
REGION1,SZNG,2033,0.0
REGION1,TZNG,2033,80.91
REGION1,TGNG,2033,0.0
REGION1,TNNG,2033,42.145
REGION1,UGNG,2033,0.0
REGION1,ZMNG,2033,0.0
REGION1,ZWNG,2033,0.0
REGION1,ATNG,2034,199.108
REGION1,BENG,2034,426.871
REGION1,BGNG,2034,48.701
REGION1,HRNG,2034,48.33
REGION1,CYNG,2034,0.0
REGION1,CZNG,2034,183.081
REGION1,DKNG,2034,63.239
REGION1,EENG,2034,7.781
REGION1,FING,2034,28.325
REGION1,FRNG,2034,1123.574
REGION1,DENG,2034,2314.387
REGION1,GRNG,2034,56.667
REGION1,HUNG,2034,213.205
REGION1,IENG,2034,79.74
REGION1,ITNG,2034,1439.344
REGION1,LVNG,2034,13.378
REGION1,LTNG,2034,47.365
REGION1,LUNG,2034,22.115
REGION1,MTNG,2034,0.0
REGION1,NLNG,2034,680.538
REGION1,NONG,2034,32.148
REGION1,PLNG,2034,460.957
REGION1,PTNG,2034,81.509
REGION1,RONG,2034,215.998
REGION1,SKNG,2034,109.375
REGION1,SING,2034,22.669
REGION1,ESNG,2034,637.728
REGION1,SENG,2034,22.337
REGION1,CHNG,2034,118.434
REGION1,UKNG,2034,1663.345
REGION1,DZNG,2034,1345.714
REGION1,AONG,2034,56.474
REGION1,BJNG,2034,0.0
REGION1,BWNG,2034,0.0
REGION1,BFNG,2034,0.0
REGION1,BING,2034,0.0
REGION1,CMNG,2034,0.0
REGION1,CFNG,2034,0.0
REGION1,TDNG,2034,0.0
REGION1,CDNG,2034,0.0
REGION1,CING,2034,522.3105714285715
REGION1,DJNG,2034,0.0
REGION1,EGNG,2034,881.57
REGION1,GQNG,2034,230.33332857142858
REGION1,ERNG,2034,0.0
REGION1,ETNG,2034,0.0
REGION1,GANG,2034,0.27714285714285714
REGION1,GMNG,2034,0.0
REGION1,GHNG,2034,304.9145714285714
REGION1,GNNG,2034,0.0
REGION1,GWNG,2034,0.0
REGION1,KENG,2034,0.0
REGION1,LSNG,2034,0.0
REGION1,LRNG,2034,0.0
REGION1,LYNG,2034,53.661
REGION1,MWNG,2034,0.0
REGION1,MLNG,2034,0.0
REGION1,MRNG,2034,0.0
REGION1,MANG,2034,1.041
REGION1,MZNG,2034,26.728
REGION1,NANG,2034,0.0
REGION1,NENG,2034,0.0
REGION1,NGNG,2034,500.043
REGION1,CGNG,2034,0.0
REGION1,RWNG,2034,0.0
REGION1,SNNG,2034,0.0
REGION1,SLNG,2034,0.0
REGION1,SONG,2034,0.0
REGION1,ZANG,2034,83.614
REGION1,SSNG,2034,0.0
REGION1,SDNG,2034,0.0
REGION1,SZNG,2034,0.0
REGION1,TZNG,2034,89.075
REGION1,TGNG,2034,0.0
REGION1,TNNG,2034,40.125
REGION1,UGNG,2034,0.0
REGION1,ZMNG,2034,0.0
REGION1,ZWNG,2034,0.0
REGION1,ATNG,2035,204.163
REGION1,BENG,2035,437.484
REGION1,BGNG,2035,48.285
REGION1,HRNG,2035,47.914
REGION1,CYNG,2035,0.0
REGION1,CZNG,2035,181.361
REGION1,DKNG,2035,64.955
REGION1,EENG,2035,7.992
REGION1,FING,2035,29.046
REGION1,FRNG,2035,1153.035
REGION1,DENG,2035,2375.129
REGION1,GRNG,2035,58.071
REGION1,HUNG,2035,211.36
REGION1,IENG,2035,81.903
REGION1,ITNG,2035,1477.857
REGION1,LVNG,2035,13.74
REGION1,LTNG,2035,48.114
REGION1,LUNG,2035,22.715
REGION1,MTNG,2035,0.0
REGION1,NLNG,2035,697.184
REGION1,NONG,2035,32.597
REGION1,PLNG,2035,457.115
REGION1,PTNG,2035,83.658
REGION1,RONG,2035,213.953
REGION1,SKNG,2035,108.454
REGION1,SING,2035,22.455
REGION1,ESNG,2035,654.516
REGION1,SENG,2035,22.745
REGION1,CHNG,2035,121.648
REGION1,UKNG,2035,1708.102
REGION1,DZNG,2035,1403.793
REGION1,AONG,2035,64.174
REGION1,BJNG,2035,0.0
REGION1,BWNG,2035,0.0
REGION1,BFNG,2035,0.0
REGION1,BING,2035,0.0
REGION1,CMNG,2035,0.0
REGION1,CFNG,2035,0.0
REGION1,TDNG,2035,0.0
REGION1,CDNG,2035,0.0
REGION1,CING,2035,564.6805357142858
REGION1,DJNG,2035,0.0
REGION1,EGNG,2035,907.616
REGION1,GQNG,2035,241.99368928571428
REGION1,ERNG,2035,0.0
REGION1,ETNG,2035,0.0
REGION1,GANG,2035,0.29107142857142854
REGION1,GMNG,2035,0.0
REGION1,GHNG,2035,329.64928571428567
REGION1,GNNG,2035,0.0
REGION1,GWNG,2035,0.0
REGION1,KENG,2035,0.0
REGION1,LSNG,2035,0.0
REGION1,LRNG,2035,0.0
REGION1,LYNG,2035,54.951
REGION1,MWNG,2035,0.0
REGION1,MLNG,2035,0.0
REGION1,MRNG,2035,0.0
REGION1,MANG,2035,1.053
REGION1,MZNG,2035,29.178
REGION1,NANG,2035,0.0
REGION1,NENG,2035,0.0
REGION1,NGNG,2035,530.889
REGION1,CGNG,2035,0.0
REGION1,RWNG,2035,0.0
REGION1,SNNG,2035,0.0
REGION1,SLNG,2035,0.0
REGION1,SONG,2035,0.0
REGION1,ZANG,2035,85.971
REGION1,SSNG,2035,0.0
REGION1,SDNG,2035,0.0
REGION1,SZNG,2035,0.0
REGION1,TZNG,2035,97.239
REGION1,TGNG,2035,0.0
REGION1,TNNG,2035,38.106
REGION1,UGNG,2035,0.0
REGION1,ZMNG,2035,0.0
REGION1,ZWNG,2035,0.0
REGION1,ATNG,2036,208.286
REGION1,BENG,2036,446.139
REGION1,BGNG,2036,48.842
REGION1,HRNG,2036,48.471
REGION1,CYNG,2036,0.0
REGION1,CZNG,2036,183.665
REGION1,DKNG,2036,66.355
REGION1,EENG,2036,8.164
REGION1,FING,2036,29.634
REGION1,FRNG,2036,1177.061
REGION1,DENG,2036,2424.667
REGION1,GRNG,2036,59.216
REGION1,HUNG,2036,213.832
REGION1,IENG,2036,83.668
REGION1,ITNG,2036,1509.266
REGION1,LVNG,2036,14.037
REGION1,LTNG,2036,48.724
REGION1,LUNG,2036,23.204
REGION1,MTNG,2036,0.0
REGION1,NLNG,2036,710.76
REGION1,NONG,2036,32.962
REGION1,PLNG,2036,462.262
REGION1,PTNG,2036,85.41
REGION1,RONG,2036,216.693
REGION1,SKNG,2036,109.688
REGION1,SING,2036,22.742
REGION1,ESNG,2036,668.208
REGION1,SENG,2036,23.078
REGION1,CHNG,2036,124.268
REGION1,UKNG,2036,1744.604
REGION1,DZNG,2036,1431.222
REGION1,AONG,2036,73.584
REGION1,BJNG,2036,0.0
REGION1,BWNG,2036,0.0
REGION1,BFNG,2036,0.0
REGION1,BING,2036,0.0
REGION1,CMNG,2036,0.0
REGION1,CFNG,2036,0.0
REGION1,TDNG,2036,0.0
REGION1,CDNG,2036,0.0
REGION1,CING,2036,607.0505
REGION1,DJNG,2036,0.0
REGION1,EGNG,2036,925.067
REGION1,GQNG,2036,253.65404999999998
REGION1,ERNG,2036,0.0
REGION1,ETNG,2036,0.0
REGION1,GANG,2036,0.305
REGION1,GMNG,2036,0.0
REGION1,GHNG,2036,354.38399999999996
REGION1,GNNG,2036,0.0
REGION1,GWNG,2036,0.0
REGION1,KENG,2036,0.0
REGION1,LSNG,2036,0.0
REGION1,LRNG,2036,0.0
REGION1,LYNG,2036,56.054
REGION1,MWNG,2036,0.0
REGION1,MLNG,2036,0.0
REGION1,MRNG,2036,0.0
REGION1,MANG,2036,1.054
REGION1,MZNG,2036,32.273
REGION1,NANG,2036,0.0
REGION1,NENG,2036,0.0
REGION1,NGNG,2036,571.353
REGION1,CGNG,2036,0.0
REGION1,RWNG,2036,0.0
REGION1,SNNG,2036,0.0
REGION1,SLNG,2036,0.0
REGION1,SONG,2036,0.0
REGION1,ZANG,2036,88.075
REGION1,SSNG,2036,0.0
REGION1,SDNG,2036,0.0
REGION1,SZNG,2036,0.0
REGION1,TZNG,2036,107.555
REGION1,TGNG,2036,0.0
REGION1,TNNG,2036,39.446
REGION1,UGNG,2036,0.0
REGION1,ZMNG,2036,0.0
REGION1,ZWNG,2036,0.0
REGION1,ATNG,2037,212.408
REGION1,BENG,2037,454.794
REGION1,BGNG,2037,49.399
REGION1,HRNG,2037,49.027
REGION1,CYNG,2037,0.0
REGION1,CZNG,2037,185.97
REGION1,DKNG,2037,67.754
REGION1,EENG,2037,8.336
REGION1,FING,2037,30.223
REGION1,FRNG,2037,1201.088
REGION1,DENG,2037,2474.206
REGION1,GRNG,2037,60.361
REGION1,HUNG,2037,216.304
REGION1,IENG,2037,85.432
REGION1,ITNG,2037,1540.676
REGION1,LVNG,2037,14.333
REGION1,LTNG,2037,49.334
REGION1,LUNG,2037,23.694
REGION1,MTNG,2037,0.0
REGION1,NLNG,2037,724.336
REGION1,NONG,2037,33.328
REGION1,PLNG,2037,467.41
REGION1,PTNG,2037,87.163
REGION1,RONG,2037,219.432
REGION1,SKNG,2037,110.921
REGION1,SING,2037,23.028
REGION1,ESNG,2037,681.899
REGION1,SENG,2037,23.411
REGION1,CHNG,2037,126.889
REGION1,UKNG,2037,1781.106
REGION1,DZNG,2037,1458.651
REGION1,AONG,2037,82.994
REGION1,BJNG,2037,0.0
REGION1,BWNG,2037,0.0
REGION1,BFNG,2037,0.0
REGION1,BING,2037,0.0
REGION1,CMNG,2037,0.0
REGION1,CFNG,2037,0.0
REGION1,TDNG,2037,0.0
REGION1,CDNG,2037,0.0
REGION1,CING,2037,649.4204642857144
REGION1,DJNG,2037,0.0
REGION1,EGNG,2037,942.517
REGION1,GQNG,2037,265.3144107142857
REGION1,ERNG,2037,0.0
REGION1,ETNG,2037,0.0
REGION1,GANG,2037,0.31892857142857145
REGION1,GMNG,2037,0.0
REGION1,GHNG,2037,379.11871428571425
REGION1,GNNG,2037,0.0
REGION1,GWNG,2037,0.0
REGION1,KENG,2037,0.0
REGION1,LSNG,2037,0.0
REGION1,LRNG,2037,0.0
REGION1,LYNG,2037,57.157
REGION1,MWNG,2037,0.0
REGION1,MLNG,2037,0.0
REGION1,MRNG,2037,0.0
REGION1,MANG,2037,1.054
REGION1,MZNG,2037,35.369
REGION1,NANG,2037,0.0
REGION1,NENG,2037,0.0
REGION1,NGNG,2037,611.816
REGION1,CGNG,2037,0.0
REGION1,RWNG,2037,0.0
REGION1,SNNG,2037,0.0
REGION1,SLNG,2037,0.0
REGION1,SONG,2037,0.0
REGION1,ZANG,2037,90.179
REGION1,SSNG,2037,0.0
REGION1,SDNG,2037,0.0
REGION1,SZNG,2037,0.0
REGION1,TZNG,2037,117.87
REGION1,TGNG,2037,0.0
REGION1,TNNG,2037,40.786
REGION1,UGNG,2037,0.0
REGION1,ZMNG,2037,0.0
REGION1,ZWNG,2037,0.0
REGION1,ATNG,2038,216.531
REGION1,BENG,2038,463.449
REGION1,BGNG,2038,49.956
REGION1,HRNG,2038,49.584
REGION1,CYNG,2038,0.0
REGION1,CZNG,2038,188.274
REGION1,DKNG,2038,69.153
REGION1,EENG,2038,8.508
REGION1,FING,2038,30.811
REGION1,FRNG,2038,1225.115
REGION1,DENG,2038,2523.744
REGION1,GRNG,2038,61.506
REGION1,HUNG,2038,218.777
REGION1,IENG,2038,87.197
REGION1,ITNG,2038,1572.085
REGION1,LVNG,2038,14.629
REGION1,LTNG,2038,49.944
REGION1,LUNG,2038,24.183
REGION1,MTNG,2038,0.0
REGION1,NLNG,2038,737.913
REGION1,NONG,2038,33.694
REGION1,PLNG,2038,472.557
REGION1,PTNG,2038,88.915
REGION1,RONG,2038,222.171
REGION1,SKNG,2038,112.155
REGION1,SING,2038,23.314
REGION1,ESNG,2038,695.591
REGION1,SENG,2038,23.744
REGION1,CHNG,2038,129.51
REGION1,UKNG,2038,1817.608
REGION1,DZNG,2038,1486.081
REGION1,AONG,2038,92.404
REGION1,BJNG,2038,0.0
REGION1,BWNG,2038,0.0
REGION1,BFNG,2038,0.0
REGION1,BING,2038,0.0
REGION1,CMNG,2038,0.0
REGION1,CFNG,2038,0.0
REGION1,TDNG,2038,0.0
REGION1,CDNG,2038,0.0
REGION1,CING,2038,691.7904285714287
REGION1,DJNG,2038,0.0
REGION1,EGNG,2038,959.968
REGION1,GQNG,2038,276.97477142857144
REGION1,ERNG,2038,0.0
REGION1,ETNG,2038,0.0
REGION1,GANG,2038,0.33285714285714285
REGION1,GMNG,2038,0.0
REGION1,GHNG,2038,403.85342857142854
REGION1,GNNG,2038,0.0
REGION1,GWNG,2038,0.0
REGION1,KENG,2038,0.0
REGION1,LSNG,2038,0.0
REGION1,LRNG,2038,0.0
REGION1,LYNG,2038,58.26
REGION1,MWNG,2038,0.0
REGION1,MLNG,2038,0.0
REGION1,MRNG,2038,0.0
REGION1,MANG,2038,1.055
REGION1,MZNG,2038,38.464
REGION1,NANG,2038,0.0
REGION1,NENG,2038,0.0
REGION1,NGNG,2038,652.28
REGION1,CGNG,2038,0.0
REGION1,RWNG,2038,0.0
REGION1,SNNG,2038,0.0
REGION1,SLNG,2038,0.0
REGION1,SONG,2038,0.0
REGION1,ZANG,2038,92.283
REGION1,SSNG,2038,0.0
REGION1,SDNG,2038,0.0
REGION1,SZNG,2038,0.0
REGION1,TZNG,2038,128.185
REGION1,TGNG,2038,0.0
REGION1,TNNG,2038,42.126
REGION1,UGNG,2038,0.0
REGION1,ZMNG,2038,0.0
REGION1,ZWNG,2038,0.0
REGION1,ATNG,2039,220.653
REGION1,BENG,2039,472.104
REGION1,BGNG,2039,50.513
REGION1,HRNG,2039,50.14
REGION1,CYNG,2039,0.0
REGION1,CZNG,2039,190.578
REGION1,DKNG,2039,70.553
REGION1,EENG,2039,8.68
REGION1,FING,2039,31.399
REGION1,FRNG,2039,1249.141
REGION1,DENG,2039,2573.283
REGION1,GRNG,2039,62.651
REGION1,HUNG,2039,221.249
REGION1,IENG,2039,88.961
REGION1,ITNG,2039,1603.495
REGION1,LVNG,2039,14.925
REGION1,LTNG,2039,50.554
REGION1,LUNG,2039,24.673
REGION1,MTNG,2039,0.0
REGION1,NLNG,2039,751.489
REGION1,NONG,2039,34.06
REGION1,PLNG,2039,477.705
REGION1,PTNG,2039,90.668
REGION1,RONG,2039,224.911
REGION1,SKNG,2039,113.388
REGION1,SING,2039,23.601
REGION1,ESNG,2039,709.282
REGION1,SENG,2039,24.077
REGION1,CHNG,2039,132.131
REGION1,UKNG,2039,1854.11
REGION1,DZNG,2039,1513.51
REGION1,AONG,2039,101.814
REGION1,BJNG,2039,0.0
REGION1,BWNG,2039,0.0
REGION1,BFNG,2039,0.0
REGION1,BING,2039,0.0
REGION1,CMNG,2039,0.0
REGION1,CFNG,2039,0.0
REGION1,TDNG,2039,0.0
REGION1,CDNG,2039,0.0
REGION1,CING,2039,734.1603928571429
REGION1,DJNG,2039,0.0
REGION1,EGNG,2039,977.418
REGION1,GQNG,2039,288.6351321428572
REGION1,ERNG,2039,0.0
REGION1,ETNG,2039,0.0
REGION1,GANG,2039,0.34678571428571425
REGION1,GMNG,2039,0.0
REGION1,GHNG,2039,428.5881428571428
REGION1,GNNG,2039,0.0
REGION1,GWNG,2039,0.0
REGION1,KENG,2039,0.0
REGION1,LSNG,2039,0.0
REGION1,LRNG,2039,0.0
REGION1,LYNG,2039,59.363
REGION1,MWNG,2039,0.0
REGION1,MLNG,2039,0.0
REGION1,MRNG,2039,0.0
REGION1,MANG,2039,1.055
REGION1,MZNG,2039,41.559
REGION1,NANG,2039,0.0
REGION1,NENG,2039,0.0
REGION1,NGNG,2039,692.744
REGION1,CGNG,2039,0.0
REGION1,RWNG,2039,0.0
REGION1,SNNG,2039,0.0
REGION1,SLNG,2039,0.0
REGION1,SONG,2039,0.0
REGION1,ZANG,2039,94.386
REGION1,SSNG,2039,0.0
REGION1,SDNG,2039,0.0
REGION1,SZNG,2039,0.0
REGION1,TZNG,2039,138.5
REGION1,TGNG,2039,0.0
REGION1,TNNG,2039,43.466
REGION1,UGNG,2039,0.0
REGION1,ZMNG,2039,0.0
REGION1,ZWNG,2039,0.0
REGION1,ATNG,2040,224.775
REGION1,BENG,2040,480.759
REGION1,BGNG,2040,51.071
REGION1,HRNG,2040,50.697
REGION1,CYNG,2040,0.0
REGION1,CZNG,2040,192.883
REGION1,DKNG,2040,71.952
REGION1,EENG,2040,8.852
REGION1,FING,2040,31.987
REGION1,FRNG,2040,1273.168
REGION1,DENG,2040,2622.821
REGION1,GRNG,2040,63.796
REGION1,HUNG,2040,223.721
REGION1,IENG,2040,90.726
REGION1,ITNG,2040,1634.905
REGION1,LVNG,2040,15.221
REGION1,LTNG,2040,51.164
REGION1,LUNG,2040,25.162
REGION1,MTNG,2040,0.0
REGION1,NLNG,2040,765.065
REGION1,NONG,2040,34.426
REGION1,PLNG,2040,482.852
REGION1,PTNG,2040,92.421
REGION1,RONG,2040,227.65
REGION1,SKNG,2040,114.622
REGION1,SING,2040,23.887
REGION1,ESNG,2040,722.974
REGION1,SENG,2040,24.41
REGION1,CHNG,2040,134.751
REGION1,UKNG,2040,1890.611
REGION1,DZNG,2040,1540.94
REGION1,AONG,2040,111.224
REGION1,BJNG,2040,0.0
REGION1,BWNG,2040,0.0
REGION1,BFNG,2040,0.0
REGION1,BING,2040,0.0
REGION1,CMNG,2040,0.0
REGION1,CFNG,2040,0.0
REGION1,TDNG,2040,0.0
REGION1,CDNG,2040,0.0
REGION1,CING,2040,776.5303571428573
REGION1,DJNG,2040,0.0
REGION1,EGNG,2040,994.869
REGION1,GQNG,2040,300.29549285714285
REGION1,ERNG,2040,0.0
REGION1,ETNG,2040,0.0
REGION1,GANG,2040,0.3607142857142857
REGION1,GMNG,2040,0.0
REGION1,GHNG,2040,453.3228571428571
REGION1,GNNG,2040,0.0
REGION1,GWNG,2040,0.0
REGION1,KENG,2040,0.0
REGION1,LSNG,2040,0.0
REGION1,LRNG,2040,0.0
REGION1,LYNG,2040,60.465
REGION1,MWNG,2040,0.0
REGION1,MLNG,2040,0.0
REGION1,MRNG,2040,0.0
REGION1,MANG,2040,1.055
REGION1,MZNG,2040,44.654
REGION1,NANG,2040,0.0
REGION1,NENG,2040,0.0
REGION1,NGNG,2040,733.207
REGION1,CGNG,2040,0.0
REGION1,RWNG,2040,0.0
REGION1,SNNG,2040,0.0
REGION1,SLNG,2040,0.0
REGION1,SONG,2040,0.0
REGION1,ZANG,2040,96.49
REGION1,SSNG,2040,0.0
REGION1,SDNG,2040,0.0
REGION1,SZNG,2040,0.0
REGION1,TZNG,2040,148.816
REGION1,TGNG,2040,0.0
REGION1,TNNG,2040,44.806
REGION1,UGNG,2040,0.0
REGION1,ZMNG,2040,0.0
REGION1,ZWNG,2040,0.0
REGION1,ATNG,2041,225.755
REGION1,BENG,2041,482.816
REGION1,BGNG,2041,51.093
REGION1,HRNG,2041,50.72
REGION1,CYNG,2041,0.0
REGION1,CZNG,2041,192.977
REGION1,DKNG,2041,72.285
REGION1,EENG,2041,8.893
REGION1,FING,2041,32.127
REGION1,FRNG,2041,1278.878
REGION1,DENG,2041,2634.594
REGION1,GRNG,2041,64.068
REGION1,HUNG,2041,223.823
REGION1,IENG,2041,91.145
REGION1,ITNG,2041,1642.369
REGION1,LVNG,2041,15.291
REGION1,LTNG,2041,51.309
REGION1,LUNG,2041,25.278
REGION1,MTNG,2041,0.0
REGION1,NLNG,2041,768.291
REGION1,NONG,2041,34.513
REGION1,PLNG,2041,483.063
REGION1,PTNG,2041,92.837
REGION1,RONG,2041,227.763
REGION1,SKNG,2041,114.672
REGION1,SING,2041,23.899
REGION1,ESNG,2041,726.228
REGION1,SENG,2041,24.489
REGION1,CHNG,2041,135.374
REGION1,UKNG,2041,1899.286
REGION1,DZNG,2041,1575.065
REGION1,AONG,2041,118.312
REGION1,BJNG,2041,0.0
REGION1,BWNG,2041,0.0
REGION1,BFNG,2041,0.0
REGION1,BING,2041,0.0
REGION1,CMNG,2041,0.0
REGION1,CFNG,2041,0.0
REGION1,TDNG,2041,0.0
REGION1,CDNG,2041,0.0
REGION1,CING,2041,818.9003214285715
REGION1,DJNG,2041,0.0
REGION1,EGNG,2041,1002.086
REGION1,GQNG,2041,311.9558535714286
REGION1,ERNG,2041,0.0
REGION1,ETNG,2041,0.0
REGION1,GANG,2041,0.3746428571428571
REGION1,GMNG,2041,0.0
REGION1,GHNG,2041,478.0575714285714
REGION1,GNNG,2041,0.0
REGION1,GWNG,2041,0.0
REGION1,KENG,2041,0.0
REGION1,LSNG,2041,0.0
REGION1,LRNG,2041,0.0
REGION1,LYNG,2041,61.564
REGION1,MWNG,2041,0.0
REGION1,MLNG,2041,0.0
REGION1,MRNG,2041,0.0
REGION1,MANG,2041,1.069
REGION1,MZNG,2041,46.901
REGION1,NANG,2041,0.0
REGION1,NENG,2041,0.0
REGION1,NGNG,2041,761.373
REGION1,CGNG,2041,0.0
REGION1,RWNG,2041,0.0
REGION1,SNNG,2041,0.0
REGION1,SLNG,2041,0.0
REGION1,SONG,2041,0.0
REGION1,ZANG,2041,100.173
REGION1,SSNG,2041,0.0
REGION1,SDNG,2041,0.0
REGION1,SZNG,2041,0.0
REGION1,TZNG,2041,156.301
REGION1,TGNG,2041,0.0
REGION1,TNNG,2041,46.379
REGION1,UGNG,2041,0.0
