REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,MZLG00I00,MZCO2,1,2021,0.0561
REGION1,SNLG00I00,SNCO2,1,2021,0.0561
REGION1,ZALG00I00,ZACO2,1,2021,0.0561
REGION1,DZLG00E00,DZCO2,1,2021,-0.0561
REGION1,NGLG00E00,NGCO2,1,2021,-0.0561
REGION1,EGLG00E00,EGCO2,1,2021,-0.0561
REGION1,AOLG00E00,AOCO2,1,2021,-0.0561
REGION1,GQLG00E00,GQCO2,1,2021,-0.0561
REGION1,MZLG00E00,MZCO2,1,2021,-0.0561
REGION1,CGLG00E00,CGCO2,1,2021,-0.0561
REGION1,GALG00E00,GACO2,1,2021,-0.0561
REGION1,MRLG00E00,MRCO2,1,2021,-0.0561
REGION1,SNLG00E00,SNCO2,1,2021,-0.0561
REGION1,TZLG00E00,TZCO2,1,2021,-0.0561
REGION1,DZNG00X00,DZCO2,1,2021,0.0561
REGION1,EGNG00X00,EGCO2,1,2021,0.0561
REGION1,LYNG00X00,LYCO2,1,2021,0.0561
REGION1,NGNG00X00,NGCO2,1,2021,0.0561
REGION1,CGNG00X00,CGCO2,1,2021,0.0561
REGION1,AONG00X00,AOCO2,1,2021,0.0561
REGION1,CMNG00X00,CMCO2,1,2021,0.0561
REGION1,CING00X00,CICO2,1,2021,0.0561
REGION1,GQNG00X00,GQCO2,1,2021,0.0561
REGION1,GANG00X00,GACO2,1,2021,0.0561
REGION1,GHNG00X00,GHCO2,1,2021,0.0561
REGION1,MANG00X00,MACO2,1,2021,0.0561
REGION1,MZNG00X00,MZCO2,1,2021,0.0561
REGION1,NENG00X00,NECO2,1,2021,0.0561
REGION1,RWNG00X00,RWCO2,1,2021,0.0561
REGION1,SNNG00X00,SNCO2,1,2021,0.0561
REGION1,ZANG00X00,ZACO2,1,2021,0.0561
REGION1,TZNG00X00,TZCO2,1,2021,0.0561
REGION1,TNNG00X00,TNCO2,1,2021,0.0561
REGION1,SOLFRCPH1,SOCO2,1,2021,0.0693
REGION1,SOLFRCPN1,SOCO2,1,2021,0.0693
REGION1,SOLF00I00,SOCO2,1,2021,0.0693
REGION1,CICO00I00,CICO2,1,2021,0.0946
REGION1,ATCO2BACKSTOP,ATGHG,1,2021,-1.0
REGION1,BECO2BACKSTOP,BEGHG,1,2021,-1.0
REGION1,BGCO2BACKSTOP,BGGHG,1,2021,-1.0
REGION1,CHCO2BACKSTOP,CHGHG,1,2021,-1.0
REGION1,CYCO2BACKSTOP,CYGHG,1,2021,-1.0
REGION1,CZCO2BACKSTOP,CZGHG,1,2021,-1.0
REGION1,DECO2BACKSTOP,DEGHG,1,2021,-1.0
REGION1,DKCO2BACKSTOP,DKGHG,1,2021,-1.0
REGION1,EECO2BACKSTOP,EEGHG,1,2021,-1.0
REGION1,GRCO2BACKSTOP,GRGHG,1,2021,-1.0
REGION1,ESCO2BACKSTOP,ESGHG,1,2021,-1.0
REGION1,FICO2BACKSTOP,FIGHG,1,2021,-1.0
REGION1,FRCO2BACKSTOP,FRGHG,1,2021,-1.0
REGION1,HRCO2BACKSTOP,HRGHG,1,2021,-1.0
REGION1,HUCO2BACKSTOP,HUGHG,1,2021,-1.0
REGION1,IECO2BACKSTOP,IEGHG,1,2021,-1.0
REGION1,ITCO2BACKSTOP,ITGHG,1,2021,-1.0
REGION1,LTCO2BACKSTOP,LTGHG,1,2021,-1.0
REGION1,LUCO2BACKSTOP,LUGHG,1,2021,-1.0
REGION1,LVCO2BACKSTOP,LVGHG,1,2021,-1.0
REGION1,MTCO2BACKSTOP,MTGHG,1,2021,-1.0
REGION1,NLCO2BACKSTOP,NLGHG,1,2021,-1.0
REGION1,NOCO2BACKSTOP,NOGHG,1,2021,-1.0
REGION1,PLCO2BACKSTOP,PLGHG,1,2021,-1.0
REGION1,PTCO2BACKSTOP,PTGHG,1,2021,-1.0
REGION1,ROCO2BACKSTOP,ROGHG,1,2021,-1.0
REGION1,SECO2BACKSTOP,SEGHG,1,2021,-1.0
REGION1,SICO2BACKSTOP,SIGHG,1,2021,-1.0
REGION1,SKCO2BACKSTOP,SKGHG,1,2021,-1.0
REGION1,UKCO2BACKSTOP,UKGHG,1,2021,-1.0
REGION1,DZCO2BACKSTOP,DZGHG,1,2021,-1.0
REGION1,AOCO2BACKSTOP,AOGHG,1,2021,-1.0
REGION1,BJCO2BACKSTOP,BJGHG,1,2021,-1.0
REGION1,BWCO2BACKSTOP,BWGHG,1,2021,-1.0
REGION1,BFCO2BACKSTOP,BFGHG,1,2021,-1.0
REGION1,BICO2BACKSTOP,BIGHG,1,2021,-1.0
REGION1,CMCO2BACKSTOP,CMGHG,1,2021,-1.0
REGION1,CFCO2BACKSTOP,CFGHG,1,2021,-1.0
REGION1,TDCO2BACKSTOP,TDGHG,1,2021,-1.0
REGION1,CICO2BACKSTOP,CIGHG,1,2021,-1.0
REGION1,DJCO2BACKSTOP,DJGHG,1,2021,-1.0
REGION1,CDCO2BACKSTOP,CDGHG,1,2021,-1.0
REGION1,EGCO2BACKSTOP,EGGHG,1,2021,-1.0
REGION1,GQCO2BACKSTOP,GQGHG,1,2021,-1.0
REGION1,ERCO2BACKSTOP,ERGHG,1,2021,-1.0
REGION1,SZCO2BACKSTOP,SZGHG,1,2021,-1.0
REGION1,ETCO2BACKSTOP,ETGHG,1,2021,-1.0
REGION1,GACO2BACKSTOP,GAGHG,1,2021,-1.0
REGION1,GMCO2BACKSTOP,GMGHG,1,2021,-1.0
REGION1,GHCO2BACKSTOP,GHGHG,1,2021,-1.0
REGION1,GNCO2BACKSTOP,GNGHG,1,2021,-1.0
REGION1,GWCO2BACKSTOP,GWGHG,1,2021,-1.0
REGION1,KECO2BACKSTOP,KEGHG,1,2021,-1.0
REGION1,LSCO2BACKSTOP,LSGHG,1,2021,-1.0
REGION1,LRCO2BACKSTOP,LRGHG,1,2021,-1.0
REGION1,LYCO2BACKSTOP,LYGHG,1,2021,-1.0
REGION1,MWCO2BACKSTOP,MWGHG,1,2021,-1.0
REGION1,MLCO2BACKSTOP,MLGHG,1,2021,-1.0
REGION1,MRCO2BACKSTOP,MRGHG,1,2021,-1.0
REGION1,MACO2BACKSTOP,MAGHG,1,2021,-1.0
REGION1,MZCO2BACKSTOP,MZGHG,1,2021,-1.0
REGION1,NACO2BACKSTOP,NAGHG,1,2021,-1.0
REGION1,NECO2BACKSTOP,NEGHG,1,2021,-1.0
REGION1,NGCO2BACKSTOP,NGGHG,1,2021,-1.0
REGION1,CGCO2BACKSTOP,CGGHG,1,2021,-1.0
REGION1,RWCO2BACKSTOP,RWGHG,1,2021,-1.0
REGION1,SNCO2BACKSTOP,SNGHG,1,2021,-1.0
REGION1,SLCO2BACKSTOP,SLGHG,1,2021,-1.0
REGION1,SOCO2BACKSTOP,SOGHG,1,2021,-1.0
REGION1,ZACO2BACKSTOP,ZAGHG,1,2021,-1.0
REGION1,SSCO2BACKSTOP,SSGHG,1,2021,-1.0
REGION1,SDCO2BACKSTOP,SDGHG,1,2021,-1.0
REGION1,TZCO2BACKSTOP,TZGHG,1,2021,-1.0
REGION1,TGCO2BACKSTOP,TGGHG,1,2021,-1.0
REGION1,TNCO2BACKSTOP,TNGHG,1,2021,-1.0
REGION1,UGCO2BACKSTOP,UGGHG,1,2021,-1.0
REGION1,ZMCO2BACKSTOP,ZMGHG,1,2021,-1.0
REGION1,ZWCO2BACKSTOP,ZWGHG,1,2021,-1.0
REGION1,ALNGGRPI0,ALCO2,1,2021,-0.0561
REGION1,ALNGITPI0,ALCO2,1,2021,-0.0561
REGION1,ATNGDEPI0,ATCO2,1,2021,-0.0561
REGION1,ATNGHUPI0,ATCO2,1,2021,-0.0561
REGION1,ATNGITPI0,ATCO2,1,2021,-0.0561
REGION1,ATNGSIPI0,ATCO2,1,2021,-0.0561
REGION1,ATNGSKPI0,ATCO2,1,2021,-0.0561
REGION1,BENGDEPI0,BECO2,1,2021,-0.0561
REGION1,BENGFRPI0,BECO2,1,2021,-0.0561
REGION1,BENGUKPI0,BECO2,1,2021,-0.0561
REGION1,BENGNLPI0,BECO2,1,2021,-0.0561
REGION1,BGNGGRPI0,BGCO2,1,2021,-0.0561
REGION1,BGNGROPI0,BGCO2,1,2021,-0.0561
REGION1,BYNGLTPI0,BYCO2,1,2021,-0.0561
REGION1,CYNGEGPI0,CYCO2,1,2021,-0.0561
REGION1,CYNGGRPI0,CYCO2,1,2021,-0.0561
REGION1,CZNGDEPI0,CZCO2,1,2021,-0.0561
REGION1,CZNGPLPI0,CZCO2,1,2021,-0.0561
REGION1,CZNGSKPI0,CZCO2,1,2021,-0.0561
REGION1,DENGCHPI0,DECO2,1,2021,-0.0561
REGION1,DENGFRPI0,DECO2,1,2021,-0.0561
REGION1,DENGNLPI0,DECO2,1,2021,-0.0561
REGION1,DENGPLPI0,DECO2,1,2021,-0.0561
REGION1,DKNGDEPI0,DKCO2,1,2021,-0.0561
REGION1,DKNGPLPI0,DKCO2,1,2021,-0.0561
REGION1,DKNGSEPI0,DKCO2,1,2021,-0.0561
REGION1,DZNGESPI0,DZCO2,1,2021,-0.0561
REGION1,DZNGITPI0,DZCO2,1,2021,-0.0561
REGION1,EENGFIPI0,EECO2,1,2021,-0.0561
REGION1,EENGLVPI0,EECO2,1,2021,-0.0561
REGION1,FRNGCHPI0,FRCO2,1,2021,-0.0561
REGION1,FRNGESPI0,FRCO2,1,2021,-0.0561
REGION1,GRNGITPI0,GRCO2,1,2021,-0.0561
REGION1,HRNGHUPI0,HRCO2,1,2021,-0.0561
REGION1,HRNGSIPI0,HRCO2,1,2021,-0.0561
REGION1,HUNGROPI0,HUCO2,1,2021,-0.0561
REGION1,HUNGSKPI0,HUCO2,1,2021,-0.0561
REGION1,IENGUKPI0,IECO2,1,2021,-0.0561
REGION1,ITNGCHPI0,ITCO2,1,2021,-0.0561
REGION1,ITNGMTPI0,ITCO2,1,2021,-0.0561
REGION1,ITNGSIPI0,ITCO2,1,2021,-0.0561
REGION1,LTNGPLPI0,LTCO2,1,2021,-0.0561
REGION1,LVNGLTPI0,LVCO2,1,2021,-0.0561
REGION1,LYNGITPI0,LYCO2,1,2021,-0.0561
REGION1,MANGESPI0,MACO2,1,2021,-0.0561
REGION1,MDNGROPI0,MDCO2,1,2021,-0.0561
REGION1,NLNGUKPI0,NLCO2,1,2021,-0.0561
REGION1,NONGBEPI0,NOCO2,1,2021,-0.0561
REGION1,NONGDEPI0,NOCO2,1,2021,-0.0561
REGION1,NONGDKPI0,NOCO2,1,2021,-0.0561
REGION1,NONGFRPI0,NOCO2,1,2021,-0.0561
REGION1,NONGUKPI0,NOCO2,1,2021,-0.0561
REGION1,NONGNLPI0,NOCO2,1,2021,-0.0561
REGION1,PLNGSKPI0,PLCO2,1,2021,-0.0561
REGION1,PTNGESPI0,PTCO2,1,2021,-0.0561
REGION1,RSNGBGPI0,RSCO2,1,2021,-0.0561
REGION1,RSNGHUPI0,RSCO2,1,2021,-0.0561
REGION1,RSNGROPI0,RSCO2,1,2021,-0.0561
REGION1,RUNGEEPI0,RUCO2,1,2021,-0.0561
REGION1,RUNGFIPI0,RUCO2,1,2021,-0.0561
REGION1,RUNGLVPI0,RUCO2,1,2021,-0.0561
REGION1,TRNGBGPI0,TRCO2,1,2021,-0.0561
REGION1,TRNGGRPI0,TRCO2,1,2021,-0.0561
REGION1,UANGHUPI0,UACO2,1,2021,-0.0561
REGION1,UANGPLPI0,UACO2,1,2021,-0.0561
REGION1,UANGROPI0,UACO2,1,2021,-0.0561
REGION1,UANGSKPI0,UACO2,1,2021,-0.0561
REGION1,BENGLUPI0,BECO2,1,2021,-0.0561
REGION1,NGNGDZPI0,NGCO2,1,2021,-0.0561
REGION1,MZNGZAPI0,MZCO2,1,2021,-0.0561
REGION1,NGNGLYPI0,NGCO2,1,2021,-0.0561
REGION1,ETNGDJPI0,ETCO2,1,2021,-0.0561
REGION1,NGNGGQPI0,NGCO2,1,2021,-0.0561
REGION1,TZNGKEPI0,TZCO2,1,2021,-0.0561
REGION1,NGNGMAPI0,NGCO2,1,2021,-0.0561
REGION1,NGNGBJPI0,NGCO2,1,2021,-0.0561
REGION1,NGNGGHPI0,NGCO2,1,2021,-0.0561
REGION1,NGNGNEPI0,NGCO2,1,2021,-0.0561
REGION1,NGNGTGPI0,NGCO2,1,2021,-0.0561
REGION1,NGNGTNPI0,NGCO2,1,2021,-0.0561
REGION1,DZNGMAPI0,DZCO2,1,2021,-0.0561
REGION1,ALNGGRPI0,GRCO2,1,2021,0.0561
REGION1,ALNGITPI0,ITCO2,1,2021,0.0561
REGION1,ATNGDEPI0,DECO2,1,2021,0.0561
REGION1,ATNGHUPI0,HUCO2,1,2021,0.0561
REGION1,ATNGITPI0,ITCO2,1,2021,0.0561
REGION1,ATNGSIPI0,SICO2,1,2021,0.0561
REGION1,ATNGSKPI0,SKCO2,1,2021,0.0561
REGION1,BENGDEPI0,DECO2,1,2021,0.0561
REGION1,BENGFRPI0,FRCO2,1,2021,0.0561
REGION1,BENGUKPI0,UKCO2,1,2021,0.0561
REGION1,BENGNLPI0,NLCO2,1,2021,0.0561
REGION1,BGNGGRPI0,GRCO2,1,2021,0.0561
REGION1,BGNGROPI0,ROCO2,1,2021,0.0561
REGION1,BYNGLTPI0,LTCO2,1,2021,0.0561
REGION1,CYNGEGPI0,EGCO2,1,2021,0.0561
REGION1,CYNGGRPI0,GRCO2,1,2021,0.0561
REGION1,CZNGDEPI0,DECO2,1,2021,0.0561
REGION1,CZNGPLPI0,PLCO2,1,2021,0.0561
REGION1,CZNGSKPI0,SKCO2,1,2021,0.0561
REGION1,DENGCHPI0,CHCO2,1,2021,0.0561
REGION1,DENGFRPI0,FRCO2,1,2021,0.0561
REGION1,DENGNLPI0,NLCO2,1,2021,0.0561
REGION1,DENGPLPI0,PLCO2,1,2021,0.0561
REGION1,DKNGDEPI0,DECO2,1,2021,0.0561
REGION1,DKNGPLPI0,PLCO2,1,2021,0.0561
REGION1,DKNGSEPI0,SECO2,1,2021,0.0561
REGION1,DZNGESPI0,ESCO2,1,2021,0.0561
REGION1,DZNGITPI0,ITCO2,1,2021,0.0561
REGION1,EENGFIPI0,FICO2,1,2021,0.0561
REGION1,EENGLVPI0,LVCO2,1,2021,0.0561
REGION1,FRNGCHPI0,CHCO2,1,2021,0.0561
REGION1,FRNGESPI0,ESCO2,1,2021,0.0561
REGION1,GRNGITPI0,ITCO2,1,2021,0.0561
REGION1,HRNGHUPI0,HUCO2,1,2021,0.0561
REGION1,HRNGSIPI0,SICO2,1,2021,0.0561
REGION1,HUNGROPI0,ROCO2,1,2021,0.0561
REGION1,HUNGSKPI0,SKCO2,1,2021,0.0561
REGION1,IENGUKPI0,UKCO2,1,2021,0.0561
REGION1,ITNGCHPI0,CHCO2,1,2021,0.0561
REGION1,ITNGMTPI0,MTCO2,1,2021,0.0561
REGION1,ITNGSIPI0,SICO2,1,2021,0.0561
REGION1,LTNGPLPI0,PLCO2,1,2021,0.0561
REGION1,LVNGLTPI0,LTCO2,1,2021,0.0561
REGION1,LYNGITPI0,ITCO2,1,2021,0.0561
REGION1,MANGESPI0,ESCO2,1,2021,0.0561
REGION1,MDNGROPI0,ROCO2,1,2021,0.0561
REGION1,NLNGUKPI0,UKCO2,1,2021,0.0561
REGION1,NONGBEPI0,BECO2,1,2021,0.0561
REGION1,NONGDEPI0,DECO2,1,2021,0.0561
REGION1,NONGDKPI0,DKCO2,1,2021,0.0561
REGION1,NONGFRPI0,FRCO2,1,2021,0.0561
REGION1,NONGUKPI0,UKCO2,1,2021,0.0561
REGION1,NONGNLPI0,NLCO2,1,2021,0.0561
REGION1,PLNGSKPI0,SKCO2,1,2021,0.0561
REGION1,PTNGESPI0,ESCO2,1,2021,0.0561
REGION1,RSNGBGPI0,BGCO2,1,2021,0.0561
REGION1,RSNGHUPI0,HUCO2,1,2021,0.0561
REGION1,RSNGROPI0,ROCO2,1,2021,0.0561
REGION1,RUNGEEPI0,EECO2,1,2021,0.0561
REGION1,RUNGFIPI0,FICO2,1,2021,0.0561
REGION1,RUNGLVPI0,LVCO2,1,2021,0.0561
REGION1,TRNGBGPI0,BGCO2,1,2021,0.0561
REGION1,TRNGGRPI0,GRCO2,1,2021,0.0561
REGION1,UANGHUPI0,HUCO2,1,2021,0.0561
REGION1,UANGPLPI0,PLCO2,1,2021,0.0561
REGION1,UANGROPI0,ROCO2,1,2021,0.0561
REGION1,UANGSKPI0,SKCO2,1,2021,0.0561
REGION1,BENGLUPI0,LUCO2,1,2021,0.0561
REGION1,NGNGDZPI0,DZCO2,1,2021,0.0561
REGION1,MZNGZAPI0,ZACO2,1,2021,0.0561
REGION1,NGNGLYPI0,LYCO2,1,2021,0.0561
REGION1,ETNGDJPI0,DJCO2,1,2021,0.0561
REGION1,NGNGGQPI0,GQCO2,1,2021,0.0561
REGION1,TZNGKEPI0,KECO2,1,2021,0.0561
REGION1,NGNGMAPI0,MACO2,1,2021,0.0561
REGION1,NGNGBJPI0,BJCO2,1,2021,0.0561
REGION1,NGNGGHPI0,GHCO2,1,2021,0.0561
REGION1,NGNGNEPI0,NECO2,1,2021,0.0561
REGION1,NGNGTGPI0,TGCO2,1,2021,0.0561
REGION1,NGNGTNPI0,TNCO2,1,2021,0.0561
REGION1,DZNGMAPI0,MACO2,1,2021,0.0561
REGION1,ALNGGRPI0,ALCO2,2,2021,0.0561
REGION1,ALNGITPI0,ALCO2,2,2021,0.0561
REGION1,ATNGDEPI0,ATCO2,2,2021,0.0561
REGION1,ATNGHUPI0,ATCO2,2,2021,0.0561
REGION1,ATNGITPI0,ATCO2,2,2021,0.0561
REGION1,ATNGSIPI0,ATCO2,2,2021,0.0561
REGION1,ATNGSKPI0,ATCO2,2,2021,0.0561
REGION1,BENGDEPI0,BECO2,2,2021,0.0561
REGION1,BENGFRPI0,BECO2,2,2021,0.0561
REGION1,BENGUKPI0,BECO2,2,2021,0.0561
REGION1,BENGNLPI0,BECO2,2,2021,0.0561
REGION1,BGNGGRPI0,BGCO2,2,2021,0.0561
REGION1,BGNGROPI0,BGCO2,2,2021,0.0561
REGION1,BYNGLTPI0,BYCO2,2,2021,0.0561
REGION1,CYNGEGPI0,CYCO2,2,2021,0.0561
REGION1,CYNGGRPI0,CYCO2,2,2021,0.0561
REGION1,CZNGDEPI0,CZCO2,2,2021,0.0561
REGION1,CZNGPLPI0,CZCO2,2,2021,0.0561
REGION1,CZNGSKPI0,CZCO2,2,2021,0.0561
REGION1,DENGCHPI0,DECO2,2,2021,0.0561
REGION1,DENGFRPI0,DECO2,2,2021,0.0561
REGION1,DENGNLPI0,DECO2,2,2021,0.0561
REGION1,DENGPLPI0,DECO2,2,2021,0.0561
REGION1,DKNGDEPI0,DKCO2,2,2021,0.0561
REGION1,DKNGPLPI0,DKCO2,2,2021,0.0561
REGION1,DKNGSEPI0,DKCO2,2,2021,0.0561
REGION1,DZNGESPI0,DZCO2,2,2021,0.0561
REGION1,DZNGITPI0,DZCO2,2,2021,0.0561
REGION1,EENGFIPI0,EECO2,2,2021,0.0561
REGION1,EENGLVPI0,EECO2,2,2021,0.0561
REGION1,FRNGCHPI0,FRCO2,2,2021,0.0561
REGION1,FRNGESPI0,FRCO2,2,2021,0.0561
REGION1,GRNGITPI0,GRCO2,2,2021,0.0561
REGION1,HRNGHUPI0,HRCO2,2,2021,0.0561
REGION1,HRNGSIPI0,HRCO2,2,2021,0.0561
REGION1,HUNGROPI0,HUCO2,2,2021,0.0561
REGION1,HUNGSKPI0,HUCO2,2,2021,0.0561
REGION1,IENGUKPI0,IECO2,2,2021,0.0561
REGION1,ITNGCHPI0,ITCO2,2,2021,0.0561
REGION1,ITNGMTPI0,ITCO2,2,2021,0.0561
REGION1,ITNGSIPI0,ITCO2,2,2021,0.0561
REGION1,LTNGPLPI0,LTCO2,2,2021,0.0561
REGION1,LVNGLTPI0,LVCO2,2,2021,0.0561
REGION1,LYNGITPI0,LYCO2,2,2021,0.0561
REGION1,MANGESPI0,MACO2,2,2021,0.0561
REGION1,MDNGROPI0,MDCO2,2,2021,0.0561
REGION1,NLNGUKPI0,NLCO2,2,2021,0.0561
REGION1,NONGBEPI0,NOCO2,2,2021,0.0561
REGION1,NONGDEPI0,NOCO2,2,2021,0.0561
REGION1,NONGDKPI0,NOCO2,2,2021,0.0561
REGION1,NONGFRPI0,NOCO2,2,2021,0.0561
REGION1,NONGUKPI0,NOCO2,2,2021,0.0561
REGION1,NONGNLPI0,NOCO2,2,2021,0.0561
REGION1,PLNGSKPI0,PLCO2,2,2021,0.0561
REGION1,PTNGESPI0,PTCO2,2,2021,0.0561
REGION1,RSNGBGPI0,RSCO2,2,2021,0.0561
REGION1,RSNGHUPI0,RSCO2,2,2021,0.0561
REGION1,RSNGROPI0,RSCO2,2,2021,0.0561
REGION1,RUNGEEPI0,RUCO2,2,2021,0.0561
REGION1,RUNGFIPI0,RUCO2,2,2021,0.0561
REGION1,RUNGLVPI0,RUCO2,2,2021,0.0561
REGION1,TRNGBGPI0,TRCO2,2,2021,0.0561
REGION1,TRNGGRPI0,TRCO2,2,2021,0.0561
REGION1,UANGHUPI0,UACO2,2,2021,0.0561
REGION1,UANGPLPI0,UACO2,2,2021,0.0561
REGION1,UANGROPI0,UACO2,2,2021,0.0561
REGION1,UANGSKPI0,UACO2,2,2021,0.0561
REGION1,BENGLUPI0,BECO2,2,2021,0.0561
REGION1,NGNGDZPI0,NGCO2,2,2021,0.0561
REGION1,MZNGZAPI0,MZCO2,2,2021,0.0561
REGION1,NGNGLYPI0,NGCO2,2,2021,0.0561
REGION1,ETNGDJPI0,ETCO2,2,2021,0.0561
REGION1,NGNGGQPI0,NGCO2,2,2021,0.0561
REGION1,TZNGKEPI0,TZCO2,2,2021,0.0561
REGION1,NGNGMAPI0,NGCO2,2,2021,0.0561
REGION1,NGNGBJPI0,NGCO2,2,2021,0.0561
REGION1,NGNGGHPI0,NGCO2,2,2021,0.0561
REGION1,NGNGNEPI0,NGCO2,2,2021,0.0561
REGION1,NGNGTGPI0,NGCO2,2,2021,0.0561
REGION1,NGNGTNPI0,NGCO2,2,2021,0.0561
REGION1,DZNGMAPI0,DZCO2,2,2021,0.0561
REGION1,ALNGGRPI0,GRCO2,2,2021,-0.0561
REGION1,ALNGITPI0,ITCO2,2,2021,-0.0561
REGION1,ATNGDEPI0,DECO2,2,2021,-0.0561
REGION1,ATNGHUPI0,HUCO2,2,2021,-0.0561
REGION1,ATNGITPI0,ITCO2,2,2021,-0.0561
REGION1,ATNGSIPI0,SICO2,2,2021,-0.0561
REGION1,ATNGSKPI0,SKCO2,2,2021,-0.0561
REGION1,BENGDEPI0,DECO2,2,2021,-0.0561
REGION1,BENGFRPI0,FRCO2,2,2021,-0.0561
REGION1,BENGUKPI0,UKCO2,2,2021,-0.0561
REGION1,BENGNLPI0,NLCO2,2,2021,-0.0561
REGION1,BGNGGRPI0,GRCO2,2,2021,-0.0561
REGION1,BGNGROPI0,ROCO2,2,2021,-0.0561
REGION1,BYNGLTPI0,LTCO2,2,2021,-0.0561
REGION1,CYNGEGPI0,EGCO2,2,2021,-0.0561
REGION1,CYNGGRPI0,GRCO2,2,2021,-0.0561
REGION1,CZNGDEPI0,DECO2,2,2021,-0.0561
REGION1,CZNGPLPI0,PLCO2,2,2021,-0.0561
REGION1,CZNGSKPI0,SKCO2,2,2021,-0.0561
REGION1,DENGCHPI0,CHCO2,2,2021,-0.0561
REGION1,DENGFRPI0,FRCO2,2,2021,-0.0561
REGION1,DENGNLPI0,NLCO2,2,2021,-0.0561
REGION1,DENGPLPI0,PLCO2,2,2021,-0.0561
REGION1,DKNGDEPI0,DECO2,2,2021,-0.0561
REGION1,DKNGPLPI0,PLCO2,2,2021,-0.0561
REGION1,DKNGSEPI0,SECO2,2,2021,-0.0561
REGION1,DZNGESPI0,ESCO2,2,2021,-0.0561
REGION1,DZNGITPI0,ITCO2,2,2021,-0.0561
REGION1,EENGFIPI0,FICO2,2,2021,-0.0561
REGION1,EENGLVPI0,LVCO2,2,2021,-0.0561
REGION1,FRNGCHPI0,CHCO2,2,2021,-0.0561
REGION1,FRNGESPI0,ESCO2,2,2021,-0.0561
REGION1,GRNGITPI0,ITCO2,2,2021,-0.0561
REGION1,HRNGHUPI0,HUCO2,2,2021,-0.0561
REGION1,HRNGSIPI0,SICO2,2,2021,-0.0561
REGION1,HUNGROPI0,ROCO2,2,2021,-0.0561
REGION1,HUNGSKPI0,SKCO2,2,2021,-0.0561
REGION1,IENGUKPI0,UKCO2,2,2021,-0.0561
REGION1,ITNGCHPI0,CHCO2,2,2021,-0.0561
REGION1,ITNGMTPI0,MTCO2,2,2021,-0.0561
REGION1,ITNGSIPI0,SICO2,2,2021,-0.0561
REGION1,LTNGPLPI0,PLCO2,2,2021,-0.0561
REGION1,LVNGLTPI0,LTCO2,2,2021,-0.0561
REGION1,LYNGITPI0,ITCO2,2,2021,-0.0561
REGION1,MANGESPI0,ESCO2,2,2021,-0.0561
REGION1,MDNGROPI0,ROCO2,2,2021,-0.0561
REGION1,NLNGUKPI0,UKCO2,2,2021,-0.0561
REGION1,NONGBEPI0,BECO2,2,2021,-0.0561
REGION1,NONGDEPI0,DECO2,2,2021,-0.0561
REGION1,NONGDKPI0,DKCO2,2,2021,-0.0561
REGION1,NONGFRPI0,FRCO2,2,2021,-0.0561
REGION1,NONGUKPI0,UKCO2,2,2021,-0.0561
REGION1,NONGNLPI0,NLCO2,2,2021,-0.0561
REGION1,PLNGSKPI0,SKCO2,2,2021,-0.0561
REGION1,PTNGESPI0,ESCO2,2,2021,-0.0561
REGION1,RSNGBGPI0,BGCO2,2,2021,-0.0561
REGION1,RSNGHUPI0,HUCO2,2,2021,-0.0561
REGION1,RSNGROPI0,ROCO2,2,2021,-0.0561
REGION1,RUNGEEPI0,EECO2,2,2021,-0.0561
REGION1,RUNGFIPI0,FICO2,2,2021,-0.0561
REGION1,RUNGLVPI0,LVCO2,2,2021,-0.0561
REGION1,TRNGBGPI0,BGCO2,2,2021,-0.0561
REGION1,TRNGGRPI0,GRCO2,2,2021,-0.0561
REGION1,UANGHUPI0,HUCO2,2,2021,-0.0561
REGION1,UANGPLPI0,PLCO2,2,2021,-0.0561
REGION1,UANGROPI0,ROCO2,2,2021,-0.0561
REGION1,UANGSKPI0,SKCO2,2,2021,-0.0561
REGION1,BENGLUPI0,LUCO2,2,2021,-0.0561
REGION1,NGNGDZPI0,DZCO2,2,2021,-0.0561
REGION1,MZNGZAPI0,ZACO2,2,2021,-0.0561
REGION1,NGNGLYPI0,LYCO2,2,2021,-0.0561
REGION1,ETNGDJPI0,DJCO2,2,2021,-0.0561
REGION1,NGNGGQPI0,GQCO2,2,2021,-0.0561
REGION1,TZNGKEPI0,KECO2,2,2021,-0.0561
REGION1,NGNGMAPI0,MACO2,2,2021,-0.0561
REGION1,NGNGBJPI0,BJCO2,2,2021,-0.0561
REGION1,NGNGGHPI0,GHCO2,2,2021,-0.0561
REGION1,NGNGNEPI0,NECO2,2,2021,-0.0561
REGION1,NGNGTGPI0,TGCO2,2,2021,-0.0561
REGION1,NGNGTNPI0,TNCO2,2,2021,-0.0561
REGION1,DZNGMAPI0,MACO2,2,2021,-0.0561
REGION1,ATCO00I00,ATCO2,1,2022,0.0946
REGION1,ATDG00I00,ATCO2,1,2022,0.0444
REGION1,ATRG00I00,ATCO2,1,2022,0.057
REGION1,ATDS00I00,ATCO2,1,2022,0.0741
REGION1,ATHF00I00,ATCO2,1,2022,0.0774
REGION1,ATWS00I00,ATCO2,1,2022,0.0917
REGION1,ATGO00I00,ATCO2,1,2022,0.0
REGION1,BENU00I00,BECO2,1,2022,0.0
