REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION1,CMSOU1PH1,S3P2,2042,0.280511956521739
REGION1,CMSOU1PH1,S3P3,2042,0.0
REGION1,CMSOU1PH1,S3P4,2042,0.0
REGION1,CMSOU1PH1,S4P1,2042,0.0186750392464678
REGION1,CMSOU1PH1,S4P2,2042,0.345884615384615
REGION1,CMSOU1PH1,S4P3,2042,0.0
REGION1,CMSOU1PH1,S4P4,2042,0.0
REGION1,CMSOU1PN1,S1P1,2042,0.0280682539682539
REGION1,CMSOU1PN1,S1P2,2042,0.461053333333333
REGION1,CMSOU1PN1,S1P3,2042,0.0
REGION1,CMSOU1PN1,S1P4,2042,0.0
REGION1,CMSOU1PN1,S2P1,2042,0.019055900621118
REGION1,CMSOU1PN1,S2P2,2042,0.310948913043478
REGION1,CMSOU1PN1,S2P3,2042,0.0
REGION1,CMSOU1PN1,S2P4,2042,0.0
REGION1,CMSOU1PN1,S3P1,2042,0.016613354037267
REGION1,CMSOU1PN1,S3P2,2042,0.280511956521739
REGION1,CMSOU1PN1,S3P3,2042,0.0
REGION1,CMSOU1PN1,S3P4,2042,0.0
REGION1,CMSOU1PN1,S4P1,2042,0.0186750392464678
REGION1,CMSOU1PN1,S4P2,2042,0.345884615384615
REGION1,CMSOU1PN1,S4P3,2042,0.0
REGION1,CMSOU1PN1,S4P4,2042,0.0
REGION1,DJSOU1PN1,S1P1,2042,0.175820634920634
REGION1,DJSOU1PN1,S1P2,2042,0.447784444444444
REGION1,DJSOU1PN1,S1P3,2042,0.0
REGION1,DJSOU1PN1,S1P4,2042,0.0
REGION1,DJSOU1PN1,S2P1,2042,0.147027950310559
REGION1,DJSOU1PN1,S2P2,2042,0.361457608695652
REGION1,DJSOU1PN1,S2P3,2042,0.0
REGION1,DJSOU1PN1,S2P4,2042,0.0
REGION1,DJSOU1PN1,S3P1,2042,0.11280900621118
REGION1,DJSOU1PN1,S3P2,2042,0.287086956521739
REGION1,DJSOU1PN1,S3P3,2042,0.0
REGION1,DJSOU1PN1,S3P4,2042,0.0
REGION1,DJSOU1PN1,S4P1,2042,0.138323390894819
REGION1,DJSOU1PN1,S4P2,2042,0.358310989010989
REGION1,DJSOU1PN1,S4P3,2042,0.0
REGION1,DJSOU1PN1,S4P4,2042,0.0
REGION1,DZSOU1PH1,S1P1,2042,0.00335534049657824
REGION1,DZSOU1PH1,S1P2,2042,0.786222178844053
REGION1,DZSOU1PH1,S1P3,2042,0.0001563740577633
REGION1,DZSOU1PH1,S1P4,2042,0.0
REGION1,DZSOU1PH1,S2P1,2042,0.0218382199271085
REGION1,DZSOU1PH1,S2P2,2042,0.743166009802065
REGION1,DZSOU1PH1,S2P3,2042,0.0136262144301514
REGION1,DZSOU1PH1,S2P4,2042,0.0
REGION1,DZSOU1PH1,S3P1,2042,0.0249479754516032
REGION1,DZSOU1PH1,S3P2,2042,0.682808343054261
REGION1,DZSOU1PH1,S3P3,2042,0.0209384013486049
REGION1,DZSOU1PH1,S3P4,2042,0.0
REGION1,DZSOU1PH1,S4P1,2042,0.0100084306672052
REGION1,DZSOU1PH1,S4P2,2042,0.729572617673992
REGION1,DZSOU1PH1,S4P3,2042,0.003359894246612
REGION1,DZSOU1PH1,S4P4,2042,0.0
REGION1,DZSOU1PN1,S1P1,2042,0.00335534049657824
REGION1,DZSOU1PN1,S1P2,2042,0.786222178844053
REGION1,DZSOU1PN1,S1P3,2042,0.0001563740577633
REGION1,DZSOU1PN1,S1P4,2042,0.0
REGION1,DZSOU1PN1,S2P1,2042,0.0218382199271085
REGION1,DZSOU1PN1,S2P2,2042,0.743166009802065
REGION1,DZSOU1PN1,S2P3,2042,0.0136262144301514
REGION1,DZSOU1PN1,S2P4,2042,0.0
REGION1,DZSOU1PN1,S3P1,2042,0.0249479754516032
REGION1,DZSOU1PN1,S3P2,2042,0.682808343054261
REGION1,DZSOU1PN1,S3P3,2042,0.0209384013486049
REGION1,DZSOU1PN1,S3P4,2042,0.0
REGION1,DZSOU1PN1,S4P1,2042,0.0100084306672052
REGION1,DZSOU1PN1,S4P2,2042,0.729572617673992
REGION1,DZSOU1PN1,S4P3,2042,0.003359894246612
REGION1,DZSOU1PN1,S4P4,2042,0.0
REGION1,EGSOU1PH1,S1P1,2042,0.188040539109892
REGION1,EGSOU1PH1,S1P2,2042,1.0
REGION1,EGSOU1PH1,S1P3,2042,0.0
REGION1,EGSOU1PH1,S1P4,2042,0.0
REGION1,EGSOU1PH1,S2P1,2042,0.231660946800163
REGION1,EGSOU1PH1,S2P2,2042,1.0
REGION1,EGSOU1PH1,S2P3,2042,0.0
REGION1,EGSOU1PH1,S2P4,2042,0.0
REGION1,EGSOU1PH1,S3P1,2042,0.222674595945013
REGION1,EGSOU1PH1,S3P2,2042,0.974170544978808
REGION1,EGSOU1PH1,S3P3,2042,0.0
REGION1,EGSOU1PH1,S3P4,2042,0.0
REGION1,EGSOU1PH1,S4P1,2042,0.211802002179511
REGION1,EGSOU1PH1,S4P2,2042,1.0
REGION1,EGSOU1PH1,S4P3,2042,0.0
REGION1,EGSOU1PH1,S4P4,2042,0.0
REGION1,EGSOU1PN1,S1P1,2042,0.188040539109892
REGION1,EGSOU1PN1,S1P2,2042,1.0
REGION1,EGSOU1PN1,S1P3,2042,0.0
REGION1,EGSOU1PN1,S1P4,2042,0.0
REGION1,EGSOU1PN1,S2P1,2042,0.231660946800163
REGION1,EGSOU1PN1,S2P2,2042,1.0
REGION1,EGSOU1PN1,S2P3,2042,0.0
REGION1,EGSOU1PN1,S2P4,2042,0.0
REGION1,EGSOU1PN1,S3P1,2042,0.222674595945013
REGION1,EGSOU1PN1,S3P2,2042,0.974170544978808
REGION1,EGSOU1PN1,S3P3,2042,0.0
REGION1,EGSOU1PN1,S3P4,2042,0.0
REGION1,EGSOU1PN1,S4P1,2042,0.211802002179511
REGION1,EGSOU1PN1,S4P2,2042,1.0
REGION1,EGSOU1PN1,S4P3,2042,0.0
REGION1,EGSOU1PN1,S4P4,2042,0.0
REGION1,ERSOU1PN1,S1P1,2042,0.193330158730158
REGION1,ERSOU1PN1,S1P2,2042,0.496188888888888
REGION1,ERSOU1PN1,S1P3,2042,0.0
REGION1,ERSOU1PN1,S1P4,2042,0.0
REGION1,ERSOU1PN1,S2P1,2042,0.146597826086956
REGION1,ERSOU1PN1,S2P2,2042,0.380072826086956
REGION1,ERSOU1PN1,S2P3,2042,0.0
REGION1,ERSOU1PN1,S2P4,2042,0.0
REGION1,ERSOU1PN1,S3P1,2042,0.107990683229813
REGION1,ERSOU1PN1,S3P2,2042,0.284175
REGION1,ERSOU1PN1,S3P3,2042,0.0
REGION1,ERSOU1PN1,S3P4,2042,0.0
REGION1,ERSOU1PN1,S4P1,2042,0.155087912087912
REGION1,ERSOU1PN1,S4P2,2042,0.422945054945055
REGION1,ERSOU1PN1,S4P3,2042,0.0
REGION1,ERSOU1PN1,S4P4,2042,0.0
REGION1,ETSOU1PN1,S1P1,2042,0.191111111111111
REGION1,ETSOU1PN1,S1P2,2042,0.497103333333333
REGION1,ETSOU1PN1,S1P3,2042,0.0
REGION1,ETSOU1PN1,S1P4,2042,0.0
REGION1,ETSOU1PN1,S2P1,2042,0.130470496894409
REGION1,ETSOU1PN1,S2P2,2042,0.366573913043478
REGION1,ETSOU1PN1,S2P3,2042,0.0
REGION1,ETSOU1PN1,S2P4,2042,0.0
REGION1,ETSOU1PN1,S3P1,2042,0.0988866459627329
REGION1,ETSOU1PN1,S3P2,2042,0.280847826086956
REGION1,ETSOU1PN1,S3P3,2042,0.0
REGION1,ETSOU1PN1,S3P4,2042,0.0
REGION1,ETSOU1PN1,S4P1,2042,0.155427001569858
REGION1,ETSOU1PN1,S4P2,2042,0.422796703296703
REGION1,ETSOU1PN1,S4P3,2042,0.0
REGION1,ETSOU1PN1,S4P4,2042,0.0
REGION1,GASOU1PN1,S1P1,2042,0.0132714285714285
REGION1,GASOU1PN1,S1P2,2042,0.275603333333333
REGION1,GASOU1PN1,S1P3,2042,0.0
REGION1,GASOU1PN1,S1P4,2042,0.0
REGION1,GASOU1PN1,S2P1,2042,0.0151614906832298
REGION1,GASOU1PN1,S2P2,2042,0.292271739130434
REGION1,GASOU1PN1,S2P3,2042,0.0
REGION1,GASOU1PN1,S2P4,2042,0.0
REGION1,GASOU1PN1,S3P1,2042,0.0183819875776397
REGION1,GASOU1PN1,S3P2,2042,0.348026086956521
REGION1,GASOU1PN1,S3P3,2042,0.0
REGION1,GASOU1PN1,S3P4,2042,0.0
REGION1,GASOU1PN1,S4P1,2042,0.0148288854003139
REGION1,GASOU1PN1,S4P2,2042,0.290237362637362
REGION1,GASOU1PN1,S4P3,2042,0.0
REGION1,GASOU1PN1,S4P4,2042,0.0
REGION1,GHSOU1PH1,S1P1,2042,0.00252380952380952
REGION1,GHSOU1PH1,S1P2,2042,0.447366666666666
REGION1,GHSOU1PH1,S1P3,2042,0.00726111111111111
REGION1,GHSOU1PH1,S1P4,2042,0.0
REGION1,GHSOU1PH1,S2P1,2042,0.0034751552795031
REGION1,GHSOU1PH1,S2P2,2042,0.321418478260869
REGION1,GHSOU1PH1,S2P3,2042,0.00764945652173913
REGION1,GHSOU1PH1,S2P4,2042,0.0
REGION1,GHSOU1PH1,S3P1,2042,0.00374223602484472
REGION1,GHSOU1PH1,S3P2,2042,0.304082608695652
REGION1,GHSOU1PH1,S3P3,2042,0.00894021739130434
REGION1,GHSOU1PH1,S3P4,2042,0.0
REGION1,GHSOU1PH1,S4P1,2042,0.00269701726844584
REGION1,GHSOU1PH1,S4P2,2042,0.347061538461538
REGION1,GHSOU1PH1,S4P3,2042,0.00671428571428571
REGION1,GHSOU1PH1,S4P4,2042,0.0
REGION1,GHSOU1PN1,S1P1,2042,0.00252380952380952
REGION1,GHSOU1PN1,S1P2,2042,0.447366666666666
REGION1,GHSOU1PN1,S1P3,2042,0.00726111111111111
REGION1,GHSOU1PN1,S1P4,2042,0.0
REGION1,GHSOU1PN1,S2P1,2042,0.0034751552795031
REGION1,GHSOU1PN1,S2P2,2042,0.321418478260869
REGION1,GHSOU1PN1,S2P3,2042,0.00764945652173913
REGION1,GHSOU1PN1,S2P4,2042,0.0
REGION1,GHSOU1PN1,S3P1,2042,0.00374223602484472
REGION1,GHSOU1PN1,S3P2,2042,0.304082608695652
REGION1,GHSOU1PN1,S3P3,2042,0.00894021739130434
REGION1,GHSOU1PN1,S3P4,2042,0.0
REGION1,GHSOU1PN1,S4P1,2042,0.00269701726844584
REGION1,GHSOU1PN1,S4P2,2042,0.347061538461538
REGION1,GHSOU1PN1,S4P3,2042,0.00671428571428571
REGION1,GHSOU1PN1,S4P4,2042,0.0
REGION1,GMSOU1PH1,S1P1,2042,0.0
REGION1,GMSOU1PH1,S1P2,2042,0.747321102810511
REGION1,GMSOU1PH1,S1P3,2042,0.0871792650550293
REGION1,GMSOU1PH1,S1P4,2042,0.0
REGION1,GMSOU1PH1,S2P1,2042,0.0
REGION1,GMSOU1PH1,S2P2,2042,0.69854513994025
REGION1,GMSOU1PH1,S2P3,2042,0.099422452629222
REGION1,GMSOU1PH1,S2P4,2042,0.0
REGION1,GMSOU1PH1,S3P1,2042,0.0
REGION1,GMSOU1PH1,S3P2,2042,0.516352971139753
REGION1,GMSOU1PH1,S3P3,2042,0.0719075981279675
REGION1,GMSOU1PH1,S3P4,2042,0.0
REGION1,GMSOU1PH1,S4P1,2042,0.0
REGION1,GMSOU1PH1,S4P2,2042,0.590204457227245
REGION1,GMSOU1PH1,S4P3,2042,0.06906701307002
REGION1,GMSOU1PH1,S4P4,2042,0.0
REGION1,GMSOU1PN1,S1P1,2042,0.0
REGION1,GMSOU1PN1,S1P2,2042,0.747321102810511
REGION1,GMSOU1PN1,S1P3,2042,0.0871792650550293
REGION1,GMSOU1PN1,S1P4,2042,0.0
REGION1,GMSOU1PN1,S2P1,2042,0.0
REGION1,GMSOU1PN1,S2P2,2042,0.69854513994025
REGION1,GMSOU1PN1,S2P3,2042,0.099422452629222
REGION1,GMSOU1PN1,S2P4,2042,0.0
REGION1,GMSOU1PN1,S3P1,2042,0.0
REGION1,GMSOU1PN1,S3P2,2042,0.516352971139753
REGION1,GMSOU1PN1,S3P3,2042,0.0719075981279675
REGION1,GMSOU1PN1,S3P4,2042,0.0
REGION1,GMSOU1PN1,S4P1,2042,0.0
REGION1,GMSOU1PN1,S4P2,2042,0.590204457227245
REGION1,GMSOU1PN1,S4P3,2042,0.06906701307002
REGION1,GMSOU1PN1,S4P4,2042,0.0
REGION1,GNSOU1PH1,S1P1,2042,0.0
REGION1,GNSOU1PH1,S1P2,2042,0.836633345173934
REGION1,GNSOU1PH1,S1P3,2042,0.0626896077515836
REGION1,GNSOU1PH1,S1P4,2042,0.0
REGION1,GNSOU1PH1,S2P1,2042,0.000195138759649821
REGION1,GNSOU1PH1,S2P2,2042,0.658032733381335
REGION1,GNSOU1PH1,S2P3,2042,0.0542973598725628
REGION1,GNSOU1PH1,S2P4,2042,0.0
REGION1,GNSOU1PH1,S3P1,2042,0.000430825832993112
REGION1,GNSOU1PH1,S3P2,2042,0.508921885166734
REGION1,GNSOU1PH1,S3P3,2042,0.044744430593342
REGION1,GNSOU1PH1,S3P4,2042,0.0
REGION1,GNSOU1PH1,S4P1,2042,0.0
REGION1,GNSOU1PH1,S4P2,2042,0.664012011111832
REGION1,GNSOU1PH1,S4P3,2042,0.0500426623560321
REGION1,GNSOU1PH1,S4P4,2042,0.0
REGION1,GNSOU1PN1,S1P1,2042,0.0
REGION1,GNSOU1PN1,S1P2,2042,0.836633345173934
REGION1,GNSOU1PN1,S1P3,2042,0.0626896077515836
REGION1,GNSOU1PN1,S1P4,2042,0.0
REGION1,GNSOU1PN1,S2P1,2042,0.000195138759649821
REGION1,GNSOU1PN1,S2P2,2042,0.658032733381335
REGION1,GNSOU1PN1,S2P3,2042,0.0542973598725628
REGION1,GNSOU1PN1,S2P4,2042,0.0
REGION1,GNSOU1PN1,S3P1,2042,0.000430825832993112
REGION1,GNSOU1PN1,S3P2,2042,0.508921885166734
REGION1,GNSOU1PN1,S3P3,2042,0.044744430593342
REGION1,GNSOU1PN1,S3P4,2042,0.0
REGION1,GNSOU1PN1,S4P1,2042,0.0
REGION1,GNSOU1PN1,S4P2,2042,0.664012011111832
REGION1,GNSOU1PN1,S4P3,2042,0.0500426623560321
REGION1,GNSOU1PN1,S4P4,2042,0.0
REGION1,GQSOU1PN1,S1P1,2042,0.013147619047619
REGION1,GQSOU1PN1,S1P2,2042,0.33287
REGION1,GQSOU1PN1,S1P3,2042,0.0
REGION1,GQSOU1PN1,S1P4,2042,0.0
REGION1,GQSOU1PN1,S2P1,2042,0.0116381987577639
REGION1,GQSOU1PN1,S2P2,2042,0.27603804347826
REGION1,GQSOU1PN1,S2P3,2042,0.0
REGION1,GQSOU1PN1,S2P4,2042,0.0
REGION1,GQSOU1PN1,S3P1,2042,0.010555900621118
REGION1,GQSOU1PN1,S3P2,2042,0.275314130434782
REGION1,GQSOU1PN1,S3P3,2042,0.0
REGION1,GQSOU1PN1,S3P4,2042,0.0
REGION1,GQSOU1PN1,S4P1,2042,0.0130989010989011
REGION1,GQSOU1PN1,S4P2,2042,0.314335164835164
REGION1,GQSOU1PN1,S4P3,2042,0.0
REGION1,GQSOU1PN1,S4P4,2042,0.0
REGION1,GWSOU1PN1,S1P1,2042,0.0
REGION1,GWSOU1PN1,S1P2,2042,0.480758888888888
REGION1,GWSOU1PN1,S1P3,2042,0.0563472222222222
REGION1,GWSOU1PN1,S1P4,2042,0.0
REGION1,GWSOU1PN1,S2P1,2042,0.0
REGION1,GWSOU1PN1,S2P2,2042,0.42823152173913
REGION1,GWSOU1PN1,S2P3,2042,0.0585271739130434
REGION1,GWSOU1PN1,S2P4,2042,0.0
REGION1,GWSOU1PN1,S3P1,2042,0.0
REGION1,GWSOU1PN1,S3P2,2042,0.28673152173913
REGION1,GWSOU1PN1,S3P3,2042,0.0386983695652173
REGION1,GWSOU1PN1,S3P4,2042,0.0
REGION1,GWSOU1PN1,S4P1,2042,0.0
REGION1,GWSOU1PN1,S4P2,2042,0.352858241758241
REGION1,GWSOU1PN1,S4P3,2042,0.0401401098901098
REGION1,GWSOU1PN1,S4P4,2042,0.0
REGION1,KESOU1PH1,S1P1,2042,0.310942702088883
REGION1,KESOU1PH1,S1P2,2042,0.811297602237441
REGION1,KESOU1PH1,S1P3,2042,0.0
REGION1,KESOU1PH1,S1P4,2042,0.0
REGION1,KESOU1PH1,S2P1,2042,0.218538776698975
REGION1,KESOU1PH1,S2P2,2042,0.640497409859927
REGION1,KESOU1PH1,S2P3,2042,0.0
REGION1,KESOU1PH1,S2P4,2042,0.0
REGION1,KESOU1PH1,S3P1,2042,0.165647504582745
REGION1,KESOU1PH1,S3P2,2042,0.549487491748644
REGION1,KESOU1PH1,S3P3,2042,0.0
REGION1,KESOU1PH1,S3P4,2042,0.0
REGION1,KESOU1PH1,S4P1,2042,0.255587771853837
REGION1,KESOU1PH1,S4P2,2042,0.728000740929545
REGION1,KESOU1PH1,S4P3,2042,0.0
REGION1,KESOU1PH1,S4P4,2042,0.0
REGION1,KESOU1PN1,S1P1,2042,0.310942702088883
REGION1,KESOU1PN1,S1P2,2042,0.811297602237441
REGION1,KESOU1PN1,S1P3,2042,0.0
REGION1,KESOU1PN1,S1P4,2042,0.0
REGION1,KESOU1PN1,S2P1,2042,0.218538776698975
REGION1,KESOU1PN1,S2P2,2042,0.640497409859927
REGION1,KESOU1PN1,S2P3,2042,0.0
REGION1,KESOU1PN1,S2P4,2042,0.0
REGION1,KESOU1PN1,S3P1,2042,0.165647504582745
REGION1,KESOU1PN1,S3P2,2042,0.549487491748644
REGION1,KESOU1PN1,S3P3,2042,0.0
REGION1,KESOU1PN1,S3P4,2042,0.0
REGION1,KESOU1PN1,S4P1,2042,0.255587771853837
REGION1,KESOU1PN1,S4P2,2042,0.728000740929545
REGION1,KESOU1PN1,S4P3,2042,0.0
REGION1,KESOU1PN1,S4P4,2042,0.0
REGION1,LRSOU1PN1,S1P1,2042,0.0
REGION1,LRSOU1PN1,S1P2,2042,0.360702222222222
REGION1,LRSOU1PN1,S1P3,2042,0.0210166666666666
REGION1,LRSOU1PN1,S1P4,2042,0.0
REGION1,LRSOU1PN1,S2P1,2042,4.03726708074534e-05
REGION1,LRSOU1PN1,S2P2,2042,0.296396739130434
REGION1,LRSOU1PN1,S2P3,2042,0.0186657608695652
REGION1,LRSOU1PN1,S2P4,2042,0.0
REGION1,LRSOU1PN1,S3P1,2042,0.000187888198757764
REGION1,LRSOU1PN1,S3P2,2042,0.308521739130434
REGION1,LRSOU1PN1,S3P3,2042,0.0238532608695652
REGION1,LRSOU1PN1,S3P4,2042,0.0
REGION1,LRSOU1PN1,S4P1,2042,4.70957613814756e-06
REGION1,LRSOU1PN1,S4P2,2042,0.335912087912087
REGION1,LRSOU1PN1,S4P3,2042,0.0214285714285714
REGION1,LRSOU1PN1,S4P4,2042,0.0
REGION1,LSSOU1PH1,S1P1,2042,0.147584906195078
REGION1,LSSOU1PH1,S1P2,2042,0.62121676198574
REGION1,LSSOU1PH1,S1P3,2042,0.0
REGION1,LSSOU1PH1,S1P4,2042,0.0
REGION1,LSSOU1PH1,S2P1,2042,0.127435335695533
REGION1,LSSOU1PH1,S2P2,2042,0.629694432168557
REGION1,LSSOU1PH1,S2P3,2042,0.0
REGION1,LSSOU1PH1,S2P4,2042,0.0
REGION1,LSSOU1PH1,S3P1,2042,0.131257300298838
REGION1,LSSOU1PH1,S3P2,2042,0.683842379409546
REGION1,LSSOU1PH1,S3P3,2042,0.0
REGION1,LSSOU1PH1,S3P4,2042,0.0
REGION1,LSSOU1PH1,S4P1,2042,0.163656522530078
REGION1,LSSOU1PH1,S4P2,2042,0.695312361716627
REGION1,LSSOU1PH1,S4P3,2042,0.0
REGION1,LSSOU1PH1,S4P4,2042,0.0
REGION1,LSSOU1PN1,S1P1,2042,0.147584906195078
REGION1,LSSOU1PN1,S1P2,2042,0.62121676198574
REGION1,LSSOU1PN1,S1P3,2042,0.0
REGION1,LSSOU1PN1,S1P4,2042,0.0
REGION1,LSSOU1PN1,S2P1,2042,0.127435335695533
REGION1,LSSOU1PN1,S2P2,2042,0.629694432168557
REGION1,LSSOU1PN1,S2P3,2042,0.0
REGION1,LSSOU1PN1,S2P4,2042,0.0
REGION1,LSSOU1PN1,S3P1,2042,0.131257300298838
REGION1,LSSOU1PN1,S3P2,2042,0.683842379409546
REGION1,LSSOU1PN1,S3P3,2042,0.0
REGION1,LSSOU1PN1,S3P4,2042,0.0
REGION1,LSSOU1PN1,S4P1,2042,0.163656522530078
REGION1,LSSOU1PN1,S4P2,2042,0.695312361716627
REGION1,LSSOU1PN1,S4P3,2042,0.0
REGION1,LSSOU1PN1,S4P4,2042,0.0
REGION1,LYSOU1PH1,S1P1,2042,0.040731746031746
REGION1,LYSOU1PH1,S1P2,2042,0.522234444444444
REGION1,LYSOU1PH1,S1P3,2042,0.0
REGION1,LYSOU1PH1,S1P4,2042,0.0
REGION1,LYSOU1PH1,S2P1,2042,0.0565791925465838
REGION1,LYSOU1PH1,S2P2,2042,0.49228804347826
REGION1,LYSOU1PH1,S2P3,2042,5.16304347826086e-05
REGION1,LYSOU1PH1,S2P4,2042,0.0
REGION1,LYSOU1PH1,S3P1,2042,0.0580652173913043
REGION1,LYSOU1PH1,S3P2,2042,0.470009782608695
REGION1,LYSOU1PH1,S3P3,2042,0.000472826086956521
REGION1,LYSOU1PH1,S3P4,2042,0.0
REGION1,LYSOU1PH1,S4P1,2042,0.0429372056514913
REGION1,LYSOU1PH1,S4P2,2042,0.478253846153846
REGION1,LYSOU1PH1,S4P3,2042,0.0
REGION1,LYSOU1PH1,S4P4,2042,0.0
REGION1,LYSOU1PN1,S1P1,2042,0.040731746031746
REGION1,LYSOU1PN1,S1P2,2042,0.522234444444444
REGION1,LYSOU1PN1,S1P3,2042,0.0
REGION1,LYSOU1PN1,S1P4,2042,0.0
REGION1,LYSOU1PN1,S2P1,2042,0.0565791925465838
REGION1,LYSOU1PN1,S2P2,2042,0.49228804347826
REGION1,LYSOU1PN1,S2P3,2042,5.16304347826086e-05
REGION1,LYSOU1PN1,S2P4,2042,0.0
REGION1,LYSOU1PN1,S3P1,2042,0.0580652173913043
REGION1,LYSOU1PN1,S3P2,2042,0.470009782608695
REGION1,LYSOU1PN1,S3P3,2042,0.000472826086956521
REGION1,LYSOU1PN1,S3P4,2042,0.0
REGION1,LYSOU1PN1,S4P1,2042,0.0429372056514913
REGION1,LYSOU1PN1,S4P2,2042,0.478253846153846
REGION1,LYSOU1PN1,S4P3,2042,0.0
REGION1,LYSOU1PN1,S4P4,2042,0.0
REGION1,MASOU1PH1,S1P1,2042,0.0
REGION1,MASOU1PH1,S1P2,2042,0.856575404019778
REGION1,MASOU1PH1,S1P3,2042,0.0402949170498194
REGION1,MASOU1PH1,S1P4,2042,0.0
REGION1,MASOU1PH1,S2P1,2042,0.00224690001693459
REGION1,MASOU1PH1,S2P2,2042,0.890716308744996
REGION1,MASOU1PH1,S2P3,2042,0.0909911618946423
REGION1,MASOU1PH1,S2P4,2042,0.0
REGION1,MASOU1PH1,S3P1,2042,0.0056516804058196
REGION1,MASOU1PH1,S3P2,2042,0.817662728625729
REGION1,MASOU1PH1,S3P3,2042,0.0993328738474105
REGION1,MASOU1PH1,S3P4,2042,0.0
REGION1,MASOU1PH1,S4P1,2042,9.28232510020754e-05
REGION1,MASOU1PH1,S4P2,2042,0.81533494177766
REGION1,MASOU1PH1,S4P3,2042,0.0611002603662064
REGION1,MASOU1PH1,S4P4,2042,0.0
REGION1,MASOU1PN1,S1P1,2042,0.0
REGION1,MASOU1PN1,S1P2,2042,0.856575404019778
REGION1,MASOU1PN1,S1P3,2042,0.0402949170498194
REGION1,MASOU1PN1,S1P4,2042,0.0
REGION1,MASOU1PN1,S2P1,2042,0.00224690001693459
REGION1,MASOU1PN1,S2P2,2042,0.890716308744996
REGION1,MASOU1PN1,S2P3,2042,0.0909911618946423
REGION1,MASOU1PN1,S2P4,2042,0.0
REGION1,MASOU1PN1,S3P1,2042,0.0056516804058196
REGION1,MASOU1PN1,S3P2,2042,0.817662728625729
REGION1,MASOU1PN1,S3P3,2042,0.0993328738474105
REGION1,MASOU1PN1,S3P4,2042,0.0
REGION1,MASOU1PN1,S4P1,2042,9.28232510020754e-05
REGION1,MASOU1PN1,S4P2,2042,0.81533494177766
REGION1,MASOU1PN1,S4P3,2042,0.0611002603662064
REGION1,MASOU1PN1,S4P4,2042,0.0
REGION1,MLSOU1PH1,S1P1,2042,0.00116458372385586
REGION1,MLSOU1PH1,S1P2,2042,0.803638221363785
REGION1,MLSOU1PH1,S1P3,2042,0.0120271974016523
REGION1,MLSOU1PH1,S1P4,2042,0.0
REGION1,MLSOU1PH1,S2P1,2042,0.00663846342808576
REGION1,MLSOU1PH1,S2P2,2042,0.685243238242548
REGION1,MLSOU1PH1,S2P3,2042,0.0241973825783402
REGION1,MLSOU1PH1,S2P4,2042,0.0
REGION1,MLSOU1PH1,S3P1,2042,0.00840810906568321
REGION1,MLSOU1PH1,S3P2,2042,0.565466194479763
REGION1,MLSOU1PH1,S3P3,2042,0.0243257506556789
REGION1,MLSOU1PH1,S3P4,2042,0.0
REGION1,MLSOU1PH1,S4P1,2042,0.00344840587036013
REGION1,MLSOU1PH1,S4P2,2042,0.728043994136665
REGION1,MLSOU1PH1,S4P3,2042,0.0173984590535811
REGION1,MLSOU1PH1,S4P4,2042,0.0
REGION1,MLSOU1PN1,S1P1,2042,0.00116458372385586
REGION1,MLSOU1PN1,S1P2,2042,0.803638221363785
REGION1,MLSOU1PN1,S1P3,2042,0.0120271974016523
REGION1,MLSOU1PN1,S1P4,2042,0.0
REGION1,MLSOU1PN1,S2P1,2042,0.00663846342808576
REGION1,MLSOU1PN1,S2P2,2042,0.685243238242548
REGION1,MLSOU1PN1,S2P3,2042,0.0241973825783402
REGION1,MLSOU1PN1,S2P4,2042,0.0
REGION1,MLSOU1PN1,S3P1,2042,0.00840810906568321
REGION1,MLSOU1PN1,S3P2,2042,0.565466194479763
REGION1,MLSOU1PN1,S3P3,2042,0.0243257506556789
REGION1,MLSOU1PN1,S3P4,2042,0.0
REGION1,MLSOU1PN1,S4P1,2042,0.00344840587036013
REGION1,MLSOU1PN1,S4P2,2042,0.728043994136665
REGION1,MLSOU1PN1,S4P3,2042,0.0173984590535811
REGION1,MLSOU1PN1,S4P4,2042,0.0
REGION1,MRSOU1PH1,S1P1,2042,0.0
REGION1,MRSOU1PH1,S1P2,2042,0.57829091325321
REGION1,MRSOU1PH1,S1P3,2042,0.0311706078077064
REGION1,MRSOU1PH1,S1P4,2042,0.0
REGION1,MRSOU1PH1,S2P1,2042,0.000991497638140458
REGION1,MRSOU1PH1,S2P2,2042,0.523884620096348
REGION1,MRSOU1PH1,S2P3,2042,0.0439225392739815
REGION1,MRSOU1PH1,S2P4,2042,0.0
REGION1,MRSOU1PH1,S3P1,2042,0.00235379927103263
REGION1,MRSOU1PH1,S3P2,2042,0.450481389829195
REGION1,MRSOU1PH1,S3P3,2042,0.0433639149949316
REGION1,MRSOU1PH1,S3P4,2042,0.0
REGION1,MRSOU1PH1,S4P1,2042,6.51963067695325e-05
REGION1,MRSOU1PH1,S4P2,2042,0.528107035872973
REGION1,MRSOU1PH1,S4P3,2042,0.0373684856557094
REGION1,MRSOU1PH1,S4P4,2042,0.0
REGION1,MRSOU1PN1,S1P1,2042,0.0
REGION1,MRSOU1PN1,S1P2,2042,0.57829091325321
REGION1,MRSOU1PN1,S1P3,2042,0.0311706078077064
REGION1,MRSOU1PN1,S1P4,2042,0.0
