REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,KEELTZPH1,TZE1,2,2041,1.0
REGION1,LSELZAPH1,ZAE1,2,2041,1.0
REGION1,LYELEGPH1,EGE1,2,2041,1.0
REGION1,MAELDZPH1,DZE1,2,2041,1.0
REGION1,MZELSZPH1,SZE1,2,2041,1.0
REGION1,MZELZAPH1,ZAE1,2,2041,1.0
REGION1,MZELZWPH1,ZWE1,2,2041,1.0
REGION1,NGELBJPH1,BJE1,2,2041,1.0
REGION1,NGELNEPH1,NEE1,2,2041,1.0
REGION1,NAELZAPH1,ZAE1,2,2041,1.0
REGION1,RWELBIPH1,BIE1,2,2041,1.0
REGION1,SNELMLPH1,MLE1,2,2041,1.0
REGION1,TGELBJPH1,BJE1,2,2041,1.0
REGION1,TNELDZPH1,DZE1,2,2041,1.0
REGION1,TZELUGPH1,UGE1,2,2041,1.0
REGION1,UGELKEPH1,KEE1,2,2041,1.0
REGION1,UGELRWPH1,RWE1,2,2041,1.0
REGION1,UGELTZPH1,TZE1,2,2041,1.0
REGION1,ZAELSZPH1,SZE1,2,2041,1.0
REGION1,ZAELZWPH1,ZWE1,2,2041,1.0
REGION1,ZMELZWPH1,ZWE1,2,2041,1.0
REGION1,AOELBWPH1,BWE1,2,2041,1.0
REGION1,AOELCDPH1,CDE1,2,2041,1.0
REGION1,AOELNAPH1,NAE1,2,2041,1.0
REGION1,BFELMLPH1,MLE1,2,2041,1.0
REGION1,BWELNAPH1,NAE1,2,2041,1.0
REGION1,CDELNAPH1,NAE1,2,2041,1.0
REGION1,CDELZAPH1,ZAE1,2,2041,1.0
REGION1,CGELGAPH1,GAE1,2,2041,1.0
REGION1,CMELTDPH1,TDE1,2,2041,1.0
REGION1,ETELKEPH1,KEE1,2,2041,1.0
REGION1,GAELGQPH1,GQE1,2,2041,1.0
REGION1,GHELBFPH1,BFE1,2,2041,1.0
REGION1,GMELGWPH1,GWE1,2,2041,1.0
REGION1,GQELCMPH1,CME1,2,2041,1.0
REGION1,GWELGNPH1,GNE1,2,2041,1.0
REGION1,LRELGNPH1,GNE1,2,2041,1.0
REGION1,LRELSLPH1,SLE1,2,2041,1.0
REGION1,MLELCIPH1,CIE1,2,2041,1.0
REGION1,MWELMZPH1,MZE1,2,2041,1.0
REGION1,MWELZMPH1,ZME1,2,2041,1.0
REGION1,NAELZWPH1,ZWE1,2,2041,1.0
REGION1,NEELBFPH1,BFE1,2,2041,1.0
REGION1,NEELBJPH1,BJE1,2,2041,1.0
REGION1,NEELTGPH1,TGE1,2,2041,1.0
REGION1,SLELGNPH1,GNE1,2,2041,1.0
REGION1,SNELGMPH1,GME1,2,2041,1.0
REGION1,SNELGNPH1,GNE1,2,2041,1.0
REGION1,TGELGHPH1,GHE1,2,2041,1.0
REGION1,TZELZMPH1,ZME1,2,2041,1.0
REGION1,CIELLRPH1,LRE1,2,2041,1.0
REGION1,GNELMLPH1,MLE1,2,2041,1.0
REGION1,AOELZMPH1,ZME1,2,2041,1.0
REGION1,BFELBJPH1,BJE1,2,2041,1.0
REGION1,BFELTGPH1,TGE1,2,2041,1.0
REGION1,BIELTZPH1,TZE1,2,2041,1.0
REGION1,BJELGHPH1,GHE1,2,2041,1.0
REGION1,BWELZMPH1,ZME1,2,2041,1.0
REGION1,CDELCFPH1,CFE1,2,2041,1.0
REGION1,CDELSDPH1,SDE1,2,2041,1.0
REGION1,CDELTZPH1,TZE1,2,2041,1.0
REGION1,CDELUGPH1,UGE1,2,2041,1.0
REGION1,CFELCGPH1,CGE1,2,2041,1.0
REGION1,CFELCMPH1,CME1,2,2041,1.0
REGION1,CFELSDPH1,SDE1,2,2041,1.0
REGION1,CFELTDPH1,TDE1,2,2041,1.0
REGION1,CGELCMPH1,CME1,2,2041,1.0
REGION1,CIELGNPH1,GNE1,2,2041,1.0
REGION1,CMELGAPH1,GAE1,2,2041,1.0
REGION1,CMELNGPH1,NGE1,2,2041,1.0
REGION1,DJELERPH1,ERE1,2,2041,1.0
REGION1,DJELSOPH1,SOE1,2,2041,1.0
REGION1,DZELLYPH1,LYE1,2,2041,1.0
REGION1,DZELMLPH1,MLE1,2,2041,1.0
REGION1,DZELMRPH1,MRE1,2,2041,1.0
REGION1,DZELNEPH1,NEE1,2,2041,1.0
REGION1,ETELERPH1,ERE1,2,2041,1.0
REGION1,ETELSOPH1,SOE1,2,2041,1.0
REGION1,GWELSNPH1,SNE1,2,2041,1.0
REGION1,KEELSDPH1,SDE1,2,2041,1.0
REGION1,KEELSOPH1,SOE1,2,2041,1.0
REGION1,LYELNEPH1,NEE1,2,2041,1.0
REGION1,LYELSDPH1,SDE1,2,2041,1.0
REGION1,LYELTDPH1,TDE1,2,2041,1.0
REGION1,LYELTNPH1,TNE1,2,2041,1.0
REGION1,MLELMRPH1,MRE1,2,2041,1.0
REGION1,MLELNEPH1,NEE1,2,2041,1.0
REGION1,MRELSNPH1,SNE1,2,2041,1.0
REGION1,MWELTZPH1,TZE1,2,2041,1.0
REGION1,MZELTZPH1,TZE1,2,2041,1.0
REGION1,MZELZMPH1,ZME1,2,2041,1.0
REGION1,NEELTDPH1,TDE1,2,2041,1.0
REGION1,NGELTDPH1,TDE1,2,2041,1.0
REGION1,RWELTZPH1,TZE1,2,2041,1.0
REGION1,SDELERPH1,ERE1,2,2041,1.0
REGION1,SDELTDPH1,TDE1,2,2041,1.0
REGION1,SDELUGPH1,UGE1,2,2041,1.0
REGION1,CYELGRPH1,CYE1,1,2041,1.0
REGION1,CYELGRPH1,GRE1,2,2041,1.0
REGION1,ATNGDEPI0,ATNG,1,2041,1.0
REGION1,ATNGHUPI0,ATNG,1,2041,1.0
REGION1,ATNGITPI0,ATNG,1,2041,1.0
REGION1,ATNGSIPI0,ATNG,1,2041,1.0
REGION1,ATNGSKPI0,ATNG,1,2041,1.0
REGION1,BENGDEPI0,BENG,1,2041,1.0
REGION1,BENGFRPI0,BENG,1,2041,1.0
REGION1,BENGUKPI0,BENG,1,2041,1.0
REGION1,BENGNLPI0,BENG,1,2041,1.0
REGION1,BGNGGRPI0,BGNG,1,2041,1.0
REGION1,BGNGROPI0,BGNG,1,2041,1.0
REGION1,CYNGEGPI0,CYNG,1,2041,1.0
REGION1,CYNGGRPI0,CYNG,1,2041,1.0
REGION1,CZNGDEPI0,CZNG,1,2041,1.0
REGION1,CZNGPLPI0,CZNG,1,2041,1.0
REGION1,CZNGSKPI0,CZNG,1,2041,1.0
REGION1,DENGCHPI0,DENG,1,2041,1.0
REGION1,DENGFRPI0,DENG,1,2041,1.0
REGION1,DENGNLPI0,DENG,1,2041,1.0
REGION1,DENGPLPI0,DENG,1,2041,1.0
REGION1,DKNGDEPI0,DKNG,1,2041,1.0
REGION1,DKNGPLPI0,DKNG,1,2041,1.0
REGION1,DKNGSEPI0,DKNG,1,2041,1.0
REGION1,DZNGESPI0,DZNG,1,2041,1.0
REGION1,DZNGITPI0,DZNG,1,2041,1.0
REGION1,EENGFIPI0,EENG,1,2041,1.0
REGION1,EENGLVPI0,EENG,1,2041,1.0
REGION1,FRNGCHPI0,FRNG,1,2041,1.0
REGION1,FRNGESPI0,FRNG,1,2041,1.0
REGION1,GRNGITPI0,GRNG,1,2041,1.0
REGION1,HRNGHUPI0,HRNG,1,2041,1.0
REGION1,HRNGSIPI0,HRNG,1,2041,1.0
REGION1,HUNGROPI0,HUNG,1,2041,1.0
REGION1,HUNGSKPI0,HUNG,1,2041,1.0
REGION1,IENGUKPI0,IENG,1,2041,1.0
REGION1,ITNGCHPI0,ITNG,1,2041,1.0
REGION1,ITNGMTPI0,ITNG,1,2041,1.0
REGION1,ITNGSIPI0,ITNG,1,2041,1.0
REGION1,LTNGPLPI0,LTNG,1,2041,1.0
REGION1,LVNGLTPI0,LVNG,1,2041,1.0
REGION1,LYNGITPI0,LYNG,1,2041,1.0
REGION1,MANGESPI0,MANG,1,2041,1.0
REGION1,NLNGUKPI0,NLNG,1,2041,1.0
REGION1,NONGBEPI0,NONG,1,2041,1.0
REGION1,NONGDEPI0,NONG,1,2041,1.0
REGION1,NONGDKPI0,NONG,1,2041,1.0
REGION1,NONGFRPI0,NONG,1,2041,1.0
REGION1,NONGUKPI0,NONG,1,2041,1.0
REGION1,NONGNLPI0,NONG,1,2041,1.0
REGION1,PLNGSKPI0,PLNG,1,2041,1.0
REGION1,PTNGESPI0,PTNG,1,2041,1.0
REGION1,BENGLUPI0,BENG,1,2041,1.0
REGION1,NGNGDZPI0,NGNG,1,2041,1.0
REGION1,MZNGZAPI0,MZNG,1,2041,1.0
REGION1,NGNGLYPI0,NGNG,1,2041,1.0
REGION1,ETNGDJPI0,ETNG,1,2041,1.0
REGION1,NGNGGQPI0,NGNG,1,2041,1.0
REGION1,TZNGKEPI0,TZNG,1,2041,1.0
REGION1,NGNGMAPI0,NGNG,1,2041,1.0
REGION1,NGNGBJPI0,NGNG,1,2041,1.0
REGION1,NGNGGHPI0,NGNG,1,2041,1.0
REGION1,NGNGNEPI0,NGNG,1,2041,1.0
REGION1,NGNGTGPI0,NGNG,1,2041,1.0
REGION1,NGNGTNPI0,NGNG,1,2041,1.0
REGION1,DZNGMAPI0,DZNG,1,2041,1.0
REGION1,ALNGGRPI0,GRNG,2,2041,1.0
REGION1,ALNGITPI0,ITNG,2,2041,1.0
REGION1,ATNGDEPI0,DENG,2,2041,1.0
REGION1,ATNGHUPI0,HUNG,2,2041,1.0
REGION1,ATNGITPI0,ITNG,2,2041,1.0
REGION1,ATNGSIPI0,SING,2,2041,1.0
REGION1,ATNGSKPI0,SKNG,2,2041,1.0
REGION1,BENGDEPI0,DENG,2,2041,1.0
REGION1,BENGFRPI0,FRNG,2,2041,1.0
REGION1,BENGUKPI0,UKNG,2,2041,1.0
REGION1,BENGNLPI0,NLNG,2,2041,1.0
REGION1,BGNGGRPI0,GRNG,2,2041,1.0
REGION1,BGNGROPI0,RONG,2,2041,1.0
REGION1,BYNGLTPI0,LTNG,2,2041,1.0
REGION1,CYNGEGPI0,EGNG,2,2041,1.0
REGION1,CYNGGRPI0,GRNG,2,2041,1.0
REGION1,CZNGDEPI0,DENG,2,2041,1.0
REGION1,CZNGPLPI0,PLNG,2,2041,1.0
REGION1,CZNGSKPI0,SKNG,2,2041,1.0
REGION1,DENGCHPI0,CHNG,2,2041,1.0
REGION1,DENGFRPI0,FRNG,2,2041,1.0
REGION1,DENGNLPI0,NLNG,2,2041,1.0
REGION1,DENGPLPI0,PLNG,2,2041,1.0
REGION1,DKNGDEPI0,DENG,2,2041,1.0
REGION1,DKNGPLPI0,PLNG,2,2041,1.0
REGION1,DKNGSEPI0,SENG,2,2041,1.0
REGION1,DZNGESPI0,ESNG,2,2041,1.0
REGION1,DZNGITPI0,ITNG,2,2041,1.0
REGION1,EENGFIPI0,FING,2,2041,1.0
REGION1,EENGLVPI0,LVNG,2,2041,1.0
REGION1,FRNGCHPI0,CHNG,2,2041,1.0
REGION1,FRNGESPI0,ESNG,2,2041,1.0
REGION1,GRNGITPI0,ITNG,2,2041,1.0
REGION1,HRNGHUPI0,HUNG,2,2041,1.0
REGION1,HRNGSIPI0,SING,2,2041,1.0
REGION1,HUNGROPI0,RONG,2,2041,1.0
REGION1,HUNGSKPI0,SKNG,2,2041,1.0
REGION1,IENGUKPI0,UKNG,2,2041,1.0
REGION1,ITNGCHPI0,CHNG,2,2041,1.0
REGION1,ITNGMTPI0,MTNG,2,2041,1.0
REGION1,ITNGSIPI0,SING,2,2041,1.0
REGION1,LTNGPLPI0,PLNG,2,2041,1.0
REGION1,LVNGLTPI0,LTNG,2,2041,1.0
REGION1,LYNGITPI0,ITNG,2,2041,1.0
REGION1,MANGESPI0,ESNG,2,2041,1.0
REGION1,MDNGROPI0,RONG,2,2041,1.0
REGION1,NLNGUKPI0,UKNG,2,2041,1.0
REGION1,NONGBEPI0,BENG,2,2041,1.0
REGION1,NONGDEPI0,DENG,2,2041,1.0
REGION1,NONGDKPI0,DKNG,2,2041,1.0
REGION1,NONGFRPI0,FRNG,2,2041,1.0
REGION1,NONGUKPI0,UKNG,2,2041,1.0
REGION1,NONGNLPI0,NLNG,2,2041,1.0
REGION1,PLNGSKPI0,SKNG,2,2041,1.0
REGION1,PTNGESPI0,ESNG,2,2041,1.0
REGION1,RSNGBGPI0,BGNG,2,2041,1.0
REGION1,RSNGHUPI0,HUNG,2,2041,1.0
REGION1,RSNGROPI0,RONG,2,2041,1.0
REGION1,RUNGEEPI0,EENG,2,2041,1.0
REGION1,RUNGFIPI0,FING,2,2041,1.0
REGION1,RUNGLVPI0,LVNG,2,2041,1.0
REGION1,TRNGBGPI0,BGNG,2,2041,1.0
REGION1,TRNGGRPI0,GRNG,2,2041,1.0
REGION1,UANGHUPI0,HUNG,2,2041,1.0
REGION1,UANGPLPI0,PLNG,2,2041,1.0
REGION1,UANGROPI0,RONG,2,2041,1.0
REGION1,UANGSKPI0,SKNG,2,2041,1.0
REGION1,BENGLUPI0,LUNG,2,2041,1.0
REGION1,NGNGDZPI0,DZNG,2,2041,1.0
REGION1,MZNGZAPI0,ZANG,2,2041,1.0
REGION1,NGNGLYPI0,LYNG,2,2041,1.0
REGION1,ETNGDJPI0,DJNG,2,2041,1.0
REGION1,NGNGGQPI0,GQNG,2,2041,1.0
REGION1,TZNGKEPI0,KENG,2,2041,1.0
REGION1,NGNGMAPI0,MANG,2,2041,1.0
REGION1,NGNGBJPI0,BJNG,2,2041,1.0
REGION1,NGNGGHPI0,GHNG,2,2041,1.0
REGION1,NGNGNEPI0,NENG,2,2041,1.0
REGION1,NGNGTGPI0,TGNG,2,2041,1.0
REGION1,NGNGTNPI0,TNNG,2,2041,1.0
REGION1,DZNGMAPI0,MANG,2,2041,1.0
REGION1,ATEL00T00,ATE1,1,2042,1.0
REGION1,BEEL00T00,BEE1,1,2042,1.0
REGION1,BGEL00T00,BGE1,1,2042,1.0
REGION1,CHEL00T00,CHE1,1,2042,1.0
REGION1,CYEL00T00,CYE1,1,2042,1.0
REGION1,CZEL00T00,CZE1,1,2042,1.0
REGION1,DEEL00T00,DEE1,1,2042,1.0
REGION1,DKEL00T00,DKE1,1,2042,1.0
REGION1,EEEL00T00,EEE1,1,2042,1.0
REGION1,GREL00T00,GRE1,1,2042,1.0
REGION1,ESEL00T00,ESE1,1,2042,1.0
REGION1,FIEL00T00,FIE1,1,2042,1.0
REGION1,FREL00T00,FRE1,1,2042,1.0
REGION1,HREL00T00,HRE1,1,2042,1.0
REGION1,HUEL00T00,HUE1,1,2042,1.0
REGION1,IEEL00T00,IEE1,1,2042,1.0
REGION1,ITEL00T00,ITE1,1,2042,1.0
REGION1,LTEL00T00,LTE1,1,2042,1.0
REGION1,LUEL00T00,LUE1,1,2042,1.0
REGION1,LVEL00T00,LVE1,1,2042,1.0
REGION1,MTEL00T00,MTE1,1,2042,1.0
REGION1,NLEL00T00,NLE1,1,2042,1.0
REGION1,NOEL00T00,NOE1,1,2042,1.0
REGION1,PLEL00T00,PLE1,1,2042,1.0
REGION1,PTEL00T00,PTE1,1,2042,1.0
REGION1,ROEL00T00,ROE1,1,2042,1.0
REGION1,SEEL00T00,SEE1,1,2042,1.0
REGION1,SIEL00T00,SIE1,1,2042,1.0
REGION1,SKEL00T00,SKE1,1,2042,1.0
REGION1,UKEL00T00,UKE1,1,2042,1.0
REGION1,ATEL00D00,ATE2,1,2042,1.0
REGION1,BEEL00D00,BEE2,1,2042,1.0
REGION1,BGEL00D00,BGE2,1,2042,1.0
REGION1,CHEL00D00,CHE2,1,2042,1.0
REGION1,CYEL00D00,CYE2,1,2042,1.0
REGION1,CZEL00D00,CZE2,1,2042,1.0
REGION1,DEEL00D00,DEE2,1,2042,1.0
REGION1,DKEL00D00,DKE2,1,2042,1.0
REGION1,EEEL00D00,EEE2,1,2042,1.0
REGION1,GREL00D00,GRE2,1,2042,1.0
REGION1,ESEL00D00,ESE2,1,2042,1.0
REGION1,FIEL00D00,FIE2,1,2042,1.0
REGION1,FREL00D00,FRE2,1,2042,1.0
REGION1,HREL00D00,HRE2,1,2042,1.0
REGION1,HUEL00D00,HUE2,1,2042,1.0
REGION1,IEEL00D00,IEE2,1,2042,1.0
REGION1,ITEL00D00,ITE2,1,2042,1.0
REGION1,LTEL00D00,LTE2,1,2042,1.0
REGION1,LUEL00D00,LUE2,1,2042,1.0
REGION1,LVEL00D00,LVE2,1,2042,1.0
REGION1,MTEL00D00,MTE2,1,2042,1.0
REGION1,NLEL00D00,NLE2,1,2042,1.0
REGION1,NOEL00D00,NOE2,1,2042,1.0
REGION1,PLEL00D00,PLE2,1,2042,1.0
REGION1,PTEL00D00,PTE2,1,2042,1.0
REGION1,ROEL00D00,ROE2,1,2042,1.0
REGION1,SEEL00D00,SEE2,1,2042,1.0
REGION1,SIEL00D00,SIE2,1,2042,1.0
REGION1,SKEL00D00,SKE2,1,2042,1.0
REGION1,UKEL00D00,UKE2,1,2042,1.0
REGION1,ATCOCHPH1,ATCO,1,2042,2.32558
REGION1,ATNGCCPH1,ATNG,1,2042,1.694915254237288
REGION1,ATNGCHPH1,ATNG,1,2042,1.607714152045315
REGION1,ATNGGCPH1,ATNG,1,2042,2.581311306143521
REGION1,ATNGHPFH1,ATNG,1,2042,2.94118
REGION1,ATNGSTPH1,ATNG,1,2042,2.32558
REGION1,ATBFCHPH1,ATBF,1,2042,2.626076770532316
REGION1,ATBFHPFH1,ATBF,1,2042,2.592311583206879
REGION1,ATDGCHPH1,ATDG,1,2042,1.607714152045315
REGION1,ATDGELH1,ATDG,1,2042,1.694915254237288
REGION1,ATRGCHPH1,ATRG,1,2042,1.607714152045315
REGION1,ATDSCHPH1,ATDS,1,2042,2.32558
REGION1,ATDSELH1,ATDS,1,2042,1.694915254237288
REGION1,ATHFCHPH1,ATHF,1,2042,2.32558
REGION1,ATHFSTPH1,ATHF,1,2042,2.32558
REGION1,ATBMSTPH1,ATBM,1,2042,2.525252525252525
REGION1,ATBMCHPH1,ATBM,1,2042,2.626076770532316
REGION1,ATWSCHPH1,ATWS,1,2042,2.626076770532316
REGION1,ATWSSTPH1,ATWS,1,2042,2.936440945877592
REGION1,ATGOCVPH1,ATGO,1,2042,10.0
REGION1,BENUG2PH1,BENU,1,2042,2.631578947368421
REGION1,BECOCHPH1,BECO,1,2042,2.32558
REGION1,BECOSTPH1,BECO,1,2042,2.347417840375587
REGION1,BENGCCPH1,BENG,1,2042,1.694915254237288
REGION1,BENGCHPH1,BENG,1,2042,1.607714152045315
REGION1,BEBFHPFH1,BEBF,1,2042,2.592311583206879
REGION1,BEBFCHPH1,BEBF,1,2042,2.626076770532316
REGION1,BEDGELH1,BEDG,1,2042,1.694915254237288
REGION1,BERGCHPH1,BERG,1,2042,1.607714152045315
REGION1,BEDSCHPH1,BEDS,1,2042,2.32558
REGION1,BEDSELH1,BEDS,1,2042,1.694915254237288
REGION1,BEHFCHPH1,BEHF,1,2042,2.32558
REGION1,BEHFSTPH1,BEHF,1,2042,2.32558
REGION1,BEWSCHPH1,BEWS,1,2042,2.626076770532316
REGION1,BEWSSTPH1,BEWS,1,2042,2.936440945877592
REGION1,BEBMCHPH1,BEBM,1,2042,2.626076770532316
REGION1,BEBMSTPH1,BEBM,1,2042,2.525252525252525
REGION1,BGBFHPFH1,BGBF,1,2042,2.592311583206879
REGION1,BGCOCHPH1,BGCO,1,2042,2.32558
REGION1,BGCOSTPH1,BGCO,1,2042,2.347417840375587
REGION1,BGHFCHPH1,BGHF,1,2042,2.32558
REGION1,BGNGCHPH1,BGNG,1,2042,1.607714152045315
REGION1,BGNGSTPH1,BGNG,1,2042,2.32558
REGION1,BGNUG2PH1,BGNU,1,2042,2.631578947368421
REGION1,BGLICHPH1,BGLI,1,2042,2.32558
REGION1,BGLIELH1,BGLI,1,2042,2.666666666666667
REGION1,BGBFCHPH1,BGBF,1,2042,2.626076770532316
REGION1,BGRGCHPH1,BGRG,1,2042,1.607714152045315
REGION1,BGRGELH1,BGRG,1,2042,1.694915254237288
REGION1,BGDSCHPH1,BGDS,1,2042,2.32558
REGION1,BGDSELH1,BGDS,1,2042,1.694915254237288
REGION1,BGHFSTPH1,BGHF,1,2042,2.32558
REGION1,BGBMCHPH1,BGBM,1,2042,2.626076770532316
REGION1,BGBMSTPH1,BGBM,1,2042,2.525252525252525
REGION1,BGWSCHPH1,BGWS,1,2042,2.626076770532316
REGION1,CYBFCHPH1,CYBF,1,2042,2.626076770532316
REGION1,CYHFSTPH1,CYHF,1,2042,2.32558
REGION1,CYDSCCPH1,CYDS,1,2042,1.694915254237288
REGION1,CYDSGCPH1,CYDS,1,2042,2.581311306143521
REGION1,CYDSSTPH1,CYDS,1,2042,2.32558
REGION1,CYDSHPFH1,CYDS,1,2042,2.94118
REGION1,CYHFCHPH1,CYHF,1,2042,2.32558
REGION1,CZNUG2PH1,CZNU,1,2042,2.631578947368421
REGION1,CZCOCHPH1,CZCO,1,2042,2.32558
REGION1,CZCOSTPH1,CZCO,1,2042,2.347417840375587
REGION1,CZLICHPH1,CZLI,1,2042,2.32558
REGION1,CZLIELH1,CZLI,1,2042,2.666666666666667
REGION1,CZNGCCPH1,CZNG,1,2042,1.694915254237288
REGION1,CZNGCHPH1,CZNG,1,2042,1.607714152045315
REGION1,CZBFHPFH1,CZBF,1,2042,2.592311583206879
REGION1,CZBFCHPH1,CZBF,1,2042,2.626076770532316
REGION1,CZDGCHPH1,CZDG,1,2042,1.607714152045315
REGION1,CZRGCHPH1,CZRG,1,2042,1.607714152045315
REGION1,CZDSCHPH1,CZDS,1,2042,2.32558
REGION1,CZDSGCPH1,CZDS,1,2042,2.581311306143521
REGION1,CZHFCHPH1,CZHF,1,2042,2.32558
REGION1,CZHFSTPH1,CZHF,1,2042,2.32558
REGION1,CZBMSTPH1,CZBM,1,2042,2.525252525252525
REGION1,CZBMCHPH1,CZBM,1,2042,2.626076770532316
REGION1,CZWSCHPH1,CZWS,1,2042,2.626076770532316
REGION1,DENUG2PH1,DENU,1,2042,2.631578947368421
REGION1,DECOCHPH1,DECO,1,2042,2.32558
REGION1,DECOSTPH1,DECO,1,2042,2.347417840375587
REGION1,DELICHPH1,DELI,1,2042,2.32558
REGION1,DELIELH1,DELI,1,2042,2.666666666666667
REGION1,DENGCCPH1,DENG,1,2042,1.694915254237288
REGION1,DENGCHPH1,DENG,1,2042,1.607714152045315
REGION1,DEBFHPFH1,DEBF,1,2042,2.592311583206879
REGION1,DEBFCHPH1,DEBF,1,2042,2.626076770532316
REGION1,DEDGCHPH1,DEDG,1,2042,1.607714152045315
REGION1,DEDGELH1,DEDG,1,2042,1.694915254237288
REGION1,DERGCHPH1,DERG,1,2042,1.607714152045315
REGION1,DERGELH1,DERG,1,2042,1.694915254237288
REGION1,DEDSCHPH1,DEDS,1,2042,2.32558
REGION1,DEDSELH1,DEDS,1,2042,1.694915254237288
REGION1,DEHFCHPH1,DEHF,1,2042,2.32558
REGION1,DEHFSTPH1,DEHF,1,2042,2.32558
REGION1,DEBMCHPH1,DEBM,1,2042,2.626076770532316
REGION1,DEBMSTPH1,DEBM,1,2042,2.525252525252525
REGION1,DEWSCHPH1,DEWS,1,2042,2.626076770532316
REGION1,DEWSSTPH1,DEWS,1,2042,2.936440945877592
REGION1,DEGOCVPH1,DEGO,1,2042,10.0
REGION1,DKBFHPFH1,DKBF,1,2042,2.592311583206879
REGION1,DKBMSTPH1,DKBM,1,2042,2.525252525252525
REGION1,DKCOCHPH1,DKCO,1,2042,2.32558
REGION1,DKHFCHPH1,DKHF,1,2042,2.32558
REGION1,DKHFSTPH1,DKHF,1,2042,2.32558
REGION1,DKNGCCPH1,DKNG,1,2042,1.694915254237288
REGION1,DKNGCHPH1,DKNG,1,2042,1.607714152045315
REGION1,DKWSCHPH1,DKWS,1,2042,2.626076770532316
REGION1,DKRGCHPH1,DKRG,1,2042,1.607714152045315
REGION1,DKDSCHPH1,DKDS,1,2042,2.32558
REGION1,DKDSELH1,DKDS,1,2042,1.694915254237288
REGION1,DKBMCHPH1,DKBM,1,2042,2.626076770532316
REGION1,EEHFSTPH1,EEHF,1,2042,2.32558
REGION1,EENGCHPH1,EENG,1,2042,1.607714152045315
REGION1,EENGHPFH1,EENG,1,2042,2.94118
REGION1,EEWSCHPH1,EEWS,1,2042,2.626076770532316
REGION1,EELICHPH1,EELI,1,2042,2.32558
REGION1,EELIELH1,EELI,1,2042,2.666666666666667
REGION1,EEBFCHPH1,EEBF,1,2042,2.626076770532316
REGION1,EEDGCHPH1,EEDG,1,2042,1.607714152045315
REGION1,EEDGELH1,EEDG,1,2042,1.694915254237288
REGION1,EEBMCHPH1,EEBM,1,2042,2.626076770532316
REGION1,EEBMSTPH1,EEBM,1,2042,2.525252525252525
REGION1,GRBFHPFH1,GRBF,1,2042,2.592311583206879
REGION1,GRBMSTPH1,GRBM,1,2042,2.525252525252525
REGION1,GRHFCHPH1,GRHF,1,2042,2.32558
REGION1,GRHFSTPH1,GRHF,1,2042,2.32558
REGION1,GRNGCCPH1,GRNG,1,2042,1.694915254237288
REGION1,GRNGCHPH1,GRNG,1,2042,1.607714152045315
REGION1,GRLICHPH1,GRLI,1,2042,2.32558
REGION1,GRLIELH1,GRLI,1,2042,2.666666666666667
REGION1,GRBFCHPH1,GRBF,1,2042,2.626076770532316
REGION1,GRRGCHPH1,GRRG,1,2042,1.607714152045315
REGION1,GRDSCHPH1,GRDS,1,2042,2.32558
REGION1,GRDSELH1,GRDS,1,2042,1.694915254237288
REGION1,GRBMCHPH1,GRBM,1,2042,2.626076770532316
REGION1,ESCOCHPH1,ESCO,1,2042,2.32558
REGION1,ESCOSTPH1,ESCO,1,2042,2.347417840375587
REGION1,ESNUG2PH1,ESNU,1,2042,2.631578947368421
REGION1,ESLISTPH1,ESLI,1,2042,2.666666666666667
REGION1,ESNGCCPH1,ESNG,1,2042,1.694915254237288
REGION1,ESNGCHPH1,ESNG,1,2042,1.607714152045315
REGION1,ESBFCHPH1,ESBF,1,2042,2.626076770532316
REGION1,ESBFSTPH1,ESBF,1,2042,2.592311583206879
REGION1,ESDGCHPH1,ESDG,1,2042,1.607714152045315
REGION1,ESDGELH1,ESDG,1,2042,1.694915254237288
REGION1,ESRGCHPH1,ESRG,1,2042,1.607714152045315
REGION1,ESRGELH1,ESRG,1,2042,1.694915254237288
REGION1,ESDSCHPH1,ESDS,1,2042,2.32558
REGION1,ESDSELH1,ESDS,1,2042,1.694915254237288
REGION1,ESHFCHPH1,ESHF,1,2042,2.32558
REGION1,ESHFSTPH1,ESHF,1,2042,2.32558
REGION1,ESBMCHPH1,ESBM,1,2042,2.626076770532316
REGION1,ESBMSTPH1,ESBM,1,2042,2.525252525252525
REGION1,ESWSCHPH1,ESWS,1,2042,2.626076770532316
REGION1,ESWSSTPH1,ESWS,1,2042,2.936440945877592
REGION1,FIBFHPFH1,FIBF,1,2042,2.592311583206879
REGION1,FIBMSTPH1,FIBM,1,2042,2.525252525252525
REGION1,FICOCHPH1,FICO,1,2042,2.32558
REGION1,FICOSTPH1,FICO,1,2042,2.347417840375587
REGION1,FIHFCHPH1,FIHF,1,2042,2.32558
REGION1,FIHFSTPH1,FIHF,1,2042,2.32558
REGION1,FINGCCPH1,FING,1,2042,1.694915254237288
REGION1,FINGCHPH1,FING,1,2042,1.607714152045315
REGION1,FINUG2PH1,FINU,1,2042,2.631578947368421
REGION1,FIWSCHPH1,FIWS,1,2042,2.626076770532316
REGION1,FILICHPH1,FILI,1,2042,2.32558
REGION1,FILIELH1,FILI,1,2042,2.666666666666667
REGION1,FIBFCHPH1,FIBF,1,2042,2.626076770532316
REGION1,FIDGCHPH1,FIDG,1,2042,1.607714152045315
